Rand_Astar_OnePlan2	AgentSmartComm	0.1	5	5	1	1	10	0.3	23.5478650249	250	2.912	0.584	2.328	36.408
Rand_Astar_OnePlan2	AgentSmartComm	0.2	5	5	1	1	10	0.3	24.1973238399	250	2.972	0.616	2.356	36.256
Rand_Astar_OnePlan2	AgentSmartComm	0.3	5	5	1	1	10	0.3	24.4513510548	250	3.024	0.612	2.412	36.208
Rand_Astar_OnePlan2	AgentSmartComm	0.4	5	5	1	1	10	0.3	24.4010214202	250	3.016	0.592	2.424	36.204
Rand_Astar_OnePlan2	AgentSmartComm	0.5	5	5	1	1	10	0.3	24.2693604416	250	2.972	0.532	2.44	35.872
Rand_Astar_OnePlan2	AgentSmartComm	0.6	5	5	1	1	10	0.3	23.9940144059	250	2.892	0.576	2.316	35.548
Rand_Astar_OnePlan2	AgentSmartComm	0.7	5	5	1	1	10	0.3	24.0672881163	250	2.944	0.608	2.336	36.264
Rand_Astar_OnePlan2	AgentSmartComm	0.8	5	5	1	1	10	0.3	24.7735971257	250	3.028	0.588	2.44	36.404
Rand_Astar_OnePlan2	AgentSmartComm	0.9	5	5	1	1	10	0.3	24.8595007135	250	3.104	0.532	2.572	36.552
Rand_Astar_OnePlan2	AgentSmartComm	1	5	5	1	1	10	0.3	24.7234042612	250	3.02	0.548	2.472	36.228
Rand_Astar_OnePlan2	AgentSmartComm	1.1	5	5	1	1	10	0.3	24.8303281887	250	3.068	0.492	2.576	36.252
Rand_Astar_OnePlan2	AgentSmartComm	1.2	5	5	1	1	10	0.3	25.1777549	250	3.084	0.544	2.54	36.216
Rand_Astar_OnePlan2	AgentSmartComm	1.3	5	5	1	1	10	0.3	24.7089072849	250	3.036	0.552	2.484	36.056
Rand_Astar_OnePlan2	AgentSmartComm	1.4	5	5	1	1	10	0.3	24.7476760362	250	3.036	0.5	2.536	35.88
Rand_Astar_OnePlan2	AgentSmartComm	1.5	5	5	1	1	10	0.3	24.6693396873	250	3.048	0.54	2.508	36.676
Rand_Astar_OnePlan2	AgentSmartComm	1.6	5	5	1	1	10	0.3	24.7123683429	250	3.044	0.48	2.564	36.172
Rand_Astar_OnePlan2	AgentSmartComm	1.7	5	5	1	1	10	0.3	24.6909455148	250	3.068	0.48	2.588	36.292
Rand_Astar_OnePlan2	AgentSmartComm	1.8	5	5	1	1	10	0.3	25.5166136292	250	3.112	0.512	2.6	36.588
Rand_Astar_OnePlan2	AgentSmartComm	1.9	5	5	1	1	10	0.3	25.1449312104	250	3.132	0.452	2.68	36.756
Rand_Astar_OnePlan2	AgentFullComm	0	5	5	1	1	10	0.3	23.1139514865	250	2.592	2.592	0.0	38.108
Rand_Astar_OnePlan2	AgentFullComm	0.1	5	5	1	1	10	0.3	23.4301109637	250	2.592	2.592	0.0	38.58
Rand_Astar_OnePlan2	AgentFullComm	0.2	5	5	1	1	10	0.3	23.5130967418	250	2.584	2.584	0.0	38.452
Rand_Astar_OnePlan2	AgentFullComm	0.3	5	5	1	1	10	0.3	23.813920456	250	2.644	2.644	0.0	38.788
Rand_Astar_OnePlan2	AgentFullComm	0.4	5	5	1	1	10	0.3	24.406361995	250	2.64	2.64	0.0	38.292
Rand_Astar_OnePlan2	AgentFullComm	0.5	5	5	1	1	10	0.3	24.4660533074	250	2.544	2.544	0.0	38.812
Rand_Astar_OnePlan2	AgentFullComm	0.6	5	5	1	1	10	0.3	24.7415735788	250	2.624	2.624	0.0	38.484
Rand_Astar_OnePlan2	AgentFullComm	0.7	5	5	1	1	10	0.3	25.4067274268	250	2.68	2.68	0.0	38.504
Rand_Astar_OnePlan2	AgentFullComm	0.8	5	5	1	1	10	0.3	25.3886487168	250	2.656	2.656	0.0	38.412
Rand_Astar_OnePlan2	AgentFullComm	0.9	5	5	1	1	10	0.3	25.1386303222	250	2.56	2.56	0.0	38.868
Rand_Astar_OnePlan2	AgentFullComm	1	5	5	1	1	10	0.3	26.0769440784	250	2.692	2.692	0.0	38.536
Rand_Astar_OnePlan2	AgentFullComm	1.1	5	5	1	1	10	0.3	26.4517581315	250	2.676	2.676	0.0	38.98
Rand_Astar_OnePlan2	AgentFullComm	1.2	5	5	1	1	10	0.3	26.3893563525	250	2.612	2.612	0.0	38.52
Rand_Astar_OnePlan2	AgentFullComm	1.3	5	5	1	1	10	0.3	26.3021723062	250	2.624	2.624	0.0	38.304
Rand_Astar_OnePlan2	AgentFullComm	1.4	5	5	1	1	10	0.3	27.3449571233	250	2.684	2.684	0.0	38.54
Rand_Astar_OnePlan2	AgentFullComm	1.5	5	5	1	1	10	0.3	27.7975102416	250	2.668	2.668	0.0	38.712
Rand_Astar_OnePlan2	AgentFullComm	1.6	5	5	1	1	10	0.3	27.6103468398	250	2.608	2.608	0.0	38.52
Rand_Astar_OnePlan2	AgentFullComm	1.7	5	5	1	1	10	0.3	28.0201246351	250	2.652	2.652	0.0	38.784
Rand_Astar_OnePlan2	AgentFullComm	1.8	5	5	1	1	10	0.3	28.0924720435	250	2.664	2.664	0.0	38.592
Rand_Astar_OnePlan2	AgentFullComm	1.9	5	5	1	1	10	0.3	28.6323842689	250	2.652	2.652	0.0	38.472
Rand_HTN_BB	AgentSmartBPRII	0	5	5	1	1	10	0.3	24.1383637164	250	2.736	2.448	0.288	38.708
Rand_HTN_BB	AgentSmartBPRII	0.1	5	5	1	1	10	0.3	23.6848899505	250	2.836	1.112	1.724	37.0
Rand_HTN_BB	AgentSmartBPRII	0.2	5	5	1	1	10	0.3	23.9366210559	250	2.82	1.032	1.788	36.608
Rand_HTN_BB	AgentSmartBPRII	0.3	5	5	1	1	10	0.3	23.8858560229	250	2.856	1.108	1.748	37.504
Rand_HTN_BB	AgentSmartBPRII	0.4	5	5	1	1	10	0.3	24.1349714098	250	2.852	1.068	1.784	37.148
Rand_HTN_BB	AgentSmartBPRII	0.5	5	5	1	1	10	0.3	24.2553397583	250	2.876	1.036	1.84	37.328
Rand_HTN_BB	AgentSmartBPRII	0.6	5	5	1	1	10	0.3	24.3120349591	250	2.828	1.0	1.828	36.48
Rand_HTN_BB	AgentSmartBPRII	0.7	5	5	1	1	10	0.3	24.5906286799	250	2.916	1.004	1.912	37.348
Rand_HTN_BB	AgentSmartBPRII	0.8	5	5	1	1	10	0.3	24.2951418055	250	2.868	0.984	1.884	36.888
Rand_HTN_BB	AgentSmartBPRII	0.9	5	5	1	1	10	0.3	24.0311721113	250	2.804	0.912	1.892	37.092
Rand_HTN_BB	AgentSmartBPRII	1	5	5	1	1	10	0.3	24.2201400795	250	2.832	0.936	1.896	36.54
Rand_HTN_BB	AgentSmartBPRII	1.1	5	5	1	1	10	0.3	24.7556919914	250	2.896	0.944	1.952	36.7
Rand_HTN_BB	AgentSmartBPRII	1.2	5	5	1	1	10	0.3	24.6488828554	250	2.916	0.916	2.0	36.62
Rand_HTN_BB	AgentSmartBPRII	1.3	5	5	1	1	10	0.3	24.8914038751	250	2.868	0.964	1.904	36.64
Rand_HTN_BB	AgentSmartBPRII	1.4	5	5	1	1	10	0.3	25.1773388913	250	2.936	0.916	2.02	36.928
Rand_HTN_BB	AgentSmartBPRII	1.5	5	5	1	1	10	0.3	25.9552174731	250	3.044	0.96	2.084	37.432
Rand_HTN_BB	AgentSmartBPRII	1.6	5	5	1	1	10	0.3	25.4755575059	250	2.868	0.9	1.968	36.452
Rand_HTN_BB	AgentSmartBPRII	1.7	5	5	1	1	10	0.3	24.8727720274	250	2.956	0.852	2.104	36.676
Rand_HTN_BB	AgentSmartBPRII	1.8	5	5	1	1	10	0.3	25.1093848354	250	2.928	0.86	2.068	36.548
Rand_HTN_BB	AgentSmartBPRII	1.9	5	5	1	1	10	0.3	24.9340869102	250	2.856	0.896	1.96	36.272
Rand_HTN_BB	AgentSmartBPR	0	5	5	1	1	10	0.3	23.2816909495	250	2.716	2.352	0.364	38.392
Rand_HTN_BB	AgentSmartBPR	0.1	5	5	1	1	10	0.3	24.2980978164	250	2.9	1.052	1.848	36.728
Rand_HTN_BB	AgentSmartBPR	0.2	5	5	1	1	10	0.3	24.517846021	250	2.928	1.048	1.88	37.044
Rand_HTN_BB	AgentSmartBPR	0.3	5	5	1	1	10	0.3	24.3101645401	250	2.908	1.016	1.892	36.904
Rand_HTN_BB	AgentSmartBPR	0.4	5	5	1	1	10	0.3	25.1143359137	250	3.008	1.012	1.996	37.0
Rand_HTN_BB	AgentSmartBPR	0.5	5	5	1	1	10	0.3	25.1040038125	250	3.044	1.008	2.036	37.128
Rand_HTN_BB	AgentSmartBPR	0.6	5	5	1	1	10	0.3	24.9636966743	250	2.996	0.952	2.044	37.072
Rand_HTN_BB	AgentSmartBPR	0.7	5	5	1	1	10	0.3	24.6342441929	250	2.956	0.988	1.968	36.72
Rand_HTN_BB	AgentSmartBPR	0.8	5	5	1	1	10	0.3	24.575142829	250	2.952	0.932	2.02	37.152
Rand_HTN_BB	AgentSmartBPR	0.9	5	5	1	1	10	0.3	24.0038270552	250	2.844	0.944	1.9	36.28
Rand_HTN_BB	AgentSmartBPR	1	5	5	1	1	10	0.3	24.4666899275	250	2.856	0.932	1.924	36.272
Rand_HTN_BB	AgentSmartBPR	1.1	5	5	1	1	10	0.3	25.1361034818	250	2.936	0.908	2.028	36.236
Rand_HTN_BB	AgentSmartBPR	1.2	5	5	1	1	10	0.3	24.5274304326	250	2.856	0.928	1.928	36.104
Rand_HTN_BB	AgentSmartBPR	1.3	5	5	1	1	10	0.3	25.0453023914	250	2.916	0.88	2.036	35.96
Rand_HTN_BB	AgentSmartBPR	1.4	5	5	1	1	10	0.3	25.4828033645	250	3.016	0.904	2.112	36.94
Rand_HTN_BB	AgentSmartBPR	1.5	5	5	1	1	10	0.3	25.1489259642	250	2.996	0.832	2.164	37.296
Rand_HTN_BB	AgentSmartBPR	1.6	5	5	1	1	10	0.3	24.8152142306	250	2.884	0.864	2.02	36.12
Rand_HTN_BB	AgentSmartBPR	1.7	5	5	1	1	10	0.3	25.3496052047	250	2.964	0.88	2.084	36.84
Rand_HTN_BB	AgentSmartBPR	1.8	5	5	1	1	10	0.3	25.7296660378	250	3.008	0.816	2.192	36.544
Rand_HTN_BB	AgentSmartBPR	1.9	5	5	1	1	10	0.3	25.3434868347	250	2.988	0.804	2.184	36.488
