6_6_10_10_0.3_49	6	6	2	2	30	10	0.3	9	R1	2	G	7	S2	31	S1	9	R2	8	L	6	A1	14	A3	33	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	0.170649809224	13	6.49390391121	None	2.61480169866	32	3.91595098677	None	0.603004573464	None	2.09624463463	4	1.08719716858	None	7.06541203467	None	8.84200799007	None	2.03737945189	None	7.20117110045	None	3.58626237192	None	3.73948373859	None	2.04704993198	None	6.3139062266	None	7.07941366218	None	4.84654206902	18	7.95628795603	None	6.86864844091	24	3.18331551673	None	4.75725515022	None	1.63101983902	None	8.17222407818	None	8.61190610676	None	4.03610816067	None	2.93482285021	10	6.97547935955	None	4.20397009643	None	6.68146932223	None	6.87776135494	28	5.18110364963	None	0.672512225961	None	5.35167537671	None	7.14086631403	None	5.36366383717	28	9.47947198571
6_6_11_10_0.3_67	6	6	2	2	30	10	0.3	9	R1	5	G	24	S2	16	S1	36	R2	32	L	6	A1	21	A3	13	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	2.57331349033	None	8.06539032868	None	4.73153378062	3	3.82006334754	None	6.38209371549	None	0.782089367822	None	0.397697909114	None	5.1385761538	None	5.8649127994	20	3.70965682079	25	4.99741227468	4	6.23806459161	None	0.08112726967	None	0.451904255151	None	3.4453065681	33	4.49707825439	None	3.30950864515	None	3.06091332288	None	8.41933622285	None	5.16424848901	None	9.74661544684	None	7.3467497847	22	2.46035630822	1	9.52458766734	None	4.50129962993	None	6.39903775363	None	8.99264570192	None	4.04210916414	None	1.02846549649	None	4.86587993196	25	6.21156877032	None	8.67146164694	None	6.0154505176	None	7.21762584584	None	6.2533790378	None	6.94657791011
6_6_12_10_0.3_86	6	6	2	2	30	10	0.3	9	R1	35	G	16	S2	8	S1	34	R2	5	L	24	A1	32	A3	31	A2	33	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	3.07824815133	None	3.16403081255	7	3.29897673667	None	7.73387066933	None	6.37229162829	None	2.28904295404	23	1.39426712596	None	7.3001591379	19	8.5184788429	None	5.44924628209	None	2.2355649004	None	0.806034813956	None	5.61173903274	13	9.11024991909	None	1.46003361055	None	1.87632621597	None	9.54761234369	None	3.71457811003	14	1.14369834061	None	3.46119223286	13	8.95040322548	29	9.30753801241	18	6.07441252671	None	6.56376290746	12	2.36912022103	None	4.24752515777	None	4.98344390794	None	2.14576315689	None	1.77151531672	None	8.18680650139	None	7.17200823573	None	1.8409066836	None	5.42532593368	None	3.33332611233	None	2.57464266306	None	0.845420473311
6_6_13_10_0.3_109	6	6	2	2	30	10	0.3	9	R1	23	G	11	S2	26	S1	27	R2	5	L	1	A1	14	A3	35	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	15	0.835197837965	None	4.28743828282	None	0.483728828317	None	1.21383795805	None	1.59261501608	None	4.8178002823	None	7.88327560492	None	9.24665819555	16	3.31728344295	None	5.78377881194	None	1.51953288423	None	7.72711553141	17	5.59180363616	None	4.91909121867	13	7.45066988677	None	9.27344042775	None	9.38650947516	None	8.55291132446	None	0.0076725426099	None	8.01287867261	15	8.01401923622	None	8.63735312623	None	6.44383012186	29	9.48626770709	13	6.30451261019	None	0.744290203041	None	4.95542557923	None	8.20195725065	None	0.109479957336	None	7.4398424278	16	1.53133581771	None	6.99712503488	None	2.02585049273	None	6.29830937536	None	0.38947850711	None	7.96232114308
6_6_14_10_0.3_130	6	6	2	2	30	10	0.3	9	R1	36	G	9	S2	12	S1	27	R2	18	L	16	A1	33	A3	2	A2	21	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	5.96497108001	None	3.71214443875	26	6.7404589219	None	2.29868590531	17	6.54256742197	None	9.83815297784	23	2.22816044077	None	5.3428117422	None	7.78719554572	None	1.42364939329	None	4.31877107867	None	4.32276024118	35	3.6477345858	None	5.69066890402	13	8.51160311284	None	4.21456949049	None	0.523619161972	None	6.88644273753	None	9.25459817007	None	1.78278835024	None	1.07207102174	None	2.26498946733	None	6.03702003355	35	8.34067520033	None	8.28151063239	None	8.86532873676	None	6.62728493701	None	8.16654047239	None	1.81551516598	3	4.37635750226	None	5.62491237758	None	3.52013701457	13	7.51604346163	None	0.708273443692	None	8.64032710978	None	8.46974651903
6_6_15_10_0.3_150	6	6	2	2	30	10	0.3	9	R1	7	G	19	S2	32	S1	13	R2	30	L	14	A1	17	A3	18	A2	26	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	2	7.53605953406	None	6.84804366522	None	0.0507699401023	None	7.72731176499	2	0.0861527706485	None	9.68750411145	22	3.41632307161	9	9.0187777603	None	5.38784134783	None	5.00173942371	None	7.48034223031	None	2.63526462661	None	4.97409814465	None	1.85517704493	None	7.90906416188	None	7.36286195576	None	6.14916542279	None	8.33202607008	None	9.26781792004	None	8.61636078632	16	0.176804946388	31	2.99729194842	None	9.75580494859	None	8.82334366895	None	1.01268881372	None	7.56078595155	21	7.96811364354	16	3.8419961283	4	2.53405188348	24	4.21035344478	31	0.98798339491	3	9.84410399913	None	7.86061662579	None	1.0697394913	None	5.99855255278	34	6.03065393158
6_6_16_10_0.3_175	6	6	2	2	30	10	0.3	9	R1	22	G	3	S2	21	S1	18	R2	11	L	8	A1	5	A3	10	A2	23	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	36	6.58091108692	17	5.11807967275	None	7.10453576961	6	3.86401458815	2	5.36914628482	20	9.46104208328	None	9.27654294753	None	0.601693620994	None	8.66856246864	7	0.800680979573	None	1.42290017426	12	4.03804446116	29	7.43783650321	None	3.10013878851	None	9.04135871936	6	9.84748518248	None	9.68040461951	None	4.51189278376	None	1.26849898254	None	9.15876946996	None	0.386372864892	None	2.8306790191	6	3.52195817366	None	8.01846633171	6	9.64213548128	None	4.75323516643	None	8.26919987449	None	3.85566391519	None	3.97666595243	None	6.38577071336	None	3.52563393407	20	6.47252262674	33	5.28987075294	None	7.5345965191	None	4.66139004663	None	4.6781445727
6_6_17_10_0.3_203	6	6	2	2	30	10	0.3	9	R1	22	G	9	S2	19	S1	6	R2	36	L	24	A1	34	A3	8	A2	25	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	11	8.00218025975	None	2.20200158217	3	8.44417165188	None	3.7430541012	None	9.59000200787	15	6.17328605408	None	8.61208084179	28	9.44282717832	11	2.9528682419	None	1.58085043318	None	1.7555381898	None	4.75305347777	10	3.95111064246	None	2.43999334063	None	8.35861932201	None	9.84576247478	None	2.50983090606	None	0.871923778073	None	3.36803021156	None	5.36095164923	33	0.370614180601	None	6.81649517427	17	2.43656333144	12	0.482957964381	None	0.503088593999	None	2.06165181741	None	0.0818596271054	None	6.68489369009	None	8.79814578689	10	4.03612739839	None	4.79343243367	None	9.48680914623	None	8.39147987105	None	2.95587767925	None	4.39039005969	None	4.0354087876
6_6_18_10_0.3_225	6	6	2	2	30	10	0.3	9	R1	26	G	7	S2	2	S1	28	R2	31	L	12	A1	30	A3	14	A2	32	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	9.76625252202	None	8.10871673978	None	9.96338014858	20	7.83566426245	27	6.09470730519	None	7.95015805545	None	9.67973370248	None	9.8795799651	None	9.70525631408	17	6.03716225515	None	7.86575495648	10	0.870143846206	8	8.12231893331	None	1.76928895017	None	8.81840132321	None	3.94451279052	36	6.11016512949	23	5.88191800192	15	5.8689545498	None	9.60064633654	33	7.29954483507	1	5.00119423387	None	3.05192728079	None	8.12176054799	None	5.99006015156	3	1.30468475476	None	7.30346624067	None	6.63840064902	None	9.09099110395	None	0.130893891621	19	9.26427777446	None	0.895640562413	27	5.59840714592	19	0.8443630882	None	6.66439441703	None	1.64216990737
6_6_19_10_0.3_250	6	6	2	2	30	10	0.3	9	R1	27	G	7	S2	14	S1	21	R2	16	L	19	A1	25	A3	34	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	11	9.20045901682	None	4.85690125659	31	0.0971342078253	2	5.50032254194	None	4.95130245043	None	3.1387736274	9	2.47924040786	11	4.91766955145	24	9.10495780118	26	6.87679102264	None	1.39757555109	None	8.72049840545	None	9.81529997676	3	3.24274419776	26	2.90636024522	32	3.00783689079	None	5.85116419948	None	2.3993274594	None	5.60645771814	None	7.63535387511	None	4.10326581322	15	3.48920079403	None	4.67282157014	None	7.43643485195	None	7.09879593005	None	1.84525785353	35	2.53637916853	22	5.01747268586	None	1.08175569922	35	1.45106487247	None	4.6923381634	20	0.162336733452	6	0.637610217433	None	3.87828878855	None	2.51177611152	None	7.25050656838
6_6_20_10_0.3_278	6	6	2	2	30	10	0.3	9	R1	35	G	12	S2	25	S1	33	R2	10	L	24	A1	31	A3	34	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	6.31228686515	6	1.243449017	14	8.36868045557	None	1.64392500898	None	9.63512206211	None	6.64583092402	15	4.23763307377	11	8.00844550935	None	6.39148814592	None	1.35753150631	None	8.89838932649	None	5.06951995057	None	8.48803414043	None	4.77134518111	None	3.97348477123	None	0.214839817829	26	6.64328612989	None	9.97345478953	None	8.77149493959	None	5.2279413427	28	4.09899221341	None	4.02577142226	None	6.68678249074	27	2.4964035871	None	7.86774401866	None	2.88336857069	None	6.63431443322	None	8.41447082615	None	9.81598628237	None	1.77872301416	None	4.87403631233	None	0.807919612554	32	7.80327940466	None	9.547465065	11	2.32282572758	None	4.1859106233
6_6_21_10_0.3_300	6	6	2	2	30	10	0.3	9	R1	24	G	31	S2	2	S1	21	R2	8	L	36	A1	12	A3	30	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	0.0256876357619	6	8.90782302057	None	0.164257481311	None	8.2523849648	11	6.40130269694	None	4.53117618363	33	1.60674763115	14	7.06565416768	16	9.94343918893	None	3.57541854641	None	9.69851443548	9	3.6228537469	None	7.15040782853	None	1.2017474905	None	4.3583293944	None	6.39823940461	None	5.22595239059	None	1.81148199029	16	5.64177151603	None	9.33311724635	None	1.80931809922	10	7.39376739808	None	5.10556420544	None	5.95151196294	3	5.20796564822	3	1.19148046449	None	1.79855740996	None	7.50634302321	25	3.97462168971	None	6.24189970433	None	4.06180192343	33	2.57220733399	None	3.5789329551	16	3.93587359594	None	4.93643723408	None	9.27232738979
6_6_22_10_0.3_324	6	6	2	2	30	10	0.3	9	R1	23	G	7	S2	14	S1	34	R2	8	L	11	A1	1	A3	12	A2	28	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	18	2.0597983822	None	6.33555388588	None	8.00287706886	21	4.5841600023	None	7.68448344573	None	3.74470418744	None	0.784532619377	35	7.3579444218	None	8.24604823746	31	9.39869140195	None	9.18550472666	None	6.0376031335	4	3.3463255692	17	5.57593035075	None	9.02163409774	None	7.05759693106	None	0.21915986494	None	1.58489400468	None	0.100219337844	None	9.86740182359	None	9.80488872809	None	1.87537305932	None	9.72348232293	36	4.07570591551	10	7.23123159316	None	0.524949091017	20	6.39804068385	None	0.327284625768	None	6.51824747037	None	5.31491763036	3	2.51197398375	None	8.46341453045	None	3.68787142416	24	4.58779995829	4	7.37645788552	None	6.71385598497
6_6_23_10_0.3_346	6	6	2	2	30	10	0.3	9	R1	25	G	34	S2	28	S1	9	R2	26	L	29	A1	4	A3	27	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	9.95869727621	None	5.32163418374	None	0.264196949152	None	6.84009088433	None	8.46494643343	None	0.0183432407953	None	0.262489210141	15	6.21281263705	None	9.51551543064	3	8.41518465498	None	8.6332374562	None	7.3906181609	7	6.17382124755	24	0.747829484451	None	4.56952830552	None	8.37211542601	None	4.90815379427	35	3.15992163018	19	0.507231758341	None	2.31735770582	None	2.82155786878	None	1.48080198242	None	8.1215227236	None	3.78176895126	32	0.949490769917	None	0.690097881025	None	1.63075425692	None	4.68110997472	6	6.67192346301	None	3.17712855517	35	8.12081946903	None	1.03203826669	19	6.89082640267	None	2.8968327458	11	6.76312007057	None	0.531819779992
6_6_24_10_0.3_369	6	6	2	2	30	10	0.3	9	R1	17	G	34	S2	16	S1	35	R2	13	L	20	A1	27	A3	33	A2	26	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	3.88381141277	24	7.50614172214	None	3.45816796867	6	4.99477874469	None	2.43388284956	None	0.277307193878	None	0.936766109194	None	6.44943997529	15	1.05286251755	None	7.70864635771	None	4.94869466098	None	2.64903601344	24	0.949444052636	25	7.23351554609	None	0.545829614055	None	3.503361209	None	8.32775973708	21	4.69481350918	None	9.04299275669	None	0.441225037677	None	1.4508780093	None	6.0403809829	None	5.70516899396	None	0.644523829154	None	9.4194143815	None	9.15370974084	11	0.790096714994	None	8.98706679745	None	0.627782701408	None	3.21023727497	None	2.56036201433	None	4.61888630425	None	5.86839645964	None	2.43570851514	None	9.92047010775	10	1.43472903502
6_6_25_10_0.3_389	6	6	2	2	30	10	0.3	9	R1	17	G	31	S2	19	S1	26	R2	15	L	32	A1	35	A3	3	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	0.878126369384	None	9.45512187336	None	9.84145702901	None	9.3428348213	None	6.17472102413	None	6.99185834724	14	8.66216137801	None	5.19952785672	None	3.89460235658	None	8.97795518789	None	7.79472008833	None	2.27130312434	None	0.207438929828	None	4.42098071749	None	4.77004493795	None	8.06960062092	None	3.10503484895	21	9.21204335286	27	4.95823795803	None	0.744179576891	30	1.73425289999	None	8.46978866537	None	5.78370477348	None	4.65429441657	None	8.15388792786	16	1.09441546264	None	1.23123291251	None	1.29955254626	14	5.58258067691	None	5.08941191865	None	3.77608577577	7	9.6073506945	None	4.13265482772	None	4.25517681917	6	7.78099110842	10	8.46260447286
6_6_26_10_0.3_415	6	6	2	2	30	10	0.3	9	R1	9	G	32	S2	11	S1	7	R2	1	L	34	A1	24	A3	15	A2	26	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	17	7.9985922259	16	6.13833078163	None	6.20248727367	None	5.50163380154	10	5.530289609	None	0.0419677853365	None	5.32117575794	None	4.67207088684	None	1.89662642798	None	9.87569397431	None	4.54449889727	None	8.86771062166	36	7.176590575	None	9.41905982713	None	1.32134071491	None	4.4403800696	None	5.27202678154	None	2.3171663844	19	6.21064211537	None	4.3645441655	None	4.21849226348	35	8.84231833973	None	1.2979929799	16	7.16179431781	5	5.41816786572	None	8.09486244719	None	1.54926656901	12	6.15375457243	None	4.11125788144	None	5.86398366128	None	0.624515827165	23	5.45873456389	29	0.705372190095	None	0.782627946752	None	9.87041990574	25	3.90041374114
6_6_27_10_0.3_438	6	6	2	2	30	10	0.3	9	R1	22	G	26	S2	25	S1	12	R2	23	L	6	A1	15	A3	8	A2	34	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	5.03355399492	None	1.66769616086	None	2.52818969772	30	8.38786748265	None	6.21540611074	None	4.2440601071	19	5.00102985959	None	2.83142704732	None	2.1365416286	None	5.68483027557	29	9.09612987194	None	6.14434742171	None	0.677328181542	31	4.86397813142	None	7.59473923236	27	6.52095439167	None	6.20294651766	None	5.63327364129	None	2.97908483439	10	0.252972622675	19	7.5531667147	None	1.5802371942	None	5.51020749495	None	6.06635558272	None	9.88646928874	None	7.66645239247	None	3.67540512717	None	9.3366711041	None	1.03341483897	36	0.391902386877	None	9.06612782412	18	2.2554130716	None	3.11482929276	11	7.75693438671	None	3.58085126497	11	9.82563076314
6_6_28_10_0.3_460	6	6	2	2	30	10	0.3	9	R1	8	G	7	S2	11	S1	14	R2	32	L	10	A1	17	A3	25	A2	27	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	None	2.41223416324	15	2.90165628024	None	3.54788660076	None	9.36611631017	None	3.78770086538	None	1.01520173464	None	6.53960915288	None	5.39088335973	18	3.35475044922	None	5.56777235447	1	0.402986285512	None	2.32984451104	None	8.29976428094	18	0.18367294508	1	4.1515267837	None	3.95877980802	None	9.46808852901	None	2.03847368794	None	5.88970135675	None	8.04440298119	1	2.96221087305	None	4.7431426013	36	3.96896027091	None	0.987562269357	18	5.52553230393	None	2.38229534965	None	2.01125781957	None	5.40963480663	13	3.39857007849	None	0.381499901169	None	3.24614707705	None	9.17121032547	None	7.79372138207	None	2.93049415553	None	8.47951593468	13	2.75699814607
6_6_29_10_0.3_481	6	6	2	2	30	10	0.3	9	R1	29	G	31	S2	8	S1	36	R2	35	L	27	A1	11	A3	30	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	36	19	3.46132227871	None	2.89861024517	None	4.84638894393	6	5.54788258512	None	2.99031312802	None	7.98810998993	None	5.12831558149	14	4.53154369104	None	8.02655920877	24	1.9828047636	None	2.40084182628	None	3.78507770076	None	0.46667315367	25	4.02648563895	None	0.468372012461	None	8.29539412769	None	4.02052786041	None	6.62742941329	None	9.59369449361	None	8.60978281108	None	5.75927005835	None	6.17764775182	26	1.2899930336	None	3.419380233	19	1.20221365969	None	8.83499989492	None	1.24654585486	12	2.70506343363	15	1.29698199014	None	4.55093076554	None	0.424680995313	None	7.39057751946	None	1.73085497001	None	5.39450144172	None	4.47595201164	None	3.1344843843
