4_4_18_10_0.3_320	4	4	2	2	30	10	0.3	9	R1	3	G	9	S2	15	S1	8	R2	7	L	1	A1	16	A3	10	A2	11	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	4.50047714712	5	3.64785415635	None	0.124404834376	None	6.90026388326	None	3.37949052795	12	8.32562606607	4	0.255946146509	None	3.67454864554	None	9.04311115724	None	0.677362148988	None	7.11570722801	None	1.21223999389	None	1.10039291441	5	4.45533242752	2	0.592291349943	None	6.34127101515
4_4_19_10_0.3_333	4	4	2	2	30	10	0.3	9	R1	1	G	10	S2	4	S1	14	R2	16	L	12	A1	13	A3	6	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	7.68376565578	11	3.57842130105	None	5.53717748338	8	0.427486449748	None	3.42758324653	None	4.98188365363	5	9.70252530393	5	6.61719149011	15	1.19360958827	11	3.97820831441	None	4.39242691688	None	2.93983683413	None	8.44269109372	None	2.31573934118	None	8.98629339136	5	5.77236194802
4_4_20_10_0.3_348	4	4	2	2	30	10	0.3	9	R1	4	G	2	S2	3	S1	9	R2	12	L	15	A1	1	A3	14	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	16	0.178719667968	None	2.89586807307	None	8.98672408271	None	4.22192284863	None	4.54000955544	None	8.75341946899	None	8.1494634993	None	4.78961513026	None	1.93020653847	None	3.74505042498	16	7.37047633376	None	7.70880713444	None	3.72103671133	5	4.57948306886	None	6.19705940262	None	9.23884159316
4_4_21_10_0.3_360	4	4	2	2	30	10	0.3	9	R1	6	G	9	S2	3	S1	5	R2	11	L	14	A1	16	A3	15	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	1.2111671121	None	2.95519768772	None	4.80021291664	None	3.61322804874	None	1.31985368729	None	6.8360382639	None	0.557600817432	2	0.42171425074	10	1.24981797912	None	1.12894084218	None	3.42240549	2	7.75527288742	None	2.84782355567	None	4.44522780368	2	8.30287531579	None	4.17475806558
4_4_22_10_0.3_374	4	4	2	2	30	10	0.3	9	R1	6	G	11	S2	16	S1	5	R2	7	L	10	A1	1	A3	2	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	2.9232927068	None	6.68203858118	None	5.64748514432	None	2.057711711	None	1.33428864769	None	7.27405878385	13	0.331726966056	None	7.30728710898	13	1.39668776168	None	8.74941349324	None	0.697130799281	None	6.7142929376	12	3.64818392195	13	9.06569734146	12	0.747779213936	None	2.43560875035
4_4_23_10_0.3_387	4	4	2	2	30	10	0.3	9	R1	3	G	6	S2	9	S1	10	R2	13	L	11	A1	15	A3	8	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	0.841230929097	None	2.90046491445	14	6.57782384601	14	3.06761131757	None	3.76729040858	None	2.54018493407	None	1.68448029358	7	7.80369495849	1	0.311420632057	14	8.93800521303	None	1.9107102295	None	6.42443671806	None	9.71733057236	None	4.55821473381	None	1.52926590318	None	8.99265736758
4_4_24_10_0.3_401	4	4	2	2	30	10	0.3	9	R1	15	G	9	S2	7	S1	5	R2	2	L	1	A1	6	A3	16	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	13	5.80232654379	None	3.85235132773	3	7.70063571609	4	7.26980810789	None	5.84079269176	None	8.17654455868	3	3.15268856208	None	6.34638137812	None	3.7710492868	None	0.938955295483	None	3.17976274388	12	0.0231327760123	None	9.58600629238	None	1.1077563521	None	5.43942206413	None	3.3142293766
4_4_25_10_0.3_413	4	4	2	2	30	10	0.3	9	R1	9	G	14	S2	4	S1	1	R2	11	L	12	A1	15	A3	8	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	5	4.775994586	10	9.60594928264	None	5.98753828943	None	1.03889990847	None	8.48311586844	5	9.83727240456	2	9.70213925646	None	2.99324746345	None	4.28589915449	2	9.79535717617	None	5.38246971162	2	2.39199919238	10	8.88620540098	None	5.91369189974	6	9.80517572975	6	8.23435891236
4_4_26_10_0.3_435	4	4	2	2	30	10	0.3	9	R1	5	G	8	S2	12	S1	4	R2	14	L	6	A1	9	A3	1	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	13	5.44206122762	None	3.90354366517	10	3.39589121189	None	0.344153143687	None	2.96469946627	None	7.2489028187	None	5.85525446534	None	6.56037260264	None	6.8082617873	None	8.04136772394	None	8.07109703901	None	0.300909966195	None	0.763969175353	None	0.712116110636	None	1.41826548343	15	9.25829419868
4_4_27_10_0.3_446	4	4	2	2	30	10	0.3	9	R1	10	G	12	S2	14	S1	1	R2	7	L	13	A1	5	A3	2	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	1.2321336595	None	1.66646544639	None	0.310589220568	6	4.53917356547	None	3.60068280307	None	5.21635938755	None	2.81453202789	None	8.68591439657	16	1.14859644892	None	9.81855234158	4	6.05118296356	None	1.45612524627	None	3.61418986825	6	5.85778858975	None	9.7045775025	None	9.96841019816
4_4_28_10_0.3_457	4	4	2	2	30	10	0.3	9	R1	5	G	1	S2	4	S1	12	R2	11	L	6	A1	3	A3	10	A2	8	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	13	1.17326921273	None	2.41631599965	None	2.43976175182	None	4.04993624162	None	4.95421802402	14	4.85295427384	None	0.235069392372	None	5.54597576543	None	9.80537945579	None	5.87079472422	None	5.10561976717	None	5.39269510504	None	7.47707069612	13	5.22924840323	None	2.45344497957	None	9.14840904289
4_4_29_10_0.3_467	4	4	2	2	30	10	0.3	9	R1	5	G	2	S2	13	S1	4	R2	1	L	9	A1	10	A3	14	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	5.51648012515	None	0.99562441714	None	6.84558134264	None	9.77690133723	None	7.289874207	None	7.14761441956	None	3.06943914365	None	2.69423382893	None	8.26515269797	None	9.73371382302	16	6.61444899165	None	6.18991427346	None	2.18283552667	8	4.76853055939	None	9.67430799129	12	7.37845626601
4_4_30_10_0.3_477	4	4	2	2	30	10	0.3	9	R1	6	G	16	S2	11	S1	9	R2	14	L	2	A1	15	A3	3	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	8.11128780011	None	0.446935791764	None	9.07735408868	None	5.84830285805	1	8.76732360936	10	9.44733471483	8	8.90199618801	None	4.57823027891	None	9.40538326147	None	1.50578923165	None	0.203162596493	None	2.40362013896	None	2.00378076407	None	8.20271129877	4	6.96541700893	None	0.779142468916
4_4_31_10_0.3_489	4	4	2	2	30	10	0.3	9	R1	6	G	7	S2	13	S1	15	R2	12	L	11	A1	14	A3	2	A2	8	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	2.64992924746	None	3.02736663302	None	4.98291482948	None	6.48160430002	None	7.34720608209	None	5.01521571773	5	0.773406044129	None	0.63330490074	4	3.98537038661	None	6.39144473587	None	5.56121321409	1	2.87775214308	None	0.265639412134	None	8.96568614886	None	8.45128548599	None	4.05715798477
4_4_32_10_0.3_499	4	4	2	2	30	10	0.3	9	R1	12	G	10	S2	5	S1	2	R2	6	L	3	A1	13	A3	8	A2	14	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	6.71660721657	4	9.01124601835	15	9.89342033845	9	4.80700065275	11	1.86642460098	None	3.22314444789	9	4.27753808025	15	9.8766621789	16	0.690901632445	None	4.45092912934	None	6.79668409071	None	3.66194198358	1	7.38514576431	None	7.35860120107	15	8.9023444277	None	2.49101191487
4_4_33_10_0.3_514	4	4	2	2	30	10	0.3	9	R1	11	G	8	S2	10	S1	6	R2	15	L	1	A1	7	A3	9	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	6.16888730094	None	7.79665450844	None	8.5941727248	None	0.447687232895	14	3.11162283522	None	0.709891230723	None	7.77110208026	None	1.69486238778	None	5.90232458529	None	8.48311211221	None	4.76623944796	None	9.79773372163	None	0.0880690555391	None	6.38447493533	None	4.69732835613	None	6.51547243181
4_4_34_10_0.3_523	4	4	2	2	30	10	0.3	9	R1	14	G	1	S2	8	S1	12	R2	13	L	15	A1	4	A3	5	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	2.09302922384	None	7.8979796939	None	7.41153990583	11	2.87625545291	11	5.3251351364	None	3.91343467688	None	2.81721553293	6	9.02646004141	None	6.03298126585	None	0.617634515732	None	9.27530721323	None	9.99014430713	None	8.40229435283	7	9.00883149808	None	7.12982622394	None	5.34911770505
4_4_35_10_0.3_534	4	4	2	2	30	10	0.3	9	R1	16	G	11	S2	5	S1	6	R2	9	L	13	A1	3	A3	8	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	0.448841228559	None	2.66924855141	None	7.10933755956	14	9.97692505962	None	4.89876196752	None	1.85682894329	15	4.55015883752	12	8.49230970197	None	6.19703425314	None	4.09708901191	None	9.50005372844	None	3.47481753621	4	2.7548280156	14	5.59656897141	None	9.06080712771	None	6.8881586472
4_4_36_10_0.3_546	4	4	2	2	30	10	0.3	9	R1	12	G	7	S2	16	S1	5	R2	8	L	9	A1	1	A3	3	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	1.71545080713	None	8.68516285113	None	9.05150609879	2	8.01233594302	None	6.66853834006	14	6.26593353668	None	1.77886377392	None	4.5359124102	6	6.37911476997	None	5.09025869508	None	4.38661094046	None	7.52805940028	None	7.26698032104	None	5.66241953658	None	7.41511184826	None	8.19682849564
4_4_37_10_0.3_561	4	4	2	2	30	10	0.3	9	R1	10	G	7	S2	3	S1	16	R2	14	L	15	A1	11	A3	9	A2	8	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	5	6.1242548763	13	6.35005472479	None	6.74646284846	None	7.29363114948	None	3.94707840075	2	8.76416780447	None	5.33737962136	13	5.26142532349	None	3.17519869177	4	0.264563752301	13	2.72448788803	None	6.9417862095	None	4.22754056067	None	3.62623541017	4	9.75782691381	None	0.247617394088
4_4_38_10_0.3_574	4	4	2	2	30	10	0.3	9	R1	14	G	7	S2	9	S1	8	R2	6	L	15	A1	5	A3	3	A2	11	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	1.13389995131	None	9.32939346383	None	8.84898809747	None	0.0378297259793	None	0.167093591788	None	3.87832066021	None	8.0377288076	None	5.0967934895	None	1.2879717443	None	2.29919907237	None	6.65448308705	None	0.380744621999	12	1.64265480146	None	4.82576356157	None	4.36858904965	13	3.30561914713
4_4_39_10_0.3_585	4	4	2	2	30	10	0.3	9	R1	6	G	1	S2	14	S1	10	R2	2	L	12	A1	8	A3	11	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	4	1.23548567301	None	5.33626485361	None	1.15531684124	None	7.27708686308	13	6.4242624693	None	4.72016357376	None	7.93270080337	None	8.96065417258	None	9.71675426906	None	5.52313341522	None	2.93229036977	9	6.65782343093	None	9.23994356719	13	6.36640765897	None	8.53644725885	None	7.33200314598
4_4_40_10_0.3_599	4	4	2	2	30	10	0.3	9	R1	12	G	3	S2	8	S1	14	R2	10	L	7	A1	1	A3	9	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	6.09297927335	None	0.888269146734	None	5.76689656056	2	8.89529108611	None	7.91079066947	None	4.01132306816	None	1.18844229195	None	0.0918320968158	13	4.35011229991	None	5.83099176491	None	3.91297955876	16	9.8205119229	None	2.52227921133	11	1.58175727034	None	9.25969697192	None	4.96793770793
4_4_41_10_0.3_611	4	4	2	2	30	10	0.3	9	R1	1	G	9	S2	12	S1	10	R2	4	L	16	A1	5	A3	13	A2	14	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	7	3.94895250788	7	6.66425258687	None	1.59024624741	None	9.08551419095	None	0.463065608368	None	8.09488255729	15	1.67792232831	15	5.89173080566	3	8.02671686701	None	5.78343373824	7	0.478929316832	None	6.97731092154	None	4.22029115478	None	4.70340438718	None	9.15193368808	None	2.06261449036
4_4_42_10_0.3_624	4	4	2	2	30	10	0.3	9	R1	4	G	11	S2	5	S1	14	R2	9	L	6	A1	3	A3	16	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	8.27367186632	13	2.43055766303	None	4.31587649196	None	3.53133756478	None	8.66829616515	None	9.40616538082	None	0.999432724326	1	6.33314944054	7	0.205348692846	2	7.32709358576	None	9.75662644282	None	1.84198399723	None	4.06381158562	8	5.59916052986	None	7.31251159101	None	8.20966367348
4_4_43_10_0.3_636	4	4	2	2	30	10	0.3	9	R1	4	G	10	S2	9	S1	7	R2	13	L	5	A1	15	A3	6	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	8.22710045562	None	1.66495858614	None	1.62237565041	8	0.522786131776	None	0.895840625318	None	2.43853341297	16	1.61908867423	None	4.2765978468	None	3.59442683228	None	3.88747239293	None	7.34583315555	None	0.367628004083	None	0.690983614596	14	5.89781192228	None	5.1483127427	None	1.70617908568
4_4_44_10_0.3_654	4	4	2	2	30	10	0.3	9	R1	7	G	16	S2	1	S1	2	R2	6	L	4	A1	9	A3	13	A2	14	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	4.97337039218	None	0.809043289912	10	6.70773436595	15	0.717899739622	None	9.46121906469	None	2.35990173454	11	0.151187556506	None	0.667920031376	5	2.18483234779	None	2.91696222347	5	3.35972489777	8	4.71313054664	None	2.97195970394	None	5.95406973593	None	6.06761564532	None	4.82608158994
4_4_45_10_0.3_665	4	4	2	2	30	10	0.3	9	R1	16	G	7	S2	13	S1	10	R2	8	L	6	A1	15	A3	5	A2	11	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	4	0.436156365319	None	1.45489846784	None	9.90007201965	None	7.23802045648	None	3.21513995091	None	2.24212768932	3	7.13216283641	None	2.92960481193	None	3.73983055528	12	9.73371734626	None	0.697944726578	4	3.25470351928	None	5.79817816512	9	5.02191371665	None	0.25906808228	None	6.55184601632
4_4_46_10_0.3_677	4	4	2	2	30	10	0.3	9	R1	12	G	2	S2	16	S1	7	R2	9	L	14	A1	10	A3	5	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	5.29607152939	None	6.47192651617	8	4.59950854335	3	6.3323922932	None	1.01599387916	None	5.37318931698	None	5.4965392126	15	6.06815415898	None	2.21319226594	None	8.50027180504	None	6.45261619061	None	7.8213199003	None	9.13771268769	4	9.00068433678	None	3.1786251882	11	4.64151511715
4_4_47_10_0.3_689	4	4	2	2	30	10	0.3	9	R1	3	G	12	S2	5	S1	9	R2	13	L	10	A1	8	A3	6	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	4.65596592391	15	2.95550701531	15	4.33092430847	15	9.24044232017	None	2.02401914177	None	8.79656184098	None	5.30096169551	None	3.2441825045	None	5.78303000865	None	2.64883391348	None	8.48715607489	None	8.15189533356	7	5.85180715229	14	8.86859719981	None	4.76306346561	None	9.84544385787
4_4_48_10_0.3_705	4	4	2	2	30	10	0.3	9	R1	8	G	4	S2	10	S1	14	R2	2	L	6	A1	3	A3	15	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	16	None	2.37886100193	5	2.47027550311	9	9.7730884338	None	4.35915119038	11	3.11155030734	13	3.8507904532	7	3.42241554848	None	7.71872224548	None	0.275658129359	None	4.44804068167	None	0.0263285320479	5	9.32108198266	None	8.94399191207	None	3.88787801772	None	8.37522079993	None	7.96641561165
