5_6_24_10_0.3_960	5	6	2	2	30	10	0.3	9	R1	10	G	29	S2	21	S1	28	R2	1	L	6	A1	5	A3	9	A2	30	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	None	9.68104864985	None	6.12194558139	None	2.00074835125	19	0.828326637368	None	5.1231722094	None	6.47006929491	None	7.93442210599	None	1.77895790068	None	9.50786510502	None	2.64148668198	22	5.37937489933	None	4.81041135658	25	7.39260171707	None	3.84318477341	None	2.50328460905	None	3.01545901342	16	3.42343804918	7	0.445173216716	None	5.84731040263	None	9.88057613406	13	8.948024345	None	2.18196797029	None	1.40814388251	22	7.62409266253	None	9.443415041	None	4.3915779688	None	0.731495092609	3	6.71849932414	None	0.473660524153	2	0.946712458879
5_6_25_10_0.3_978	5	6	2	2	30	10	0.3	9	R1	12	G	25	S2	7	S1	24	R2	30	L	2	A1	6	A3	4	A2	14	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	19	4.80357156756	29	7.6266426212	21	7.47044258853	23	7.25417072512	None	7.6981542375	26	8.86845455087	None	8.14288898217	5	3.43086376981	None	2.01050370263	None	8.19012931777	None	9.30973105048	None	1.71082986093	23	2.99656127896	None	6.74716656707	9	5.71958327102	None	9.5198543576	None	5.09200922327	11	3.85763802228	None	4.76173870131	None	7.1024616193	None	5.94995743317	None	2.15496557947	28	1.56157632175	28	9.90132062862	None	3.15383324343	None	3.56759127734	None	6.77566627947	18	6.8907615846	None	2.22684532184	None	6.42080923459
5_6_26_10_0.3_998	5	6	2	2	30	10	0.3	9	R1	2	G	6	S2	7	S1	19	R2	14	L	25	A1	3	A3	29	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	None	5.90613914983	13	8.42807576161	None	2.69187797071	None	6.07499789026	26	8.29678359837	None	9.76440204662	None	5.5958645083	None	1.17126219675	None	8.49602919406	None	1.76679133229	1	7.83717106366	8	5.89302779568	None	1.54196945367	1	3.65781678006	None	9.71763600416	None	8.98620270546	None	6.28535625873	None	4.05054182697	5	1.79733948817	None	8.17450449424	None	6.45418798949	None	4.75123564059	None	1.54038259535	None	7.17774764025	None	3.22349460211	None	8.74147266954	None	5.87313182576	28	7.14458904366	17	6.16951064358	28	8.92736535316
5_6_27_10_0.3_15	5	6	2	2	30	10	0.3	9	R1	18	G	7	S2	17	S1	12	R2	22	L	29	A1	14	A3	8	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	27	8.58905800165	None	6.41422881368	None	1.145829616	None	8.7392732467	26	1.53989720065	None	7.34175366569	None	8.94388201248	None	8.12653417628	None	4.37432256465	None	3.34443015547	None	1.62328265551	None	4.98445829455	None	6.53539473447	None	6.68667424962	None	3.40349706642	None	6.91029905597	None	2.7883502507	None	9.37834057128	None	3.63183280777	19	5.83970252301	None	5.1224364567	None	0.120130646927	None	9.87030939692	None	1.29306855224	None	9.51309345307	None	5.52462409675	None	1.90985407914	None	3.7519312061	None	8.14568092968	None	0.452494838857
5_6_28_10_0.3_28	5	6	2	2	30	10	0.3	9	R1	4	G	5	S2	15	S1	18	R2	24	L	1	A1	9	A3	8	A2	14	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	None	7.74338149825	27	5.69111561366	17	3.65977794407	23	4.19097627853	20	0.725658493503	None	5.13767598492	21	7.46944472427	26	8.03886104269	None	1.94812919943	2	7.14637370817	None	5.28685625134	None	2.1475888163	None	9.32387248924	28	3.30636499026	None	4.65548516214	20	6.34016745824	None	2.12534883697	None	0.111952125259	None	4.13788500674	7	6.57079945495	None	4.81548325019	None	1.97250265949	19	3.46788811695	None	7.04601016123	None	5.15197651955	None	1.39656086232	None	5.27988248321	None	9.41784135481	None	2.12907650441	None	6.42336097855
5_6_29_10_0.3_46	5	6	2	2	30	10	0.3	9	R1	20	G	18	S2	7	S1	19	R2	6	L	5	A1	8	A3	14	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	13	9.45891208454	None	1.05180315652	None	7.2498328338	None	6.96133014946	None	5.04265187915	None	4.79887944271	None	6.90311747127	None	1.04243873654	None	5.01509894746	None	5.12085785597	None	2.51562589662	None	9.67393340123	None	2.12388856332	None	1.47058529646	None	1.12790148762	None	1.43569008408	None	9.45555733432	None	0.192611765221	26	0.94829978948	None	6.52788967137	1	4.32928206888	2	2.5112802599	None	8.97868983081	None	2.70967419028	16	6.20649721379	23	8.33150610738	None	7.53648854125	None	8.35086249214	None	5.75836262149	25	6.73474274761
5_6_30_10_0.3_62	5	6	2	2	30	10	0.3	9	R1	16	G	14	S2	26	S1	21	R2	11	L	12	A1	22	A3	7	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	None	5.41570612403	None	1.3298695062	6	7.72337214024	None	2.49897567499	4	5.27457996475	13	7.94834741966	3	4.89857836874	None	4.05709416188	None	9.93606819818	None	9.95645968423	None	7.0974156377	10	2.29711259266	None	6.95493518706	None	3.91543383593	None	2.1986936821	8	1.98146043344	25	5.38622896974	28	3.58294715442	5	7.72895495034	None	1.76601313463	None	9.50426657588	None	0.655423603269	None	0.910330645047	27	6.24400774767	8	2.76712410593	None	1.13285153458	None	9.76807655678	4	9.71934967594	None	2.65070513159	None	8.12513053152
5_6_31_10_0.3_82	5	6	2	2	30	10	0.3	9	R1	6	G	13	S2	5	S1	17	R2	23	L	1	A1	11	A3	21	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	None	9.24853244751	28	0.956611232879	None	6.75629574995	None	4.23635531575	None	3.43073839707	None	2.33232475483	10	5.2691748148	None	4.69575663891	16	1.19761261692	None	2.41976504083	None	1.62800323691	None	9.68937408922	None	9.23938259063	None	2.16982769829	None	3.14020562757	None	3.80796768504	None	1.65781925786	14	1.91916814477	16	3.20723123827	25	5.08697268302	4	3.64309172795	None	4.76988055579	None	5.24347388885	None	2.25288104566	None	7.72012323306	None	5.96193292591	None	5.66588337142	None	1.72256797773	7	8.48163320251	None	5.42776504239
5_6_32_10_0.3_104	5	6	2	2	30	10	0.3	9	R1	17	G	3	S2	12	S1	7	R2	26	L	1	A1	14	A3	29	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	16	4.42485953383	19	5.80079545563	15	2.01178558875	None	3.27161539706	None	5.52980124943	None	6.69921838662	None	6.61873744549	6	1.50863399037	None	1.4189248247	15	8.40915495153	None	1.28967677608	4	7.07113054711	27	6.78584568301	None	3.60031704414	11	0.688750470437	None	5.33416546882	None	0.786053658732	None	0.435535371217	None	5.46747461781	None	9.21565963567	None	8.21232420803	None	8.54590155063	None	7.43069035759	None	1.16034728278	None	2.89033440519	24	6.78716901492	None	1.63393100058	None	4.14513830117	None	1.42721799566	None	7.86650764886
5_6_33_10_0.3_122	5	6	2	2	30	10	0.3	9	R1	20	G	21	S2	28	S1	8	R2	7	L	13	A1	17	A3	3	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	30	15	7.45076781618	None	3.20209622901	9	0.980457853905	None	1.73524806587	14	3.32416866838	None	3.18405570987	None	6.06488097418	None	6.79718345394	None	3.68861933032	None	2.22860652672	None	0.357162653048	None	4.1226306945	None	1.15519334651	None	5.85420331118	None	6.90042033326	14	9.59223901926	27	1.78404709027	None	1.03671406447	None	4.13283267716	None	7.28889318467	10	7.16506352113	6	7.19446691822	None	2.40951976184	None	7.18097918173	22	4.5217153152	29	1.58809746494	None	5.41298800571	15	6.29932142165	None	0.0467945429154	None	2.07996835409
