4_5_10_10_0.3_682	4	5	2	2	30	10	0.3	9	R1	1	G	7	S2	6	S1	17	R2	14	L	15	A1	20	A3	4	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	19	1.78698262956	None	6.3527772094	None	9.48842564295	5	0.0262768222243	5	3.02882579849	3	7.27400852431	5	9.72122287637	None	3.63901316671	None	6.41464557351	3	1.9128161601	None	2.16756246239	None	1.13116849135	16	5.66462231944	None	0.473354261809	18	9.57645815468	None	3.94849163817	13	1.18338496929	None	2.12542312619	None	1.7281835707	None	9.43211420342
4_5_11_10_0.3_712	4	5	2	2	30	10	0.3	9	R1	20	G	4	S2	14	S1	13	R2	9	L	1	A1	18	A3	17	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	0.141863650912	None	8.78882613988	None	4.09790321687	None	2.83028270445	None	3.79962899386	None	8.71258450957	None	3.95846726695	2	0.485911663902	None	0.114111952109	None	0.697500664164	None	3.16979533879	12	4.6563522086	None	2.13589961096	None	4.95756708968	None	8.88126165264	None	7.83393547408	None	2.59867034118	None	6.17410604336	None	9.91310512787	11	5.3692795404
4_5_12_10_0.3_722	4	5	2	2	30	10	0.3	9	R1	7	G	1	S2	17	S1	11	R2	5	L	19	A1	15	A3	16	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	9.034195078	None	3.18023206332	None	3.60538849654	None	5.51796528384	None	4.54686862827	None	4.50934005033	None	3.37599456766	3	1.82427781382	None	0.119261355583	None	2.8926509239	13	0.38479566575	None	4.99012387721	None	9.440494913	13	9.15384244632	None	6.73501403878	9	9.47636357174	None	1.90573188327	None	7.17614118645	None	0.199919639039	None	9.90307791302
4_5_13_10_0.3_732	4	5	2	2	30	10	0.3	9	R1	15	G	17	S2	7	S1	4	R2	2	L	6	A1	9	A3	10	A2	18	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	8.55767316508	14	9.72501129843	None	1.58839131247	8	1.22679732072	None	1.22419483075	None	7.81555696143	20	5.57941706029	None	2.35767091003	11	6.91961552376	None	1.92086060121	None	0.888593328315	None	8.27468688743	None	3.33598361707	5	6.98500066392	11	0.653452352311	None	7.87495193802	None	0.797996834039	None	3.42316533645	None	6.45533001324	16	6.85881717018
4_5_14_10_0.3_745	4	5	2	2	30	10	0.3	9	R1	12	G	10	S2	16	S1	2	R2	15	L	19	A1	20	A3	9	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	3	6.99190326173	None	8.2583643897	None	4.07797847284	None	3.49135024603	None	0.551253574463	18	0.308774877703	None	9.88336199048	None	0.784190907348	None	0.496101208146	None	6.58063658028	3	6.90484635338	None	1.23666425623	None	2.55878976447	None	6.28074505781	14	5.47788826123	None	0.109729516059	4	2.35653421784	None	1.59649229248	None	7.39106196382	None	0.939575539661
4_5_15_10_0.3_757	4	5	2	2	30	10	0.3	9	R1	5	G	12	S2	4	S1	13	R2	3	L	7	A1	2	A3	19	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	5.84912958606	None	2.75623677963	None	8.4773353553	None	2.37976524699	None	4.06603946053	None	7.10158265412	None	3.73950775497	None	8.27500509942	None	3.79685452293	None	3.43315097811	None	2.55254742422	None	1.2617561017	None	2.95954857404	None	5.58943009517	None	9.39013354533	6	0.329368612626	None	9.86280243988	1	4.48563413257	None	2.61993069279	None	7.55039339061
4_5_16_10_0.3_766	4	5	2	2	30	10	0.3	9	R1	11	G	9	S2	1	S1	10	R2	5	L	17	A1	2	A3	14	A2	20	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	8.05195547704	None	6.66254932718	None	7.38780909832	None	6.69349767845	15	9.76284720969	None	7.59101174528	None	8.86599364655	None	1.2319661485	12	7.34272349403	None	3.9242718896	19	2.61877891028	None	3.87781246385	15	6.77231627386	18	7.06416014976	None	2.42265202889	None	6.40974277319	None	4.23175552453	None	2.70301908028	None	9.10555330386	None	1.33228296214
4_5_17_10_0.3_778	4	5	2	2	30	10	0.3	9	R1	3	G	6	S2	4	S1	16	R2	11	L	19	A1	10	A3	9	A2	20	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	7	8.5938209419	None	4.82470268476	None	7.67289667434	15	7.86302860853	None	6.2421961157	13	0.29861144903	None	9.79365848104	None	5.23195732731	None	2.37833978432	8	2.00337518869	None	2.63843055793	None	8.63924266266	None	9.49543523797	None	5.17252769551	None	3.93154037259	None	5.50539960572	None	9.98327259662	None	3.53519372563	7	9.09449608656	None	5.53176995569
4_5_18_10_0.3_790	4	5	2	2	30	10	0.3	9	R1	11	G	18	S2	3	S1	20	R2	12	L	4	A1	9	A3	16	A2	17	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	6.59055054732	None	1.23494986726	None	5.48185286482	None	7.32315528947	13	0.868698604887	None	2.688212891	19	7.00144774181	None	0.358587599164	None	7.80581603431	7	9.82467138588	None	0.84574614431	None	4.90396955373	5	9.23141339349	None	1.69709266803	None	5.61720728883	None	7.9822592049	13	5.60959635448	None	8.05360146015	19	6.01614566825	None	0.901974806053
4_5_19_10_0.3_803	4	5	2	2	30	10	0.3	9	R1	12	G	19	S2	8	S1	20	R2	11	L	17	A1	14	A3	15	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	0.446061568974	None	3.28023235881	None	6.46651991655	None	4.94349097473	None	7.40316536122	None	8.47649546432	None	1.84407390902	None	1.38475658972	None	5.51910816928	None	3.31876306438	None	1.66102882558	None	8.23865650821	10	8.72279345395	None	8.16840026217	None	3.27061574841	2	8.31983107422	None	8.87727493372	9	9.31965692799	18	7.90716949685	None	7.06150202459
4_5_20_10_0.3_814	4	5	2	2	30	10	0.3	9	R1	13	G	12	S2	8	S1	4	R2	10	L	11	A1	3	A3	20	A2	6	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	2.22780026891	19	7.81495645909	None	7.46427077839	None	8.49359654564	None	2.2723208969	5	9.12710388056	None	1.49930670161	None	9.38876810118	None	5.16221925353	18	9.44469015196	None	1.78206352703	None	2.29902942489	17	6.19836715721	5	2.45592901461	None	5.48951485578	14	1.15803471053	None	9.56534304819	14	7.05179659686	None	9.93596732014	1	6.80514989779
4_5_21_10_0.3_828	4	5	2	2	30	10	0.3	9	R1	9	G	11	S2	18	S1	20	R2	6	L	19	A1	13	A3	8	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	7	9.80384345414	None	0.321292826374	None	2.89932872806	None	9.35639655548	None	8.60563447682	None	7.52925604168	12	8.33098116489	None	3.93912094247	None	7.22714099226	None	2.18553758669	None	0.234028744818	None	2.84274051165	None	5.29320113346	None	9.03522239196	17	1.58934675442	None	7.38586508136	15	6.80551380867	14	9.74217872305	15	5.30983214912	None	2.13543255378
4_5_22_10_0.3_841	4	5	2	2	30	10	0.3	9	R1	13	G	18	S2	14	S1	11	R2	2	L	7	A1	10	A3	12	A2	8	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	9.03814632837	None	4.32486192712	None	7.01164932794	None	0.831292999953	None	0.685957774321	None	4.5672722479	None	1.54265439613	20	1.37834795002	None	8.98813722924	17	5.9411521193	3	2.23194484567	None	2.85529320139	None	1.01694761452	None	9.53447746861	20	4.52148870804	None	6.21443493584	16	3.38880001004	3	0.985992339227	9	2.83633912406	4	4.92767826387
4_5_23_10_0.3_855	4	5	2	2	30	10	0.3	9	R1	4	G	14	S2	11	S1	8	R2	2	L	17	A1	1	A3	7	A2	19	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	18	9.65827250066	None	4.54747306369	None	5.80233102533	None	4.27756332561	6	4.03283110858	None	9.2183707881	None	2.16505594798	None	3.85467954119	13	6.50074858431	10	3.67335282911	18	8.30176601831	20	8.24870356913	None	5.69841328011	None	6.01602712696	None	5.16091533512	9	1.65376553543	16	8.03250860286	None	3.37445753333	6	0.234365125279	16	5.89457095093
4_5_24_10_0.3_870	4	5	2	2	30	10	0.3	9	R1	20	G	18	S2	8	S1	3	R2	10	L	4	A1	1	A3	9	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	6.81426557423	None	9.51940674115	13	5.44487911021	None	7.98251150994	None	7.96348573043	None	2.23017314187	None	4.30343958229	None	3.02876679484	None	6.26239883591	None	5.98269015371	None	5.44858580256	11	4.48413721971	None	0.856540941772	None	3.16876963796	None	4.28397816649	2	3.29897629596	12	6.84808354753	None	6.9563271901	11	8.38478866415	None	3.0327882345
4_5_25_10_0.3_882	4	5	2	2	30	10	0.3	9	R1	7	G	19	S2	14	S1	20	R2	12	L	8	A1	10	A3	13	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	1.95016757225	None	8.89151564267	None	6.50722823399	None	0.693458362029	None	3.97439721653	None	6.73440012816	None	3.38859857196	None	6.52284212232	None	6.34259255125	16	4.50172850954	None	7.35557567267	11	0.453710564478	None	7.19576482199	None	7.31350599754	None	4.81034460894	None	6.21818001021	None	8.79688035637	5	1.22998981165	15	6.84846196907	None	8.14376796174
4_5_26_10_0.3_902	4	5	2	2	30	10	0.3	9	R1	14	G	4	S2	15	S1	10	R2	11	L	18	A1	16	A3	20	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	1.54139042439	6	6.69969573687	None	7.35903052563	None	2.64678086991	None	2.01010270777	None	5.42474639304	None	8.22316666927	None	8.96786759231	19	8.1571676526	None	1.90432743266	None	4.54052866645	3	1.58932589465	None	2.70823880349	13	6.02093929602	None	9.36448788636	7	9.72494888147	None	2.72415216437	None	9.51205387723	None	3.44789228403	8	4.2260005601
4_5_27_10_0.3_915	4	5	2	2	30	10	0.3	9	R1	14	G	18	S2	1	S1	20	R2	6	L	12	A1	15	A3	2	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	17	3.71347840097	None	3.72852142125	11	7.69019195651	13	1.64438977838	None	7.7189482341	None	9.9583106612	3	5.80720752252	None	8.25536360773	None	1.97394461667	None	9.06682040629	None	1.74711683383	None	1.12327344902	None	2.14041286126	8	5.58749914034	None	5.27430503381	None	0.636796091384	None	6.53662983101	17	7.30745748925	16	6.30321486277	None	0.288766591735
4_5_28_10_0.3_928	4	5	2	2	30	10	0.3	9	R1	15	G	18	S2	16	S1	12	R2	2	L	9	A1	14	A3	20	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	2.79733776235	None	5.93378513031	None	7.68103345817	4	1.46002084174	None	2.63895574938	13	8.51331540958	None	4.46759284051	None	1.98607271132	7	8.89279614722	None	7.1963360486	None	8.77978689222	None	5.57754237915	None	5.87109500825	6	7.35454341431	None	0.282497042073	7	7.58112971882	5	7.98216925794	7	0.891257207003	None	6.67196407692	None	0.380190884251
4_5_29_10_0.3_942	4	5	2	2	30	10	0.3	9	R1	18	G	6	S2	12	S1	15	R2	9	L	20	A1	4	A3	11	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	0.336780313769	None	6.05988132817	None	3.16178989208	None	7.61494564198	None	5.23542647899	17	2.07156965783	None	8.85332065217	None	0.192372616712	None	2.07251616392	None	2.09196237578	None	0.149582523475	None	5.19957623045	None	0.705092244832	None	3.29115810252	None	1.84611145686	3	0.306935122258	None	0.117231442433	19	9.68971344473	3	9.03432841852	5	9.29863003626
4_5_30_10_0.3_954	4	5	2	2	30	10	0.3	9	R1	5	G	3	S2	11	S1	12	R2	14	L	19	A1	6	A3	13	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	1.78564081102	None	2.22198033146	1	2.1728177575	1	4.41806172916	None	5.8825722192	None	6.91135160464	None	5.92212339869	None	8.4009001551	1	4.82814816884	None	7.68193218673	17	9.70142802706	8	2.85594815392	None	5.57528082677	None	9.18611816812	None	8.64499461125	10	6.0288297382	17	5.90432573512	None	4.24761156403	None	3.33571881724	None	8.52724892849
4_5_31_10_0.3_967	4	5	2	2	30	10	0.3	9	R1	7	G	10	S2	20	S1	3	R2	19	L	15	A1	18	A3	4	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	9.09740332637	None	4.70148267049	None	1.38622527158	11	7.49457055946	None	3.08981089923	5	1.18062183092	None	7.90984961458	None	4.07652149202	9	5.88572656416	None	2.2211244118	None	9.35466672881	8	4.12665424946	13	1.99160115384	None	5.90698058074	None	0.147717842444	None	2.36958330625	14	6.12115741982	5	1.94157172702	None	3.25290716239	None	0.0253760098221
4_5_32_10_0.3_980	4	5	2	2	30	10	0.3	9	R1	8	G	5	S2	20	S1	18	R2	14	L	15	A1	3	A3	13	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	8.80736018621	17	6.37064638611	12	0.895030268749	16	5.74944744517	None	7.02648788213	None	5.36315695782	None	5.81995873146	None	8.92879899347	19	0.887420707831	None	1.8522588192	10	3.41305878361	12	4.31750472832	None	8.45189197911	None	3.18390983022	None	6.42260647244	None	7.72380364724	None	9.05689251618	None	6.6880351583	None	0.666652518185	None	3.28644697002
4_5_33_10_0.3_992	4	5	2	2	30	10	0.3	9	R1	10	G	6	S2	4	S1	16	R2	17	L	5	A1	11	A3	13	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	0.288690198709	3	6.85176483495	1	3.4136850914	2	8.45699320698	9	4.33998149558	1	7.13694813215	19	5.44193591576	12	3.23862373243	None	6.80085738219	None	0.796555026832	None	8.84454134643	None	1.50374061624	None	3.78784150029	None	3.33461018228	12	8.40162357843	None	9.70549894947	None	8.42165377772	None	7.65868864355	None	4.32324088683	12	2.80608141026
4_5_34_10_0.3_7	4	5	2	2	30	10	0.3	9	R1	10	G	16	S2	1	S1	13	R2	7	L	8	A1	9	A3	17	A2	6	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	3.3216465119	None	3.23630611049	None	5.4877294931	4	4.14845492953	None	3.02337295068	None	0.486412272058	None	7.77121546335	None	3.60211683556	None	0.344236444169	None	5.10489039465	None	9.66518731905	None	2.88790127843	None	2.48278675934	3	6.99910140411	None	5.82320457105	None	8.54947651739	None	1.4899169951	None	5.99630614549	19	3.62834307463	None	7.95117916985
4_5_35_10_0.3_20	4	5	2	2	30	10	0.3	9	R1	19	G	4	S2	14	S1	13	R2	18	L	2	A1	1	A3	20	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	2.09885706491	None	0.478351500639	None	6.17624319102	None	6.65552423088	None	8.05532281692	11	2.61694119448	None	1.71239781478	7	0.245796236903	None	5.5508882824	7	9.15893134904	None	1.57682703422	8	3.48433609939	None	5.02033125901	10	0.882531026433	None	9.15969083466	None	8.15178693091	None	3.74624289597	None	0.592077236375	None	7.02747218726	None	2.07631772204
4_5_36_10_0.3_38	4	5	2	2	30	10	0.3	9	R1	16	G	14	S2	4	S1	11	R2	15	L	2	A1	8	A3	19	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	13	4.84278238729	None	5.07963508874	20	2.27731348618	None	9.56689448864	10	2.04238642242	3	8.33902106417	None	5.5640586788	None	1.07385000767	None	8.82057227776	None	2.44889520705	None	6.91365747288	None	3.50939484725	6	3.7787964834	5	8.16445020162	None	0.215948743003	9	8.300935112	None	3.97414733389	None	6.2657326387	10	5.49149432839	None	6.90567521637
4_5_37_10_0.3_53	4	5	2	2	30	10	0.3	9	R1	13	G	9	S2	11	S1	15	R2	4	L	19	A1	18	A3	2	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	9.73450307393	None	9.34388347625	None	9.9391997259	17	8.84769209475	None	1.53759309319	12	7.30333746594	None	0.973049417702	None	0.584743010383	None	5.84392551898	None	0.730426636898	None	5.6329074161	None	2.771156364	None	0.14838059078	None	9.7835766671	None	0.0516294826922	16	0.952773918743	None	9.56825956183	None	6.10991500378	None	0.955041104076	None	4.18980020466
4_5_38_10_0.3_64	4	5	2	2	30	10	0.3	9	R1	17	G	2	S2	4	S1	15	R2	3	L	12	A1	8	A3	9	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	13	3.87449914121	None	6.62747749881	None	3.28989553571	14	4.0666454126	19	8.43585338546	None	9.20012539641	None	7.4065661639	None	5.74169638166	None	8.14750115507	None	3.67064580426	None	7.74122185303	14	7.19506492337	None	3.10982073835	20	5.66028174096	None	7.57429432951	None	3.93364391753	16	4.39691205379	None	4.04002810169	None	1.70455965457	13	4.52336309996
4_5_39_10_0.3_79	4	5	2	2	30	10	0.3	9	R1	9	G	7	S2	2	S1	3	R2	15	L	4	A1	13	A3	18	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	11	9.26362206567	None	1.08758658153	12	7.14222215059	12	2.32320907424	12	4.44641008201	None	1.57885903241	None	1.03415212413	5	9.15262412543	10	5.93353859265	8	0.564683782163	None	1.62665766521	10	6.69789340855	None	9.56363714618	None	5.7242089364	None	8.24851777855	5	0.107892526733	None	3.54814087332	5	0.981431687106	19	9.23148537953	17	0.551017977762
4_5_40_10_0.3_96	4	5	2	2	30	10	0.3	9	R1	20	G	14	S2	19	S1	1	R2	9	L	16	A1	15	A3	3	A2	11	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	12	3.74268900627	17	7.13988867679	None	1.79023559647	None	8.08072289671	None	1.34796473814	None	3.79190069248	8	4.04673138687	17	2.07456986882	None	7.10843696522	None	4.5903959879	None	0.583372098808	None	7.17030499708	None	2.10165870151	4	1.95639081878	None	1.87415542955	None	7.92931279757	None	1.16966259307	13	1.59956430454	None	5.45105904814	None	0.870366102586
4_5_41_10_0.3_110	4	5	2	2	30	10	0.3	9	R1	18	G	14	S2	4	S1	17	R2	10	L	20	A1	19	A3	7	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	13	7.65532481856	2	6.68156919695	None	5.29054651224	None	3.5490111056	None	3.19433121398	16	3.36129882533	12	9.94218275397	1	8.05333979098	12	4.4586516365	None	1.96029911344	None	3.21007499562	None	0.950312918189	None	6.87391771505	5	0.908638138247	None	5.06472380025	None	4.62596264125	None	9.49466323799	None	5.79085113125	None	5.65737801889	None	8.91771431291
4_5_42_10_0.3_125	4	5	2	2	30	10	0.3	9	R1	11	G	7	S2	6	S1	3	R2	18	L	2	A1	12	A3	19	A2	17	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	7.51517233789	None	5.82353068954	5	5.88970835268	20	9.25340533736	None	5.3840620683	None	1.52296279655	None	5.84186824306	None	0.931201066108	None	7.97866748563	None	6.04356887331	None	0.357196593229	None	7.39288338764	None	3.9208139844	None	4.79186767974	None	4.98894078744	14	6.00845173987	None	1.79537527234	None	9.52524043175	None	3.02260075043	None	7.15356099072
4_5_43_10_0.3_138	4	5	2	2	30	10	0.3	9	R1	1	G	19	S2	20	S1	10	R2	8	L	5	A1	15	A3	12	A2	18	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	20	None	1.49964472291	4	3.76786575211	9	2.59939968601	None	0.572872336025	None	6.83521829701	9	9.11426816906	None	5.65294344981	3	1.53137499715	None	4.1798281505	None	5.76245804912	None	9.98940556361	14	7.14066222541	7	3.18763212616	None	4.9903836558	4	7.19899513195	None	1.62499246839	None	3.29397455053	None	6.2150753433	None	6.31374723125	None	2.15196703553
