6_7_10_10_0.3_756	6	7	1	1	30	10	0.3	6	R1	6	G	37	S1	31	L	11	A1	22	A2	28	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	6.27191244164	21	6.31481316614	None	3.44988756159	None	3.60096122438	None	5.90287240322	None	3.14647917524	36	9.40460691883	None	0.748167518462	None	2.0782876937	39	0.298981757923	None	0.666249617737	None	8.88039558662	None	0.610386618225	None	1.60303115292	None	5.20158035383	20	6.0453636953	None	0.883201886258	None	5.13365474112	None	5.77587230364	21	4.05907307481	None	0.366715757051	40	3.05399524448	20	8.59863691142	None	2.68159177207	32	4.73962921032	None	1.41053519714	9	2.1487806601	None	6.53179621498	None	3.79193765863	None	4.88422453885	None	2.85264471872	4	5.96234135195	None	4.68643854919	None	1.03332809746	1	2.98800864457	None	3.17199250108	None	2.85788286661	None	4.60041693147	None	7.23637945398	None	2.23079619653	39	8.06778398819	None	6.30782397621
6_7_11_10_0.3_777	6	7	1	1	30	10	0.3	6	R1	4	G	31	S1	28	L	32	A1	7	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.94217916681	17	0.101615348613	None	2.18569541647	None	5.91546317094	None	4.2236436843	26	9.4930541743	2	2.61880571567	None	5.45031945981	None	5.6375091066	41	1.75953034272	None	7.00372551599	None	5.14933951145	None	5.32174540656	None	7.756357299	None	7.63730600066	11	3.97767167324	34	3.61040439349	10	7.33152847693	None	6.00688613511	29	0.339918740649	None	4.65826176797	None	7.19383920646	None	6.42609255266	None	6.88200362897	None	1.89027122302	None	6.28256930355	None	0.86534037073	None	7.38485612287	None	8.31810787306	37	7.40037925758	None	2.9640454572	None	4.32558323092	None	0.868197134693	None	1.02453044664	None	7.40410513883	None	6.45054806178	None	1.21960086153	None	3.97266162458	5	5.55317743999	None	8.68427126773	None	2.80387003034	34	2.45107345564
6_7_12_10_0.3_795	6	7	1	1	30	10	0.3	6	R1	41	G	29	S1	38	L	10	A1	22	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	1.78443404062	None	0.979697903612	None	9.53968131616	None	9.24523761169	None	1.33616246187	None	2.21284589692	None	8.30380070522	27	3.15064820995	None	7.08854158448	None	1.89209698353	None	7.69821041644	None	3.3746905196	32	4.73278546446	None	5.30827238596	None	7.87418287264	1	5.15104439953	None	3.90596295313	24	8.87417088174	None	0.121540058056	33	0.407202182591	32	3.42991293181	None	9.13173273982	None	8.31228955901	None	2.62862426913	4	9.7042842657	None	3.20504235173	17	9.40248565384	None	3.98165740681	None	3.86092756336	21	1.16924853882	None	8.91624760065	None	3.03350916072	None	2.50382326442	33	9.42848551407	None	9.06523820437	35	0.741429414327	11	3.24246486935	34	4.45245074882	None	8.2441253774	None	6.89387454324	None	0.256758495372	None	8.19054437047
6_7_13_10_0.3_820	6	7	1	1	30	10	0.3	6	R1	26	G	27	S1	24	L	12	A1	14	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	29	4.61796714483	None	5.32941469533	18	3.85396034965	None	2.21801137274	36	7.0001235409	31	9.59354776932	None	1.35065936415	6	7.47762051665	None	5.61839876971	None	4.7858845924	None	9.52758268806	15	5.42277842976	None	2.25410902499	18	7.37863159258	None	4.41468346712	None	8.91445016385	None	0.496239155307	None	8.04008396478	None	7.85225202037	None	4.02782081569	None	2.95306527637	None	7.66517194094	None	6.71875474532	15	5.34740700719	13	9.8708644327	None	5.28330280207	None	4.69713207548	41	8.58489336587	None	9.65220929647	None	4.89831479911	None	4.00555731265	1	3.67341566505	32	7.41769836669	None	2.18607726282	None	2.99827362351	32	5.76490968113	15	7.30448143611	2	0.37560789422	None	9.33727096504	None	0.614923531796	None	2.20843700131	None	0.380629917234
6_7_14_10_0.3_842	6	7	1	1	30	10	0.3	6	R1	16	G	11	S1	40	L	12	A1	10	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.20620837513	None	0.69600253316	37	7.41208660688	15	2.56666254949	None	5.99794592242	17	2.81873275534	None	4.96754434811	None	0.274916833869	None	1.50989853379	None	2.02404730019	None	6.54349098313	None	2.23641584868	None	1.73462999035	30	9.89316191645	8	8.8611512305	None	5.76488458552	None	9.14650225644	None	3.39433474306	30	2.76039421923	None	6.3912015269	41	0.0364048216145	None	0.2858500121	None	8.18634849343	None	8.00810987916	None	5.56225443287	None	9.8270116009	None	4.7810333499	None	5.92929541611	None	0.281165071129	None	9.84608631846	None	5.16445045196	None	8.13783732559	None	5.09223425896	1	2.52199057313	None	3.59643064097	None	4.04717480526	None	1.34933856708	None	8.39918178711	None	5.15394634114	None	4.3601740181	None	8.20103536141	26	1.09197682321
6_7_15_10_0.3_859	6	7	1	1	30	10	0.3	6	R1	37	G	3	S1	10	L	41	A1	29	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	16	5.88131019178	None	0.388056427955	None	7.6315658013	None	9.8151557853	None	2.60728732451	None	4.76938137792	None	9.33237745035	None	7.97551853976	None	7.28748830768	None	2.83502657685	None	2.00883210411	None	3.0073284953	20	2.3422550447	32	4.20060504972	None	9.15590565188	None	3.16834655928	39	4.37242155394	None	2.50388047402	21	3.80290736538	None	9.4897748797	None	0.84387063658	None	6.81726893849	None	8.56765552924	None	5.73678837887	12	4.88443529714	None	4.84923007143	None	1.94698174185	None	7.36182113936	18	9.79883662906	None	6.87025892067	None	5.99143311408	None	0.617207531165	6	8.88290802931	None	8.72300669201	6	1.23256579548	None	7.0747267895	42	0.133225527915	None	4.44550982629	None	8.11053591494	None	8.6466788457	None	1.8466560685	None	7.16141722447
6_7_16_10_0.3_878	6	7	1	1	30	10	0.3	6	R1	4	G	42	S1	24	L	1	A1	32	A2	18	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	0.377023777035	21	7.56163622983	None	4.33711830268	None	9.34133998975	None	7.87199731468	23	2.69887911498	None	7.90228758846	27	5.09238247405	28	1.12615771448	None	5.4471784042	40	4.53757875603	None	0.0996599512529	16	6.0928376682	None	0.830123019408	None	4.10958068122	None	1.28243610681	33	3.7442593627	11	2.55393758134	23	8.47288018771	None	2.03009323495	None	8.89206747627	38	1.82417191309	14	6.71358880843	27	5.29973299984	None	5.91180664099	None	3.14807458009	6	9.48584179144	38	7.45209381247	30	8.69277152536	12	1.74398031583	None	8.49043607349	41	7.5387855582	None	3.4655706778	None	8.32397152217	None	3.89582857298	None	0.733483014212	None	9.62061574652	None	0.500929679055	None	0.720221327851	None	9.59147366212	31	7.12151874827	None	2.94861622123
6_7_17_10_0.3_909	6	7	1	1	30	10	0.3	6	R1	23	G	9	S1	38	L	39	A1	17	A2	29	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	6.52218119931	None	1.46967828803	None	7.25096528907	None	1.20913094928	None	0.187045837868	36	0.719131809968	None	7.05234902616	None	3.15344561042	None	3.56087120298	27	4.05952292264	33	0.598249276067	None	3.37095742934	None	4.10639609026	None	9.22384872068	20	3.75496742818	None	9.89090131017	None	8.88507451075	None	0.204298296642	None	7.44448920165	None	5.767659643	2	5.87814629175	None	4.33753218448	None	5.44323645182	12	0.0923285004383	30	7.42398366513	32	9.26804529062	None	4.75147294319	34	6.7812145252	None	5.27663762012	12	6.20276360846	10	4.57445872352	24	6.60873654974	None	9.89546296128	32	4.10874743588	25	7.26527522843	13	6.93286939034	13	9.39602056649	None	6.99685683631	42	2.4052434555	None	8.18331813375	11	4.17680275792	None	1.88784566933
6_7_18_10_0.3_935	6	7	1	1	30	10	0.3	6	R1	34	G	1	S1	31	L	20	A1	15	A2	35	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	5.26114750474	18	1.97211211574	None	3.58396280176	None	9.43589166618	None	6.22486913225	None	5.68457427155	None	4.55836050966	16	1.61621746393	42	4.9307572797	42	0.661171181693	None	3.77346021186	7	4.75213134072	None	2.95673295061	None	8.5325311487	None	2.58202413795	19	9.57347879634	None	1.85987296713	None	4.42435379729	11	2.64895896149	None	2.16840473367	None	8.09912111737	None	6.99084308119	None	7.59861244188	6	2.22152836775	None	7.80609996922	None	9.07655227504	28	8.82448819226	None	1.13371693977	3	2.37030833057	None	8.54510250001	13	6.63046676428	None	4.23773504029	None	0.11255601781	None	1.66545191456	22	3.00342732515	None	3.97714734787	None	0.754937723882	None	4.26215133083	None	8.47357259529	None	0.536138895943	None	5.11979970549	None	6.01430216392
6_7_19_10_0.3_956	6	7	1	1	30	10	0.3	6	R1	2	G	9	S1	3	L	32	A1	13	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.09701270728	None	2.83549763174	None	0.730966117617	None	4.41464973411	None	9.17195068897	26	7.84676460304	41	0.287749198784	None	6.7968434798	29	7.74535567166	None	4.98813424212	None	7.15556218036	26	1.64124698164	None	6.38710283439	None	3.13427719932	22	9.64991946872	None	0.960445580468	None	8.23742539717	7	0.901355869056	None	0.620785084272	None	7.88548043698	None	4.39267672616	None	7.5887532342	None	0.0950998221074	None	1.56812955299	None	7.72395648087	4	0.724023948376	None	7.84629562851	None	4.43643869686	None	3.08575303721	None	1.19832148973	33	6.95538017656	None	0.0519177583662	None	6.2396635337	None	3.49452390999	4	6.89509551508	29	1.20926964951	None	4.65036921517	None	7.50128260778	24	3.77351507729	None	0.542917638611	19	9.97643862556	None	2.52039032762
6_7_20_10_0.3_974	6	7	1	1	30	10	0.3	6	R1	21	G	2	S1	11	L	19	A1	27	A2	20	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	5.58160386347	25	8.56357856534	None	1.21394861181	None	3.66094503176	None	6.13563870231	31	7.61693536176	None	7.28773224081	None	9.16151325398	None	1.2186120134	None	9.03738102162	None	8.57931579387	None	4.47780037798	15	1.96272848424	None	7.05846917783	14	9.23215088978	None	2.55724904943	None	1.06526460191	None	4.32651369801	None	5.72692327453	None	6.36162627439	None	7.14808264889	32	9.80414491571	None	3.167311836	None	7.4133986107	4	0.809034457025	None	3.54751666593	12	3.15992766964	37	2.52014863459	None	7.87503228574	24	1.78043109748	23	0.846734484682	None	8.37913743191	None	2.11020459895	None	5.53162901582	None	8.97916681102	42	3.76158843056	None	3.01302029829	None	6.2125342254	None	9.4415113368	None	1.20638275459	None	5.06600836025	18	9.67562489378
6_7_21_10_0.3_993	6	7	1	1	30	10	0.3	6	R1	13	G	30	S1	16	L	5	A1	11	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.41895106731	None	5.00886061243	28	1.13819822127	1	2.12213663041	None	9.12791735961	None	0.00756398840044	None	0.583331129722	19	5.37593879486	6	4.47373400412	None	6.41954226903	None	4.62145557469	None	5.8642790724	None	5.74646979139	None	8.85947828068	None	5.32990948348	22	1.42308796504	9	9.48958891352	14	0.358420098443	41	0.997102847992	None	8.87056642345	None	7.95266961038	7	2.95992145227	42	5.40574437428	10	4.88016423595	14	5.88099438229	None	7.29978948908	None	0.407316342864	34	2.4100210674	None	7.64397700139	None	4.89704087573	None	9.35107337583	39	1.26117851049	None	5.71016841869	None	7.62071766178	1	8.56188328493	None	8.63189030896	None	1.1413547538	None	9.92160776074	None	7.68353239522	None	8.61145653443	None	3.40187559395	None	6.33023433229
6_7_22_10_0.3_14	6	7	1	1	30	10	0.3	6	R1	28	G	4	S1	7	L	39	A1	8	A2	34	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	0.780186157389	None	9.01536290028	None	9.22893627146	None	8.67706251191	None	0.77963148464	9	3.62886958712	None	4.06374031884	None	0.682390372927	None	6.02883557184	None	9.25315069534	None	7.0415302274	None	8.29720671726	None	7.64673676928	None	2.55946014393	None	2.41337580555	None	0.886606025387	None	5.5460166933	None	1.94528175731	None	0.657024463955	None	5.85374009346	None	5.82331758289	37	4.54599757806	None	4.53044415584	None	2.28612358866	None	6.18583024377	None	6.53846762069	None	4.17963179018	9	4.14201146251	None	0.0933402487981	32	6.09482549821	37	9.39541123499	None	9.27078005549	None	6.36233101131	None	6.24116695707	None	8.63670969943	None	2.47457215779	None	7.07093864264	None	5.63424186205	None	4.87097015612	None	5.43822825536	None	9.09424972569	None	5.43174569163
6_7_23_10_0.3_28	6	7	1	1	30	10	0.3	6	R1	9	G	38	S1	11	L	8	A1	32	A2	18	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	13	4.73252552146	None	7.92309791852	None	5.90759771115	39	3.84467790344	6	7.17315980522	31	4.21394886823	None	2.49468254554	None	3.77919092334	None	1.54444105247	None	0.307523358415	27	1.24364865435	None	4.3782722063	None	7.91658579675	None	3.17400701827	None	2.34013950695	None	3.74887055129	None	6.9211996147	None	5.78558996371	None	8.08615561965	5	1.67287490684	None	7.19578996113	None	5.28340754785	None	4.32217136051	None	9.79130939561	None	4.92724709929	None	8.88417569454	16	7.36240421138	None	5.92672124275	None	1.12884788355	None	5.16401847843	None	1.45679331484	35	2.11298224684	None	8.82705272491	None	8.19942210504	6	3.26034081762	None	7.93688265985	33	7.12422559464	None	5.43838004446	None	5.81690988117	None	6.53051299575	None	7.88232841685	None	9.99639926918
6_7_24_10_0.3_46	6	7	1	1	30	10	0.3	6	R1	25	G	7	S1	12	L	37	A1	5	A2	21	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	4.03598842882	24	8.00799123734	None	9.80271891077	23	5.80687516469	None	4.54653494377	None	0.106232298949	39	5.72296269898	None	2.66842608066	19	3.58108932511	None	2.36178020046	None	2.15154511467	None	1.66316438854	None	8.72863959171	None	8.89938244816	None	8.28921363187	6	2.66360394178	None	6.21911549281	None	6.10407190965	None	4.90481397616	None	8.06304347305	None	4.61679895487	26	2.19619659269	24	2.70469375269	None	4.67757029705	35	1.55795546754	None	0.738112637588	None	0.0265130919262	None	0.338518180386	9	1.27159599705	10	0.528568855063	None	6.4232616593	None	4.7969758667	None	9.46320857504	2	0.248224415035	None	2.70136560312	None	7.68023118223	None	3.40904365177	32	0.291923820839	None	3.4229205711	None	2.41383264988	None	4.41210181956	None	9.23361502801
6_7_25_10_0.3_71	6	7	1	1	30	10	0.3	6	R1	10	G	34	S1	39	L	4	A1	14	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	4.60735729787	27	3.61592269324	None	1.67127390273	None	7.53611127568	None	1.46094822544	None	0.016346449785	None	9.06202219564	6	5.74895911917	None	0.122860860214	None	2.83107163316	24	8.10061865179	None	3.73186478401	None	7.16860089129	None	6.60665674763	38	8.63154256409	None	1.27259477723	None	6.410228865	None	7.78058472899	None	3.28123028986	None	2.32540284035	None	0.43771846984	None	8.4249000988	None	0.500841785327	None	4.36859055051	None	6.69073781144	None	8.72116248345	None	4.28922936546	None	2.22057881093	31	4.72383629371	1	2.17694685903	7	1.2682621473	None	5.62037643675	40	6.89422328163	None	2.43024705139	41	5.30041058387	None	4.17822422998	None	4.30876095322	None	3.96518351478	12	2.43496256601	31	4.32187025652	None	4.51099205016	37	0.0695986129242
6_7_26_10_0.3_90	6	7	1	1	30	10	0.3	6	R1	6	G	31	S1	11	L	34	A1	40	A2	27	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.15556873427	None	2.44233473065	None	6.64791138883	None	0.667295223244	None	6.87919320235	10	2.53761335381	None	4.17770937781	24	2.96439308362	None	7.49282172171	None	0.655601390653	19	2.54619071355	32	1.73570679656	32	0.131179280505	None	2.47550785845	None	2.82806641514	23	7.28800190473	None	4.05188682672	5	6.19744275732	None	9.41268217175	None	3.42789851666	19	9.75686903661	23	8.65815182421	36	6.46394237737	None	6.47580623626	None	8.23467275243	None	2.57067211583	30	9.21565945496	24	9.56242310619	4	0.871201981879	None	8.47334470891	None	1.70522502855	4	0.122095054248	42	4.79918426714	None	3.51688645238	None	1.19357880203	None	2.23473497569	None	0.466494578348	None	3.67145499122	None	4.4354562368	None	4.03430702949	4	0.525033358867	7	1.6002537768
6_7_27_10_0.3_115	6	7	1	1	30	10	0.3	6	R1	38	G	25	S1	8	L	7	A1	28	A2	30	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.14754152492	None	8.11240003699	22	8.75997553677	None	3.92850590261	None	2.77170633671	None	1.58995520493	None	6.4253745601	None	1.40554036838	None	5.30986599521	None	5.74416253858	None	5.51045445391	None	5.85769603524	21	4.09961342971	35	0.0251348973848	None	7.74677603793	None	8.64160532873	None	0.116977508044	None	8.4702521753	None	2.84778537747	31	3.07441597234	None	9.30117509151	17	6.08427693688	12	6.64617217405	None	6.2296413324	None	1.79353771309	None	6.2263025536	None	8.06592078044	None	1.58285190879	None	4.52292019212	13	7.2271701805	None	1.48550556801	None	4.29561670101	None	1.35909410657	None	4.69749791065	None	9.84983272622	None	7.86807556915	None	0.0584785585907	10	6.4522330255	None	9.05327761905	None	7.45334192816	None	0.0653797691765	None	8.82606703753
6_7_28_10_0.3_132	6	7	1	1	30	10	0.3	6	R1	11	G	5	S1	24	L	38	A1	16	A2	35	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	42	None	3.33363261495	None	7.59458681074	None	8.2408263123	6	6.91466184434	None	9.04254780179	None	6.66350561116	None	6.58273075723	None	8.27253216664	None	2.86593631687	None	0.114511763888	15	0.483274719493	None	3.22758877608	None	6.08382766606	None	7.28857375047	None	5.33648479969	None	3.5645558845	None	9.13758613117	None	1.95274846481	30	1.55137507922	None	2.02759270506	None	5.34485219073	None	3.07178374474	39	9.99848197839	None	5.06637129817	None	6.39619374887	None	1.39826569017	None	0.687119787783	None	6.96252642257	None	2.95998041725	None	2.96744658529	None	9.38705584581	26	4.32577353035	None	1.59511640468	15	2.59516336791	None	5.49485485115	None	5.71525973446	34	9.89090810991	None	5.41936789321	None	8.43545704445	None	2.6943634734	None	8.59239438407	2	2.82347108157
