7_7_10_10_0.3_286	7	7	1	1	30	10	0.3	6	R1	7	G	2	S1	46	L	35	A1	23	A2	24	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	1.83302401283	13	6.2771850461	None	4.17231423229	26	5.32459484667	None	0.860004462696	None	1.07494099853	None	7.68631941764	None	3.27986880857	None	9.51516711152	None	0.720347637988	None	3.3942168777	None	4.60580813739	None	7.22676355962	None	7.55578648391	25	2.98899709914	34	1.91212326469	None	3.90112353102	None	4.33700470512	None	2.08027679967	31	9.19965560637	None	9.81872282885	42	9.84359123146	None	0.308384875393	None	6.54009151809	None	3.09949009027	21	8.09743441492	None	1.99574307354	None	0.0145160350896	None	8.7249265211	None	7.85700369758	48	1.55239381124	20	4.85403478765	48	4.12074343172	None	1.39491375313	None	7.46759811495	None	4.30711287931	None	2.95894883355	5	3.85336987002	None	3.53460555627	45	5.9571488722	12	2.13035811276	17	6.82751585395	None	6.52302470897	45	2.33988314678	None	8.5751794526	None	2.30074481891	None	7.52837279177	None	6.20571991793	None	7.48743022476
7_7_11_10_0.3_312	7	7	1	1	30	10	0.3	6	R1	24	G	27	S1	41	L	15	A1	10	A2	21	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	1.7294967378	None	3.41532578394	None	7.09776983345	None	6.41016096738	None	4.55548759967	None	7.11691415216	None	3.87218770469	44	4.67136125277	None	4.63253829892	None	9.13634688879	11	8.62045373563	None	2.97555326443	None	4.45439601348	None	2.1562892909	None	8.9729249618	None	2.43736264103	None	2.11943850362	20	4.34363958221	None	5.80032401569	None	3.19027123159	4	3.55004002228	37	0.938762069856	2	6.12490847064	7	5.71007930573	None	6.26037322171	None	5.92002775684	None	7.2696207609	None	8.49406224967	29	6.85519730589	None	5.66285585195	None	3.75492256337	43	9.75059397212	37	5.17181074298	None	9.91710494981	None	8.17693817013	None	3.07924777503	None	2.16687119582	None	8.04353914146	None	5.57953512483	12	7.05691034826	None	7.81455207458	20	1.70962658428	None	8.75934788742	None	1.0066473547	None	6.31233346724	44	2.67940367312	None	6.43162707529	None	7.08675060693	None	9.94016703655
7_7_12_10_0.3_333	7	7	1	1	30	10	0.3	6	R1	8	G	7	S1	42	L	38	A1	44	A2	17	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	6.41587504886	25	0.101802301045	35	3.43063616892	None	1.79109186715	None	9.77601900993	None	5.04486813626	29	3.21862261424	None	5.29867938994	None	8.52329263916	None	1.6260994831	47	7.10158657011	None	9.65188414367	None	5.88351382806	47	2.48460083254	None	0.231803141996	34	3.65232698929	None	2.27498406474	None	7.45722481632	31	4.20407206102	None	1.28825654254	None	2.55748701524	None	6.07007318176	None	3.75006241705	None	5.28496409043	None	1.1501837112	30	3.00332776191	11	4.11719866046	11	1.58088807147	None	1.70569875274	None	1.89327554609	None	0.616897283571	24	0.261835855953	None	6.7065098822	None	9.31063903095	None	5.55360664079	47	0.0763007609054	None	4.70171295039	None	3.83063745903	None	1.32511874557	33	0.0343233203007	None	1.7135369566	None	4.23455152868	None	2.01871492623	None	5.77016757575	13	1.29245834875	None	8.15785070939	9	1.06774756007	None	8.79992143938	None	4.97588258434
7_7_13_10_0.3_358	7	7	1	1	30	10	0.3	6	R1	47	G	24	S1	17	L	46	A1	18	A2	32	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	42	2.59474741366	None	6.50600895175	None	8.85471857267	None	4.56260793481	None	4.11370582423	None	5.2972109637	39	2.53525561333	None	9.84049455084	None	9.73029117138	48	1.1674207664	None	3.55403575564	None	5.30020310038	None	5.74219260222	None	9.96784446289	None	7.74351778445	None	0.706802783896	None	1.96068669012	29	8.4039778366	None	8.87290948154	None	7.70964181424	None	4.49357273922	None	5.47082964579	None	4.42944354051	None	1.6124567703	None	4.82077756102	None	8.57388196029	12	1.60751407416	31	1.26403218982	45	9.54066192658	12	5.4890383925	48	6.81484717214	7	7.67239820967	3	5.5293420081	30	9.35246033614	None	0.672469702492	4	0.524515066839	42	4.28172542315	38	3.13252356895	None	3.67963617788	7	6.63924133303	None	0.993883723537	None	1.74702342974	None	5.66124631042	None	2.77803908916	None	0.250463406559	None	1.97137192297	None	8.40431101808	20	2.05761950191	35	3.88623629635
7_7_14_10_0.3_388	7	7	1	1	30	10	0.3	6	R1	30	G	10	S1	1	L	44	A1	3	A2	32	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	8.40495747254	None	1.20556145498	33	3.66582757836	None	9.96448563078	None	7.54968105066	45	9.02311606917	46	0.143084695826	None	1.66500846086	None	8.621274913	None	1.08200764497	None	8.56678564073	None	7.6772997769	None	1.82872533654	38	9.18313846943	None	7.38679672768	21	5.90946999259	None	1.21809411647	None	5.41922491074	47	1.87100307701	None	5.61680343131	36	1.84638242348	None	5.36659725226	None	8.64343070788	None	2.32987835512	37	7.1465979893	21	5.75461682018	None	1.9293618325	None	4.17005362121	None	6.95296904212	None	6.40723632135	None	0.612848341968	None	6.94497261327	6	5.80642291692	None	1.57137822415	None	1.56260730045	40	4.34361304602	None	7.34869763438	None	5.10426091688	None	6.43606437969	None	4.44613174207	None	8.05839311085	None	1.57541022946	29	9.66500582889	None	3.897372039	37	6.27099052744	43	5.36537678807	None	7.65498646524	None	0.730114106829	None	5.10252220784
7_7_15_10_0.3_548	7	7	1	1	30	10	0.3	6	R1	18	G	11	S1	41	L	3	A1	33	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	4.27900464389	27	5.69910749667	None	1.57129806225	None	9.92937916111	None	9.39579577799	38	1.92584515848	None	4.89524751267	17	3.25379760518	None	6.00396741381	15	3.99259709636	None	8.02230557689	34	5.56600619222	22	8.92531602373	34	0.169144358153	None	5.50819636499	34	5.23323628233	None	1.09809203098	None	1.64039760706	8	0.210462526966	None	7.87085883642	19	5.62017565751	21	5.56674279777	30	2.91820045797	None	1.51260315784	13	7.09321133298	24	2.78207624008	None	1.41988183156	1	3.82044466769	None	7.94491872381	None	8.66719716961	None	3.95551061087	None	1.88631289503	None	1.70938158429	None	6.3195927247	None	3.36640291988	44	7.36570049555	None	0.457520753491	None	8.59455350846	None	3.6496052647	None	7.04960183227	None	8.30925128597	None	4.69043813394	None	1.38366438057	None	0.871811931496	None	1.65210270564	None	7.51132095543	None	6.48832831236	None	1.78036546182	None	4.08610183163
7_7_16_10_0.3_571	7	7	1	1	30	10	0.3	6	R1	42	G	24	S1	25	L	2	A1	16	A2	39	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	47	0.00638253275515	7	5.69242952483	None	5.63767055249	None	0.367874215403	None	8.84257591779	None	5.1158550636	32	8.69252502536	None	2.29072854465	1	5.47775024334	None	6.21706038574	1	5.62500974194	None	6.66810805085	None	3.52558995594	None	0.432862633417	None	3.4344342078	45	0.66757885368	None	3.3328291029	7	2.9621786281	11	9.72137619021	None	8.80975290821	None	5.45420700764	None	3.16189047109	None	0.974069270633	None	2.98554243335	None	2.73939682773	None	2.12355674475	None	1.35169786656	47	1.61770548755	11	5.96858863074	28	8.00747960591	None	1.06993987898	None	3.71255634397	27	5.24230296086	None	4.12644381	28	8.46707874723	None	2.64217101203	None	2.81652291572	None	7.28736308731	None	6.43094485695	None	0.887611936286	None	8.51947947977	None	1.75393178337	None	9.14708961155	None	1.21850985407	None	2.98359056588	None	1.71024341308	None	4.45481817904	44	0.445812071077	None	3.50688534826
7_7_17_10_0.3_593	7	7	1	1	30	10	0.3	6	R1	3	G	17	S1	25	L	49	A1	9	A2	20	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	0.300529337945	None	4.54813390532	None	2.40222720391	None	4.35409474901	None	9.67292589257	None	7.68364872879	26	5.8580038066	None	6.75738856672	14	2.37780489545	None	7.42434240002	30	2.39819444354	None	4.41349608532	None	1.16850929724	None	8.61134007903	None	4.9780513103	None	2.46862380171	44	7.43964404648	5	3.492984095	13	9.32775160208	8	9.73051694288	None	5.31281983259	11	7.72456388309	None	0.129569241626	None	7.13921822625	None	4.79707598722	43	0.291603116849	None	3.86953631936	None	3.67225924362	33	2.39463224875	None	4.45814242327	None	2.38828102294	None	4.69565399945	None	8.52280771908	None	1.84767872594	None	7.75945708235	26	9.26137007464	None	5.71721613022	None	1.95740393305	None	7.54313411191	None	7.87121201525	None	7.46175530129	None	4.75439937554	None	1.88311368927	None	9.18252593863	None	5.2268905722	None	1.31721624457	None	9.93540103374	None	4.09225462942	32	0.131142949996
7_7_18_10_0.3_612	7	7	1	1	30	10	0.3	6	R1	33	G	16	S1	46	L	34	A1	24	A2	47	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	9.3364314213	None	1.29723153258	26	2.55317875229	21	0.475710317919	None	3.61187408167	None	3.49357287071	27	1.75858164818	None	7.76129472448	31	6.85140992809	8	4.25851378502	None	0.299367160225	2	7.52263313494	None	2.10840895066	None	7.43534047946	None	2.16866003643	None	7.31431471168	None	4.25684132279	None	0.368529537826	29	9.84827875847	35	1.49345815332	21	2.18432129049	5	6.44764395732	None	9.89354702368	19	5.91248502561	22	5.8707014149	None	1.84436921869	None	3.60760823864	None	9.08398211284	None	6.57353900556	None	3.32598140982	None	2.98587794279	None	6.73371370868	None	4.55774570877	23	5.51776328965	37	5.12504690737	None	5.88853682803	None	6.23682547026	None	4.12420060578	3	6.4144996604	8	9.14845313265	None	2.97431600735	None	1.34273223297	None	3.27575640673	None	1.31997588722	None	5.7588134417	None	9.46768197992	None	0.573400969177	None	7.53394439416	None	5.03040469515
7_7_19_10_0.3_636	7	7	1	1	30	10	0.3	6	R1	20	G	25	S1	18	L	13	A1	28	A2	41	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	8.7836158493	17	4.19962999348	None	4.32676744964	None	1.08912067601	42	1.5748660775	None	5.23233610371	9	9.84218093958	35	1.66267471193	None	1.34529542333	None	5.98607016996	5	0.325327357937	8	7.37242883451	24	0.662969025983	16	7.15940433236	None	8.55087315551	None	3.122963135	30	9.76244310364	12	5.20828457651	None	4.45806216977	14	7.32071766526	49	6.01022655101	7	9.43446278444	None	8.28531508269	None	5.14242068862	None	2.94196973713	None	9.0009754752	3	0.886567329514	None	4.83708035386	46	1.30493792252	None	9.57982185516	None	6.78256303977	None	6.80263198995	15	3.23822138284	None	4.63277933396	None	3.65732660681	None	6.31004947567	6	9.72588524056	None	4.2955980982	None	7.32798450851	43	5.93781175421	None	9.30893835948	1	5.64414693868	None	5.04487049436	None	6.49812237138	10	3.02378529506	None	3.83498703178	1	0.821916510451	None	3.85905223276	None	3.10170303551
7_7_20_10_0.3_663	7	7	1	1	30	10	0.3	6	R1	9	G	16	S1	12	L	44	A1	42	A2	22	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	4	4.96546392133	None	5.14091540427	17	4.19749906549	None	3.16822366676	None	8.95135835005	13	8.45489002303	None	2.35803316632	None	8.13915233886	25	1.74518073758	13	7.3445223189	None	0.210508834849	38	9.23811150791	None	5.92275342877	33	8.48875148636	7	5.75095482871	None	3.59306332819	None	7.55254072812	None	2.76071196598	14	4.24636254185	None	4.14505664046	6	8.30134501719	18	0.782039307972	None	4.7870342429	34	0.164430320152	None	1.9001389726	None	9.39587852	None	7.23245277914	None	9.58629042992	None	3.69050937949	None	8.68598175037	None	4.77664174805	None	0.0820627794325	None	7.11338428685	15	3.67619891475	None	9.73728693285	47	9.38774619587	None	2.99513368865	37	8.32044180643	None	3.70667796861	48	3.29882467339	None	0.704251446299	None	0.349786558502	27	1.70817703526	None	9.10335873306	None	4.32975612452	None	7.09144760305	None	2.75714947604	17	1.40488122464	None	7.52864053256
7_7_21_10_0.3_690	7	7	1	1	30	10	0.3	6	R1	27	G	30	S1	29	L	45	A1	16	A2	44	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	0.102242257911	28	4.02881163185	None	7.67411527977	None	8.99098498048	None	3.99913473906	35	6.76354033771	40	8.23735393766	None	1.33980505283	14	7.89696079382	7	9.2628008102	47	0.689405928182	None	1.13450967735	24	9.79875240787	None	0.797432456007	7	0.963153074321	None	5.51487635123	None	4.31060285304	None	3.03589853399	None	9.70225830745	None	1.94274276502	None	3.09950378969	31	6.42483009284	None	9.39100422437	None	1.54115590408	None	1.08988882903	None	1.8645510737	None	5.32921419078	None	3.8729820145	None	7.78747542905	25	5.25745702696	None	8.53179135598	None	6.08494355667	None	0.033475931366	None	0.893877575167	4	1.77849216214	None	2.51932824791	None	9.75446728453	None	8.18504953688	None	8.13408296234	None	9.50990941309	32	8.61869410201	None	8.20212597616	None	5.97001244212	32	1.24389362677	None	9.02971802076	None	9.3896228804	25	3.44726504084	None	6.14332362788	None	8.64638825602
7_7_22_10_0.3_714	7	7	1	1	30	10	0.3	6	R1	24	G	30	S1	8	L	36	A1	34	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	6.51178495887	None	8.96972391232	None	3.62297519094	None	8.76921274505	48	4.15770723452	None	1.4342681591	18	8.81853697755	None	7.01839333599	None	3.77853405804	28	4.52637096637	None	9.04689316179	None	6.28742965336	None	3.14569793557	26	0.812974780173	None	5.81140934571	None	9.736955922	None	0.115741256808	4	8.6123118275	None	0.656918414505	None	7.6872260673	44	5.08165224991	33	0.278172805068	None	1.3475206123	23	7.38103953012	None	3.79172982393	None	2.0376550548	None	9.08650032729	None	2.70704015599	None	6.24876981643	None	3.8458608529	12	4.80780062224	4	4.76271930475	None	3.51594062134	None	3.82927427519	None	2.14770033356	13	2.35089004639	None	7.44930139378	31	8.03427765523	None	7.40952851063	None	1.61442108251	None	5.80220223361	None	8.04471866872	None	2.65955376608	None	9.40743388357	31	2.97207221165	None	5.15394663057	None	1.44167401657	None	9.64530298464	None	4.73233806295
7_7_23_10_0.3_734	7	7	1	1	30	10	0.3	6	R1	21	G	29	S1	40	L	24	A1	32	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	3.20501560049	30	5.10182836771	None	9.25358065327	None	9.69018993095	None	7.21863543581	None	4.15143995208	7	8.5177942468	None	4.11496908915	None	3.58272214338	None	8.56744978934	None	0.539454974088	42	4.35726408726	None	0.737682985386	None	9.2111169879	None	4.75932170787	None	0.690224852513	None	7.61236669464	None	6.04293132366	42	6.13070034747	None	4.10350289643	None	4.22190168296	7	8.40072917074	None	5.60806816378	None	3.57086700427	None	9.08834972709	None	3.54457409679	None	6.0796261709	17	4.78923753456	None	3.9568374995	12	3.3239640554	None	2.65374799102	None	0.105816272972	None	6.19269419196	None	3.24775332876	None	1.68017289216	None	7.97477314978	None	6.03183435892	None	2.34681344529	10	3.16965572647	None	0.133547765151	None	8.14725223528	None	2.08780326254	None	6.48154020927	None	2.8097445951	22	8.44209639219	6	5.39826670324	None	4.92774753171	None	2.2315924198	None	1.21833932632
7_7_24_10_0.3_752	7	7	1	1	30	10	0.3	6	R1	34	G	35	S1	19	L	2	A1	1	A2	36	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	49	None	4.6039559546	24	5.17725185781	None	4.89972053556	28	0.809786514896	None	1.26178012378	12	9.72980065372	18	8.57243638603	37	4.8581191315	26	7.0701604299	None	5.91024642699	None	1.14097480628	None	2.09184322621	None	3.8775431394	None	1.37259886014	None	4.00109547287	None	1.5113888475	None	2.2504095641	None	2.63209738097	None	2.84483246462	None	1.65616841079	None	8.93348693951	None	6.60497827092	None	7.24444254701	None	2.18479334131	None	2.72046852316	None	1.80554256291	None	6.45307782002	None	2.49010143755	None	6.65295731441	26	3.47322598302	None	5.01841813383	None	2.07161628614	None	1.64500180031	None	0.502338522113	None	9.25775745601	None	9.02177287238	None	6.45604899583	None	9.45401882403	None	2.98161619164	None	0.548900248297	None	6.94745999193	None	8.0421022591	15	8.42371186987	None	8.39606665646	None	4.77238203662	None	3.49344041048	None	9.93422978754	None	5.26992013703	None	6.14077926315
