6_6_10_10_0.3_590	6	6	1	1	30	10	0.3	6	R1	25	G	22	S1	17	L	5	A1	33	A2	26	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	1.621087232	None	1.04475266732	None	7.12602396573	None	6.86531185418	None	7.71154812438	None	0.217860763404	None	0.502259849671	7	7.05374398546	24	3.25345213545	None	8.38596535983	None	5.83185606523	None	4.10364517398	None	6.7782501415	None	1.95093445037	None	0.9157799512	None	3.72013901331	None	3.98397075403	None	9.59999579964	20	5.26136682948	None	9.3589161734	None	9.04063882107	None	2.79414862508	32	3.74094658079	None	5.36369775802	None	4.4212767265	None	3.62154952515	None	9.12026996547	None	9.82723682128	None	3.39372043416	29	6.06069384756	None	9.46278652255	None	2.46473300727	34	5.03348938185	20	2.68038427201	None	8.50256701877	None	2.62442108917
6_6_11_10_0.3_604	6	6	1	1	30	10	0.3	6	R1	20	G	36	S1	24	L	3	A1	33	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	5.0798606685	None	5.28636134021	None	5.34695535271	None	9.33550956348	None	2.51201458383	28	9.01731982456	22	0.132208668994	None	2.62665807205	1	0.672493924967	None	8.69776383605	None	7.88730219697	28	0.543204616425	None	6.29406878387	None	8.8262941103	None	0.654779509096	None	2.66972250344	None	7.79111852503	None	6.93070107861	None	1.23390323965	14	4.37477638252	34	9.26959169749	None	3.5756314429	None	0.585750989778	None	3.12830134462	None	9.38765150366	6	0.913170453825	None	7.02452331838	None	1.10841335524	None	5.39934150769	32	0.48929408831	None	2.17782890247	8	2.82783165106	21	5.07970813197	None	3.43058652383	None	6.01264658902	14	3.51576011417
6_6_12_10_0.3_623	6	6	1	1	30	10	0.3	6	R1	34	G	16	S1	9	L	18	A1	2	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	3.26719114838	None	3.32114755502	36	5.66477608813	None	7.97280135956	None	4.0413689295	None	7.56681965438	None	4.69262674436	17	1.59090397241	None	5.0404845988	None	9.34140676021	None	6.88646974482	35	2.98151714329	35	5.88964953514	None	2.4772127019	19	1.16862272823	None	3.88940007033	None	1.21882109687	None	1.33520162099	None	4.41079823724	None	1.87960601502	None	1.39395014363	None	7.64182466792	None	7.42773700301	None	0.0843921624166	None	2.10237071377	None	8.25905520198	33	0.372524404655	None	4.95890491196	None	5.85044041871	None	9.53653397671	None	1.98307089025	None	5.05390345457	33	0.943208302306	32	4.86203533123	None	5.91605098126	33	9.09050100118
6_6_13_10_0.3_638	6	6	1	1	30	10	0.3	6	R1	33	G	11	S1	18	L	23	A1	36	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	8.19997794603	None	2.64995841727	None	7.40568772401	4	9.92232235812	None	1.60863146046	None	7.05857426451	1	5.55172601375	31	4.71067606336	None	2.9639007476	None	3.54980023776	None	4.8426921486	9	6.65084295197	None	6.38864536788	None	3.57675227908	None	2.69445006377	None	7.34531755644	None	0.514405315883	None	0.50273670309	14	6.41312109588	None	7.18362265694	None	0.49151140223	None	0.20907402016	None	9.15507691537	22	3.9439467307	None	5.31704029767	None	0.118067412358	None	3.59112792394	None	0.87630907439	4	6.27905067205	None	0.842918147558	6	3.49900662266	14	7.94824285668	12	2.61563790046	None	6.32837869172	None	7.4424473462	None	2.07918065772
6_6_14_10_0.3_655	6	6	1	1	30	10	0.3	6	R1	25	G	2	S1	3	L	1	A1	34	A2	28	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	3.47347070982	None	4.87353541139	None	2.57833279367	23	7.77260076297	None	4.43771122584	13	8.93134720816	None	6.88972886293	None	4.57790024157	None	8.70791259762	None	5.01841053799	None	7.22024213708	15	8.79116574978	22	0.510537079249	None	1.08665718824	None	6.97159056736	None	1.10393291757	None	3.67790301278	5	9.16478356883	None	5.06342117703	None	5.22651609816	None	2.8633122895	None	4.16000280001	None	6.21658510976	24	0.881393190528	None	2.83135711641	None	4.4391520088	None	4.20202404107	None	9.7116841709	None	3.61099674632	None	5.48185993093	None	5.26832696785	None	7.91964746699	24	6.00664414582	36	4.20708663983	None	0.898440466795	20	0.169540292223
6_6_15_10_0.3_674	6	6	1	1	30	10	0.3	6	R1	26	G	21	S1	20	L	15	A1	17	A2	32	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	16	2.7155108903	3	8.66955573031	None	7.56223319271	None	0.522923593841	None	4.87134909178	None	9.92933593261	None	2.85721077639	None	7.05456104098	None	5.10260909465	None	1.09517270865	None	6.82884632054	None	9.66821622478	18	4.72604791751	35	3.62859309184	None	9.99072078096	None	3.26749269178	10	8.85888619611	36	3.1288570868	None	7.91134405912	None	8.80446718211	None	5.69464075024	None	6.90996543043	36	7.09425621834	14	7.07633245699	None	4.53948608866	25	7.81222202165	None	4.00121023149	None	6.22115683146	None	0.16309109509	None	1.2250418436	16	0.771047367057	None	8.62107139716	5	3.27846447529	None	2.73111543707	None	7.12172057532	28	3.26857823184
6_6_16_10_0.3_695	6	6	1	1	30	10	0.3	6	R1	8	G	36	S1	4	L	13	A1	30	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	10	6.85614645385	None	0.918199519711	11	2.22674797722	15	0.334985853817	None	8.74350816298	None	1.86134787733	None	4.18332517547	None	1.63752583901	23	1.45128782773	32	3.97675357817	26	6.45306943173	None	9.21036718391	None	8.74907669482	None	4.19517886778	None	6.15088382427	None	5.87336126235	33	2.94823826831	6	2.05343704513	None	8.58696498285	None	7.03355848654	None	9.94516012192	None	8.77849583562	None	2.74332050261	None	1.39716639595	1	1.52168610647	None	5.68301795587	None	8.48833149989	None	7.19257323107	None	8.98244361481	None	6.95474543513	22	6.40713696178	9	1.06471343077	34	1.11307963729	None	1.15568169555	None	3.77553806	None	1.3229523712
6_6_17_10_0.3_714	6	6	1	1	30	10	0.3	6	R1	22	G	34	S1	3	L	31	A1	1	A2	27	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	1.77452143471	None	0.857189061159	None	0.715940113599	None	4.99785523455	16	2.25371565075	12	1.77244342323	9	8.39776186479	None	6.3789120064	23	7.5056154896	26	2.25616853806	12	2.51022425672	None	5.01612564682	4	9.52427600389	13	0.933801341553	None	9.56025389546	21	5.941757631	None	1.5280357909	5	2.26355376803	21	0.187655673418	9	0.0411736298277	None	5.89906617009	None	1.52976311702	18	3.87181102414	None	5.18267622508	None	1.47518172752	21	7.75739513489	None	4.8550726783	8	6.08627027141	None	9.51677460901	32	1.58847610816	None	2.67957934419	None	9.69349734055	None	8.77598427133	23	8.89937238609	None	9.28082598355	None	7.72440409356
6_6_18_10_0.3_737	6	6	1	1	30	10	0.3	6	R1	1	G	34	S1	21	L	25	A1	13	A2	28	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	4.46091438965	None	5.01350550524	32	1.71126198659	None	0.76410151991	16	9.18329245181	4	0.791129957502	16	8.2349233921	None	5.51439525646	None	8.21688837107	None	9.91058614165	19	7.6727603895	None	3.93847546804	None	8.15237618687	None	2.69677928828	None	1.98769755864	None	3.46004813708	None	3.78047520275	3	7.31425319392	None	0.258011107797	5	5.83150815069	15	7.69353298799	24	1.22299405846	None	8.17216024101	None	4.73579888168	8	6.18769492527	None	3.15335182756	None	6.8131596186	None	9.59874923248	None	5.25085206619	None	1.8490659352	6	4.79789830111	None	3.83552525965	3	6.83234990966	None	7.22716926293	None	2.86865947811	None	7.84742906221
6_6_19_10_0.3_763	6	6	1	1	30	10	0.3	6	R1	27	G	6	S1	36	L	7	A1	10	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	9.05183508073	None	8.42890200305	None	0.0182535771102	None	8.05523223478	None	9.50691670694	None	8.36533052384	5	0.774381839294	None	4.9262564052	None	8.92821422455	None	7.25391460801	None	7.78891523848	None	8.40221619607	23	8.55648824697	35	4.83484645367	None	0.54436848104	1	3.53191912359	5	6.71169376345	None	4.99793390096	None	2.3637506844	None	8.87215012555	None	7.50875085384	28	1.67872675923	28	1.2820500633	None	7.3726361828	None	9.96664317049	None	4.76524680743	None	3.4945900384	None	3.75895523075	None	3.6724939647	None	7.75883001815	None	3.47499543462	None	5.42267886823	None	1.73321827248	33	2.82823423891	None	6.38173443516	28	5.98120429123
6_6_20_10_0.3_779	6	6	1	1	30	10	0.3	6	R1	31	G	28	S1	26	L	20	A1	4	A2	11	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	13	8.8549175609	14	3.54965169313	None	5.01832478794	None	4.9171132204	None	8.07580589019	2	2.57641703483	27	9.3093040667	None	3.85492568162	3	4.97663495361	None	5.26215799977	16	7.76663593109	7	9.12251803213	None	1.30040463082	None	3.62724317407	None	8.66519017193	None	9.4628269633	3	7.30897225398	10	4.98001406053	None	2.07611483276	None	4.59477566588	32	0.0934584785228	None	8.61081156987	None	7.04344623732	None	7.15898923567	None	8.24998258965	13	2.6502377348	None	1.73064778263	None	2.62189513122	None	7.46165111804	None	9.64921540917	32	7.44393011619	None	8.63119385141	None	1.9670932151	8	8.68815035717	None	4.51631397983	None	0.589076731236
6_6_21_10_0.3_799	6	6	1	1	30	10	0.3	6	R1	26	G	33	S1	8	L	23	A1	24	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	14	9.25303353868	None	9.56384875721	None	0.202666787411	None	1.36408149734	15	4.42191406923	None	3.79289656137	None	0.305058652746	None	0.732152290422	None	7.43385619486	None	9.67154767442	None	8.82269051328	None	1.13412747334	12	3.34872706832	None	1.68517184516	None	3.38210354816	22	3.59650012337	None	1.9631523295	None	9.02578723025	1	2.18240458273	None	7.40801919492	None	0.134310927294	2	8.97674783433	None	7.92418405744	None	7.82376979213	None	7.45286636755	None	7.55574681517	6	3.47925174667	None	0.121627448419	None	9.36368056894	None	8.35384315039	None	7.24989673262	None	8.84475625436	None	9.49882855597	22	0.315543403576	1	6.71838369619	None	0.671382003098
6_6_22_10_0.3_815	6	6	1	1	30	10	0.3	6	R1	11	G	32	S1	17	L	3	A1	12	A2	36	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	4.56180540158	14	4.91220361689	None	4.85716665684	31	1.94181046829	None	6.23362827667	13	5.19964842831	None	7.78298197779	None	5.85686873016	23	3.80146987962	None	6.68091517241	None	6.02375768444	None	6.23375393805	24	0.533596939045	None	0.49277699868	None	9.27574972769	30	1.77391216145	None	8.98857102208	None	6.53389949502	15	5.03300545384	None	6.79605869351	None	7.16279100195	None	8.97648196896	25	9.67276304558	7	6.98200261249	10	6.62816414114	22	1.07356854228	None	4.71456738754	15	2.96288318221	None	7.2548584266	None	0.902896929383	None	0.286974127739	18	3.27565217095	None	9.74051774798	None	6.27120266818	None	4.27411459219	None	5.65429970788
6_6_23_10_0.3_835	6	6	1	1	30	10	0.3	6	R1	33	G	26	S1	15	L	3	A1	10	A2	17	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	7.36113863743	None	7.29930473158	34	8.88578045555	None	4.02866364624	35	0.316260680136	None	4.93382507344	21	9.6061297304	None	2.537286901	None	9.21440179276	None	1.68967551271	None	2.99688610348	5	5.57540360285	None	7.86327039884	None	2.21582236813	6	1.84994680161	None	9.5075955038	None	7.71490035853	None	2.48085492473	None	0.177041765742	None	5.12619087735	None	9.85534078067	1	8.40487449417	None	7.47498719175	19	0.412157769351	20	6.79409928914	None	3.11366101424	None	8.2323752787	None	5.34698758376	31	9.37853375935	25	5.80666458272	6	3.17063902822	None	3.42556822264	None	2.33968008865	None	8.04790248635	None	9.35101190905	None	0.38103888486
6_6_24_10_0.3_852	6	6	1	1	30	10	0.3	6	R1	20	G	19	S1	9	L	33	A1	23	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	5.20027475552	None	9.65621065368	None	2.94152374882	None	5.21773036789	None	9.93184458191	None	0.197027756399	None	3.02729222091	None	2.84233490925	None	6.49583505422	2	6.81259565498	None	0.906111619043	None	6.59899099718	None	4.33012584774	None	9.07655379375	None	1.17430044924	None	5.17543319721	None	4.77711634908	None	4.81027290262	None	3.00825935815	None	7.37584987915	22	8.87976738447	None	1.26091943302	1	6.79338432316	None	2.0380880213	16	4.28623583955	None	0.95724624467	1	9.99812826797	None	3.37678727555	None	5.07711647265	26	4.16454328342	None	6.45060635952	None	4.22101385956	None	8.14365926181	None	3.79782456204	6	0.158074246901	26	9.16280056383
6_6_25_10_0.3_868	6	6	1	1	30	10	0.3	6	R1	21	G	36	S1	16	L	20	A1	28	A2	26	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	6.35559048758	34	2.19217319257	None	3.21683304075	None	0.68407411309	None	3.05291581509	None	1.19478600038	None	5.98119068659	27	8.64367576994	None	2.28336442311	2	6.72849607585	15	5.60892560903	None	7.31522913712	7	4.06351345605	None	8.58923646996	3	2.22738080022	None	9.94188950717	32	7.25991647629	None	2.73476896215	None	7.96136334539	None	6.52599125287	None	2.50402943095	None	1.92891649939	22	0.0353780972753	3	5.77174771785	None	6.33279129854	None	2.26737489868	None	1.03500839244	None	7.66998611494	17	7.07079713094	None	1.01720046131	None	5.21416957436	None	5.09432594177	None	9.32724224477	27	2.54906786105	1	0.605824186177	13	2.18850785121
6_6_26_10_0.3_888	6	6	1	1	30	10	0.3	6	R1	2	G	25	S1	6	L	3	A1	36	A2	26	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	19	6.3468314766	None	1.3887525684	None	9.99803609315	None	3.06934539574	33	7.90989224013	None	5.32951962339	8	8.78415700296	None	0.977289529897	12	1.0978264405	None	8.76924512377	23	8.81621533407	11	8.83229051539	None	7.24856577692	15	7.14499644293	20	1.51132204009	11	4.39649190249	None	8.54795405951	30	8.40118527463	32	8.52186515903	None	5.51894692359	None	0.224683416198	None	6.81328935811	None	3.1793424151	None	4.32044191565	None	6.03671144548	32	4.30964016641	None	2.43873623194	None	2.03893290382	15	7.3175584657	None	8.18253711516	None	4.04131506015	None	9.97768318064	None	0.224418856436	None	1.89752531661	None	2.66150563177	None	5.7491381881
6_6_27_10_0.3_912	6	6	1	1	30	10	0.3	6	R1	19	G	16	S1	33	L	17	A1	3	A2	22	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	8.28820455313	None	0.485128971796	34	8.62437056113	25	6.57998687071	11	6.19740669762	None	0.611996874803	11	0.718450786004	14	7.03599188668	None	2.50254204609	36	7.44433504303	36	7.82170836301	None	6.90748268989	11	4.7893333205	32	7.72707845475	None	7.16894241101	None	7.33156613848	None	9.97336052353	6	8.63172568018	None	1.61985013677	None	1.52575315149	None	6.38336256123	None	0.195623463899	None	5.79443384749	None	7.56609705758	None	8.30953541663	11	0.444942866003	6	3.08486976369	None	8.69201338227	8	2.27184548967	None	6.16515519649	8	6.22981924154	None	5.19783327803	15	6.27104718766	None	4.5161081919	29	6.59128637767	None	0.186761321253
6_6_28_10_0.3_934	6	6	1	1	30	10	0.3	6	R1	7	G	35	S1	11	L	12	A1	5	A2	20	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	9.89932270011	None	2.25426489708	24	0.135511518067	None	7.05400262316	None	1.20662825816	2	9.75120056221	None	3.0468048565	None	0.464430325484	23	5.5988474613	None	2.58482927172	None	3.03791445333	None	0.174671084037	None	4.47003338785	None	9.42131820231	None	8.57544304945	None	6.69210902478	None	2.66847664046	None	9.51463708947	27	0.234992951904	None	6.65535710082	None	1.47920607254	6	4.31425496621	None	7.13526035145	None	6.4502071099	19	0.33497770259	None	5.97405046684	25	1.2342937277	None	1.47505709517	None	9.44638797586	None	0.756971075202	None	1.80064903116	None	8.85372118995	None	3.50917747379	None	7.7519312298	None	7.91268368882	None	6.91471636488
6_6_29_10_0.3_948	6	6	1	1	30	10	0.3	6	R1	5	G	11	S1	20	L	1	A1	12	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	1.48774807056	None	7.73810254715	None	8.1509634741	9	0.89761738816	None	5.87612604053	None	3.2474269164	None	3.07624280117	None	3.63120394665	None	2.69037788763	7	4.2478767061	None	2.8765641381	28	3.56245282319	None	9.55604898667	9	4.17643230146	None	9.31425410279	22	9.75485867723	None	4.09308002165	None	5.41895045394	None	2.10095157441	None	9.59352557313	None	4.6853812615	None	7.72440469594	None	4.53069124915	None	4.00221710614	None	6.59405272237	32	1.65404145351	None	7.00762767342	23	9.76045178203	None	2.61935612202	None	4.64437677092	3	5.60215286016	None	7.93127797687	31	4.59309776269	None	4.20426759605	None	8.49072021676	9	5.23077053461
6_6_30_10_0.3_964	6	6	1	1	30	10	0.3	6	R1	11	G	12	S1	5	L	15	A1	9	A2	18	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	9.73357495335	None	5.65906930405	None	0.876180965581	26	2.13329619615	None	2.56464262051	31	0.754646569413	1	0.55143727652	None	2.35503841628	22	7.02932671202	None	9.89090582647	None	6.61059318154	None	8.51670201678	None	5.45593656232	None	4.5720380492	None	4.23502073303	8	7.87403254168	None	6.01772973245	None	1.78926726562	None	2.2524374881	2	1.58158063117	None	3.31102376225	None	2.56559968559	None	1.69830536753	None	9.05502488798	None	2.38175746362	None	1.00384163463	None	7.15717048941	None	3.81981541316	None	4.93458187319	None	5.49521578806	30	2.6054300255	None	3.50665821175	None	5.48394295106	None	9.6961432116	27	0.701094276387	16	4.40446610565
6_6_31_10_0.3_979	6	6	1	1	30	10	0.3	6	R1	20	G	27	S1	18	L	28	A1	36	A2	24	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	36	None	9.56861859674	None	7.66684391884	None	3.40768422051	None	6.46180495826	None	3.54849769372	12	3.96729266423	None	2.11913572281	None	9.16919609278	None	0.0975477429534	3	3.44438887446	None	2.41029889689	12	3.80590531135	None	8.54016973869	12	3.99054073664	19	2.58486452616	None	1.87949005328	None	6.82069064708	None	6.58779103844	None	2.98222751914	None	5.96543121336	None	4.48414159708	35	8.50195407217	None	8.6576200907	1	4.40121148255	None	5.14904694327	None	0.0534013395325	None	6.88977672888	None	8.0786963516	None	7.59987816209	None	6.02889084487	None	5.1511948334	None	1.74324592712	None	8.42486559801	None	5.88636202709	None	0.480259448332	2	5.28016413533
