8_8_10_10_0.3_363	8	8	1	1	30	10	0.3	6	R1	34	G	32	S1	58	L	40	A1	11	A2	56	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	0.26539842795	None	6.25748652704	None	3.70632412155	51	0.935766894474	44	7.15203347788	None	5.98333137561	33	6.80851718136	None	2.27832033473	None	2.70393004314	8	3.46439837092	64	9.47194402236	None	8.42437314617	None	7.98655235846	None	2.39865192755	None	3.32748050308	None	3.2216944224	None	2.52147719086	None	4.23643859669	None	4.45801653339	None	1.51337774784	None	9.42519171664	None	6.71800777253	None	5.77946070216	None	9.87532731172	None	5.7209618082	17	5.27837399704	3	6.10873888123	46	3.0728829502	None	5.1333889628	None	6.60626476382	None	8.08001015966	None	3.94393005835	5	2.00023634987	None	4.43257178113	4	2.21833609066	None	4.97180896407	48	4.59543545256	None	0.207032098443	None	0.461685981546	None	4.25978198347	18	7.4619438996	None	6.41674764369	None	9.18074342106	1	1.02029685915	59	6.54997947213	None	7.30929005563	None	3.36866597172	None	3.60530599333	18	2.62557638989	None	2.80369125874	None	8.67826737691	None	5.99312645824	None	2.90095810866	None	6.06812121385	None	2.30352967154	None	7.86285665166	None	4.84606665675	None	0.979780587961	None	7.58644760915	None	3.72817772116	None	7.6149374537	33	1.33584923596	None	6.06094783757	None	7.30317246579
8_8_11_10_0.3_396	8	8	1	1	30	10	0.3	6	R1	40	G	59	S1	38	L	22	A1	36	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	6.44423516616	None	0.0246699317443	17	0.663361551068	None	8.64587619093	None	2.54203036438	54	3.66253261202	44	8.07323943083	None	5.62102488325	None	3.16686389082	54	8.16660339746	30	6.30708142634	21	6.74114882253	None	6.85428794508	46	5.04056499767	19	5.49145661909	42	7.46594627554	None	2.93736697348	None	9.45173338605	None	3.17991109057	None	3.37342889375	None	1.08372863061	None	1.59053869596	44	7.19076820145	None	1.94204315946	21	8.68221609573	26	8.37119273466	None	9.78611046608	None	8.88854322765	None	4.00983061856	32	6.29612628753	None	5.68966707761	None	0.457748919172	31	5.50635952046	None	5.51152465028	None	2.34557117632	51	1.77136504414	None	4.58701955228	None	9.32698925441	18	2.8946996559	None	4.89744230885	51	3.91840638063	53	1.64943912565	None	1.6340382971	None	4.9150791579	None	2.51782493944	57	9.52534017751	46	2.99823710021	None	0.791119539191	None	5.89226609483	52	2.38969077837	None	7.31896903108	None	3.79367503083	None	1.10568004746	None	3.62880442385	15	9.37457574798	None	7.78690947071	24	2.38064904316	None	8.46014662844	None	5.16758305123	26	5.86872953041	None	3.55648352669	None	6.56279487468	None	1.39699015913	None	1.86741087612
8_8_12_10_0.3_440	8	8	1	1	30	10	0.3	6	R1	13	G	33	S1	6	L	44	A1	12	A2	56	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	8.05359534737	47	9.67193264762	None	2.2833230577	11	4.49345060041	39	0.233627310789	54	3.40785018325	None	7.90990065645	39	7.33470507617	54	7.31974272326	None	6.82501617454	26	9.63304536805	None	2.368929698	None	6.56092300086	20	1.96086194535	None	4.0686371518	None	1.86466847702	None	6.28733566739	None	4.20075701414	None	7.21648815827	None	6.73463716622	None	0.971198040673	None	6.49677379043	None	6.55379514706	None	8.10138742636	None	2.00510189555	None	6.31692917916	None	5.76881166962	14	0.610924838417	None	5.41158287224	7	4.19850687654	None	9.88612892073	3	6.63514689402	15	4.77452184594	26	7.12283631513	None	8.74137334817	None	0.0702313726337	18	7.81058421005	None	8.37240432847	30	7.97212697568	None	6.27721141983	None	9.98040240768	7	7.30885566091	None	3.62167337181	None	7.98627581588	None	6.08595884967	None	1.55292236421	None	1.21290092322	None	6.86824954562	3	4.15192159221	31	5.78461431048	None	2.50428975857	None	1.76021110533	None	8.52810965188	None	2.99760426048	45	0.600776654172	None	2.95767172476	None	7.71204567085	51	2.66421723763	58	5.46339924213	36	7.90386969702	10	0.815983871108	None	1.11897754403	50	4.04161575998	None	9.44128406111
8_8_13_10_0.3_482	8	8	1	1	30	10	0.3	6	R1	29	G	24	S1	59	L	25	A1	49	A2	52	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	21	4.89841666808	None	7.35050006518	61	5.45999991046	None	2.6543489171	None	6.65794538839	None	9.25118377963	None	9.39603357665	None	4.07312077454	14	9.44774920091	None	9.06184778716	56	0.103860635245	4	7.86632738346	None	5.53905575768	None	7.03164371653	None	1.11413102131	None	0.363317742057	61	5.64892269615	None	4.61316762729	None	9.92659503931	None	4.78252487379	None	7.61200893405	38	5.23417913001	None	5.13081772626	None	0.374255553881	17	9.2302927016	None	8.68617007367	None	4.27267998922	None	0.77805821221	None	6.39128907623	None	1.29087899429	None	0.879897519514	None	8.22262635073	16	3.98188056244	None	3.1125416286	None	3.62358195599	42	0.20763454986	None	7.99648689275	None	4.9706075167	None	6.77184973822	None	0.901629373727	8	1.5055230093	None	5.69865142389	None	9.57191458287	None	0.643465088412	62	1.89895117059	None	0.895060292302	42	8.35185213068	None	1.06238880893	22	9.70789511374	None	2.34607743015	None	7.23350953999	None	5.03093084488	None	4.37999516367	None	1.35517972601	35	6.15547252128	None	7.380807542	54	4.17646910847	15	8.83412223942	None	5.14151641647	None	0.163073536295	None	3.96985952204	None	5.97636258483	None	8.32438398956	None	6.91706730021
8_8_14_10_0.3_514	8	8	1	1	30	10	0.3	6	R1	8	G	5	S1	45	L	46	A1	6	A2	17	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	6.76125349696	None	9.18663724363	None	0.553265968492	34	1.47666262106	None	7.37506436372	None	1.85259668022	None	1.96342436802	13	5.32054380012	24	9.20793716187	None	9.11195604809	None	8.45559847677	None	7.13887737573	62	7.78588849924	None	1.10818409708	None	4.22786583813	39	9.90859133583	None	3.1213868462	None	2.60332054035	None	6.01878727271	None	8.39606147856	None	5.05715582271	None	4.21181211846	None	1.87688802014	None	2.74155342872	None	3.27758859567	None	1.35229740646	None	9.63519656911	33	6.19881850344	25	7.8375398184	None	8.42711672546	None	1.03492817391	None	9.8057425325	None	3.28979540023	None	8.1575473911	59	1.84256093536	None	3.70091590433	None	9.67162907417	60	4.62971980503	None	2.13360865419	None	1.05011257345	11	3.06820081	None	2.05044976687	None	4.24356406329	1	6.43533026914	None	5.66676594273	35	0.389389334572	None	0.0904799496035	None	7.90746347552	56	0.559991814957	None	8.07100108472	None	1.10696674909	None	5.84065115162	None	0.694188373302	None	8.82736485401	10	4.17410620886	None	6.79891171226	None	1.27323592627	50	3.65212373527	24	8.5348502658	None	4.31444901853	None	6.53574104836	None	1.50683431519	None	0.791834467005	None	7.24013062804
8_8_15_10_0.3_541	8	8	1	1	30	10	0.3	6	R1	25	G	37	S1	43	L	9	A1	21	A2	44	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	32	7.73686281506	None	1.97396331446	None	2.09835398721	13	4.08553837359	12	5.20705835695	None	3.89875913269	22	4.13423401777	50	4.68433144782	None	2.33364672733	60	4.9010980157	51	9.21148928224	None	1.54286354057	61	5.02137916156	None	8.60065991999	19	3.58036926681	2	2.71381562349	None	6.73768508773	None	2.24998813928	None	6.88143603226	None	6.28095309958	None	6.5957362842	4	3.93552307554	None	8.23879783244	None	7.07877784743	None	3.80231071325	None	9.8021918134	None	9.64907900292	None	3.3358910665	None	0.426903788713	None	7.55474374946	None	7.81190886221	None	4.46084133583	None	7.88333644513	None	6.14825393839	None	8.16609299729	None	4.28791176373	None	6.78788320737	47	4.38799596526	18	3.35654020429	None	5.29870144997	5	9.72494543146	None	4.1999514255	None	0.140675590622	None	0.0786504669133	None	6.87911259366	54	4.79673431976	13	2.14276216337	None	9.03363827532	None	4.62334919529	22	1.53339496747	None	9.19692066017	None	2.37860038345	30	4.40295567351	None	2.5492448392	None	3.9758137954	None	6.04652379909	None	3.00373063426	None	7.65868066201	None	5.0287184935	None	9.70733736092	None	0.530150125162	None	6.18108661732	None	9.95194285054	None	3.7630741349
8_8_16_10_0.3_572	8	8	1	1	30	10	0.3	6	R1	35	G	27	S1	5	L	58	A1	61	A2	33	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	62	5.96882986315	None	5.31218025451	None	5.95449555879	None	2.7853045559	None	6.62662256912	None	8.84643784761	None	7.56237923502	17	8.29748022495	None	5.86082843556	None	5.41447120754	None	5.07531308051	None	0.557364277701	None	4.70176192683	None	4.30145632611	None	6.81626557461	31	6.11941512945	None	3.3859332509	59	0.675016550317	None	9.80797373216	15	0.742031767116	None	5.82849358919	None	0.364560362345	None	6.88020168556	None	0.0185855767939	None	7.20334689432	None	7.5321619309	28	7.76290323009	64	3.94090851343	31	5.53464235216	None	5.48761588475	None	0.584766990804	13	1.885368583	44	1.86579496241	None	8.72893276016	None	0.17287716389	None	9.00372940608	None	3.62641908338	39	4.79864264582	50	2.63018663906	None	0.279244980711	None	8.52964394552	15	7.57152904863	49	8.84602944938	None	8.74090927472	3	5.34229432157	42	1.98373681951	None	6.54350000867	None	5.15374711003	None	6.82918083512	18	4.590127978	15	5.04603160474	None	0.395098889646	None	8.41340800747	None	6.41175090721	None	2.8531458614	None	4.56510321309	None	5.82559430728	None	9.76798264241	None	5.90877400159	21	6.72571911613	None	8.38113238054	None	9.24730530671	20	7.38620522146	None	6.51881429672
8_8_17_10_0.3_607	8	8	1	1	30	10	0.3	6	R1	56	G	36	S1	14	L	17	A1	44	A2	49	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	46	0.215530549723	None	7.24408823054	None	6.90345232589	None	0.892713303945	None	0.50958722635	None	5.56295491094	None	4.63188142183	None	1.15926893726	None	5.78712644953	None	0.106897343721	39	9.36765438839	None	7.97889024382	None	4.68981193274	39	6.43224273471	61	7.67894509026	None	6.50929179654	None	6.89315946943	None	9.76427645112	None	9.1823008384	None	5.03830167787	None	3.93644409072	None	6.89121117212	None	2.20081737235	18	2.08274328166	None	6.94525241749	None	7.57147683764	None	9.77271737046	None	2.59629312875	None	5.14419039283	61	8.15324573687	20	4.02886569699	42	8.53765168643	59	5.13655603704	None	6.87195557718	None	0.36413724922	48	5.02666597542	None	8.62810893116	None	0.418403919828	None	9.05945458487	51	0.267974559025	None	9.6971868003	46	9.40792314194	19	6.42846362197	None	8.30461306872	None	4.99431674347	16	3.31701525403	None	0.695090672256	None	7.07261327936	None	9.28449554556	None	7.80488381683	None	8.50845004433	None	4.15015623186	None	6.62937620013	2	0.960198868827	None	2.34392585533	None	0.642860692531	41	2.68880725804	None	7.17156989949	None	0.104812516726	37	5.96541484793	54	8.71107152716	46	9.0846677467	None	8.17957989187	None	2.66783757185
8_8_18_10_0.3_640	8	8	1	1	30	10	0.3	6	R1	56	G	31	S1	19	L	39	A1	38	A2	49	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	5.16463275809	None	0.269668854799	None	6.80300101132	7	1.96045135582	None	2.86819785007	None	1.76301213803	None	2.90819772528	None	8.64346264761	None	1.73078409887	None	0.248595306257	None	2.46326760944	None	8.68959917329	29	3.97776463345	None	8.8311389824	None	2.93929227651	None	8.90696086065	None	5.16524221719	None	7.74755699224	50	0.526798311286	None	4.1658433769	None	2.25776451927	58	0.416816149711	21	4.8376933912	None	4.73729241712	51	6.26593860981	None	1.23713197101	None	4.68725998158	None	7.51206534773	46	5.11515270305	None	2.08943513604	6	1.89149429217	57	0.900380966822	None	4.41471094193	None	4.72310300281	None	6.27036339523	None	7.45617480013	None	4.91758123072	12	5.28124924674	15	6.60595953764	None	6.35595875228	None	0.116600920264	None	8.81788001634	17	2.91647716924	None	7.53549883702	None	0.978856477981	64	5.01850147228	13	8.1239741547	None	6.82434844994	50	3.75576212336	None	4.06815524395	None	3.87613375008	None	9.23493425551	None	6.39493286252	None	1.83348418124	None	7.92815458989	None	1.0145284705	None	5.62620838564	None	0.457746933719	None	6.62954369348	None	1.07476699211	None	4.19700291672	55	3.86356719848	None	4.62745261781	None	6.15642390095
8_8_19_10_0.3_671	8	8	1	1	30	10	0.3	6	R1	62	G	12	S1	61	L	43	A1	60	A2	28	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	64	None	2.99114487785	6	8.1232249598	None	0.75154451615	None	6.78265262264	None	1.87687486582	None	0.347832162735	None	3.8128994987	11	7.64223512923	None	1.4949915276	13	4.76763043405	None	8.6384822794	15	6.08447602825	3	0.56529536094	40	2.02468334509	None	4.35423340276	2	5.71486941054	None	1.39411634464	55	1.31025555489	None	3.70580677746	None	5.16817379693	None	8.25879565595	None	2.37988856987	None	9.96816358492	None	2.75153715129	None	5.41837399489	None	8.57619715134	None	1.14898092912	None	1.5154971448	63	1.00222873326	None	8.82953361969	19	2.89263832371	None	8.74025456247	None	8.77533191279	None	0.350180589258	None	0.846085851776	51	5.37883587599	48	8.49566544641	None	3.02631640691	58	0.245113320006	None	0.425697751899	None	6.19194691972	None	6.48625111071	None	7.87339870005	None	7.15491931443	63	9.55451298326	None	3.90921462846	None	5.41073582833	17	5.01633257555	None	9.46863801503	8	7.11003057764	None	2.73274395632	None	7.24965622031	14	6.78603429132	None	8.13534189086	None	8.34584947857	None	4.0757753488	None	5.53343255994	9	2.5792260462	None	8.76823259165	13	7.19974764202	None	6.36937772734	None	0.263138774882	None	1.15767122363	51	7.6943755648
