4_5_14_10_0.3_198	4	5	1	1	30	10	0.3	6	R1	9	G	14	S1	3	L	20	A1	8	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	0.855120870099	None	1.66832701171	None	7.97926368195	17	5.81340221095	19	8.19617731388	None	0.103420161622	None	0.260686612631	11	1.92286991377	11	0.916585541404	11	4.96774945196	None	2.95513194362	None	0.910678986793	None	2.09170885331	16	0.649577159114	10	0.788223602641	None	8.26522599341	None	6.48051995993	None	5.49118242793	None	1.47194161907	None	5.64441011222
4_5_15_10_0.3_208	4	5	1	1	30	10	0.3	6	R1	15	G	13	S1	7	L	19	A1	4	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	9.93190649068	6	8.59734793834	None	7.63253342377	None	0.807521539925	None	1.40391673193	3	5.78379505871	None	0.898112605109	None	2.85376354316	6	0.933500733475	None	1.27848875232	None	1.96679594657	6	9.07242770436	None	6.21972493835	None	3.07458958125	None	4.97432995086	None	5.92053375896	None	6.89954277466	None	0.171733712892	None	5.03878921392	18	1.52449023981
4_5_16_10_0.3_217	4	5	1	1	30	10	0.3	6	R1	17	G	12	S1	7	L	2	A1	18	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	9	4.81371249241	4	0.397488624337	None	0.197220081288	16	3.66614565105	None	5.33760636997	None	7.37493381934	None	2.53139948684	None	9.50150887221	None	4.51492573439	11	5.58955427718	None	7.72814087285	None	1.52600816358	None	7.94722052625	None	3.98779189548	4	4.42175347968	None	4.37352508118	None	8.47546143854	None	0.44659841447	None	5.65492587822	1	0.572392361746
4_5_17_10_0.3_227	4	5	1	1	30	10	0.3	6	R1	2	G	20	S1	10	L	7	A1	12	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	7.59000267448	8	3.92293964367	13	7.88985804022	None	7.99256906117	None	1.27716927061	16	4.73111780459	None	7.42871547305	11	3.91450390537	9	2.11215087408	3	7.71136169017	6	9.50553072176	11	8.82559822347	None	5.69612351395	19	3.61629471705	18	8.27867427726	4	9.5354781749	None	3.7381029633	None	3.64525230336	6	8.91697118589	None	7.68607457444
4_5_18_10_0.3_240	4	5	1	1	30	10	0.3	6	R1	15	G	16	S1	12	L	19	A1	14	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	8	3.46628855857	6	0.379533160932	4	8.33279296377	None	1.05575437402	8	5.21908349871	None	8.87490305911	None	3.18006778279	None	2.66507130292	9	6.74986088939	None	7.52510340257	None	3.89310142397	None	8.33854788304	None	2.32918617264	None	9.06088947565	8	7.02734439818	None	9.79090101371	None	0.851930229862	None	8.84522550751	None	3.69510506891	None	5.63938735048
4_5_19_10_0.3_250	4	5	1	1	30	10	0.3	6	R1	10	G	11	S1	2	L	15	A1	3	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	0.610344040515	1	0.971275855229	None	1.92615392377	None	8.63367748849	None	0.627438978939	None	1.70185998631	None	3.57288040123	None	9.85698633825	None	7.59560663864	None	4.8046364299	None	2.04645708415	None	3.71970685612	None	7.38579723059	None	5.46111311419	None	0.499241287829	None	0.382922966559	7	6.15528384037	None	7.28477861936	None	9.83111269864	None	2.00616912585
4_5_20_10_0.3_258	4	5	1	1	30	10	0.3	6	R1	17	G	19	S1	2	L	11	A1	18	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	12	4.7410510674	None	0.616393557431	None	8.66287573365	None	3.92320565837	13	5.34853049204	None	3.11996813395	None	3.08671657952	12	3.10323508926	None	2.55051982578	None	1.91080657002	1	7.20805923637	16	7.89280796446	None	5.08983126954	None	5.88441789157	8	6.99361012834	None	2.35235658808	None	1.92525376713	None	6.95998630644	None	0.390001860488	8	5.32999041548
4_5_21_10_0.3_269	4	5	1	1	30	10	0.3	6	R1	13	G	1	S1	11	L	17	A1	12	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	1.11222098259	None	5.39527939042	16	0.188948289151	None	6.5215931009	None	2.50090893002	None	2.96610717872	3	0.700739363138	None	1.88033416023	None	0.696737756799	None	7.13308837685	None	5.50126231047	None	6.3916018669	5	6.36700180849	None	5.61008847231	None	4.25731012887	None	0.820689033284	None	6.7776564981	None	3.00866100171	None	2.91503580166	None	8.1016965965
4_5_22_10_0.3_277	4	5	1	1	30	10	0.3	6	R1	18	G	12	S1	10	L	9	A1	4	A2	17	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	15	0.0514083251854	None	0.540030700346	None	3.84992090751	None	9.07822874055	11	3.9799579767	None	3.87915164688	20	2.20779005347	2	9.379064698	None	0.233930500598	None	3.34758564117	None	5.66364014295	None	4.31595389084	2	6.11007295666	None	6.34164796118	14	6.0746464512	None	6.28980368465	None	2.70579729813	None	2.20228001822	None	9.80527873597	None	3.72824997993
4_5_23_10_0.3_287	4	5	1	1	30	10	0.3	6	R1	9	G	5	S1	16	L	13	A1	14	A2	11	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	1.92785656001	18	8.06753598032	None	6.737758967	None	4.55846239023	None	0.229739017288	17	2.00230524795	None	0.782819764658	None	6.437206162	None	5.32876857424	None	3.27240320404	12	1.11864482193	19	1.06093613355	None	3.85423197212	17	1.71772034531	1	2.63159546369	None	5.82246898101	None	5.38167350161	None	0.675442836892	12	2.11305733628	None	7.68189532746
4_5_24_10_0.3_299	4	5	1	1	30	10	0.3	6	R1	2	G	12	S1	16	L	3	A1	8	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	4.0211324991	18	5.06508753216	11	5.64942281754	None	1.68272710195	11	8.84778237449	None	2.5756225222	19	4.4564678281	None	3.4748234491	6	4.01157765313	1	1.29981013021	9	0.745603777864	19	9.64886775006	None	6.49277936565	None	5.26995065566	None	6.68482106596	None	5.03658945388	None	9.2238210347	20	6.5347932745	None	8.8088783618	5	4.94659958449
4_5_25_10_0.3_314	4	5	1	1	30	10	0.3	6	R1	11	G	12	S1	6	L	8	A1	4	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	8.99009753332	17	9.10468123143	None	5.46725781527	7	9.14929800715	None	0.0651446070923	None	0.0798285558989	None	3.68856805625	None	7.40694298534	None	0.395643133971	None	7.61740161452	None	3.0990457999	None	0.920706409398	None	3.02330311574	7	3.78637070867	None	6.772032698	None	6.83967191812	None	4.33412304574	None	4.92242128036	None	5.71169073618	None	6.76460794331
4_5_26_10_0.3_323	4	5	1	1	30	10	0.3	6	R1	3	G	12	S1	20	L	7	A1	18	A2	11	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	4.16223314681	None	9.02319314705	None	2.02460875585	None	3.42950928268	2	4.84524573107	None	9.34190987695	None	1.8983697378	15	2.70388537333	None	4.54456286126	10	1.4965789735	None	4.65535519354	None	0.363505879952	None	3.41190196934	None	9.03081916313	None	7.60193394657	None	1.90457412636	None	0.799016835274	None	2.10628978651	None	9.71697181292	None	0.472707482499
4_5_27_10_0.3_332	4	5	1	1	30	10	0.3	6	R1	11	G	9	S1	4	L	7	A1	15	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	3.62634314814	17	1.44616394	None	8.56404000938	18	8.42739975118	1	4.40922207005	6	3.49625009754	None	6.95303905141	5	2.6518659738	None	1.79503505888	None	5.81434243422	None	8.07033491921	None	4.64229230503	None	0.629086239852	None	5.8273152703	None	9.38475267982	None	2.79218333857	None	6.83860187522	None	5.83376946994	5	6.12261210628	None	6.40658336715
4_5_28_10_0.3_342	4	5	1	1	30	10	0.3	6	R1	16	G	18	S1	6	L	20	A1	8	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	9.92119451287	None	4.36002604954	None	8.05029203676	17	1.65227702898	None	9.93249560738	7	9.12206230845	None	4.8112139297	10	5.31333675762	17	3.1216360058	None	9.3463373363	7	8.97791908959	None	7.65020099689	None	2.73022572867	None	7.67123049319	11	0.10177757961	None	0.659642620041	None	6.66639288988	15	1.24809936267	None	8.31962302565	13	1.15790301346
4_5_29_10_0.3_363	4	5	1	1	30	10	0.3	6	R1	8	G	2	S1	11	L	1	A1	18	A2	20	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	6.77143429993	None	9.15009320764	None	6.72817175104	None	3.82668785031	3	2.92773378505	None	9.23415373615	13	1.05542960802	None	1.88363613165	19	8.42436252852	None	2.26089864933	None	7.38840596344	None	6.3592013094	None	8.25939731709	None	2.67196505763	None	7.40253785484	13	9.52043305184	None	0.464513902125	14	2.78228331034	None	1.96861056484	None	6.9219499555
4_5_30_10_0.3_373	4	5	1	1	30	10	0.3	6	R1	4	G	3	S1	1	L	7	A1	8	A2	20	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	3.70874796613	None	1.49843512198	12	4.19934871058	None	8.89852828036	None	5.98411602141	None	4.14421401678	None	3.87054758331	None	3.91352803246	None	4.07404978964	None	4.30370969417	None	9.42013170164	None	3.63866461082	12	5.85962039772	14	6.20644637915	None	6.92594495769	None	6.69995144974	None	1.91865962765	2	7.96528860953	None	4.70349865585	None	9.96333734584
4_5_31_10_0.3_382	4	5	1	1	30	10	0.3	6	R1	2	G	16	S1	17	L	13	A1	14	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	9.43848070553	8	7.60005666626	None	7.63092619341	None	6.90714699499	None	4.89545329889	None	6.86178200557	12	7.98760067931	3	0.129741473345	None	1.66290497468	None	1.42651247891	9	9.77148099071	None	6.4304055269	11	9.61986126663	None	1.52431051353	3	3.22258937987	18	3.3939872816	None	0.231741339171	4	3.43191659812	None	4.5331515672	None	5.31698664466
4_5_32_10_0.3_394	4	5	1	1	30	10	0.3	6	R1	16	G	12	S1	13	L	3	A1	9	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	8	9.59332229842	None	7.68774138256	10	9.35098726211	None	1.86419679498	5	7.17281899985	6	7.59385319562	None	4.25228733381	None	4.91134608845	None	1.62722967443	None	0.0212392440312	None	2.12182724188	None	9.74046448205	None	8.75459411247	2	9.95484785202	None	5.42245106769	None	0.422119852167	17	0.552791049264	None	0.313707388056	10	0.0872115905147	None	8.0516127462
4_5_33_10_0.3_406	4	5	1	1	30	10	0.3	6	R1	12	G	2	S1	5	L	18	A1	15	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.44911655504	14	8.97413793898	14	3.97083217867	3	8.16107817165	None	2.63753253281	None	0.773258188009	None	9.32713099496	None	6.70202791272	6	4.6527990836	None	8.25373438137	7	9.89944304152	1	1.74484394906	None	6.89150736496	1	4.65809825603	None	5.57830942821	None	9.37722613103	None	6.69088262079	14	7.78600834227	None	5.76146492454	16	3.88722914669
4_5_34_10_0.3_419	4	5	1	1	30	10	0.3	6	R1	15	G	18	S1	16	L	19	A1	2	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.78219693794	None	7.2394065077	6	3.84072618682	None	9.65663268849	17	9.24606096768	None	6.69451774542	None	5.48384795786	11	7.35450784518	None	3.94460097205	None	9.67016601886	None	3.8635153911	None	4.32663927871	None	5.38929871111	11	1.43085692466	7	5.94043156743	None	2.16080111425	None	8.2445129015	None	9.22541008114	None	4.84450109913	None	4.53267071772
4_5_35_10_0.3_429	4	5	1	1	30	10	0.3	6	R1	12	G	3	S1	6	L	16	A1	19	A2	11	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.09202902974	20	8.41518131016	None	7.43605963261	None	3.41866691023	17	9.18026591834	None	2.0634515325	None	7.19398477517	17	7.06015288859	None	1.8467602235	None	1.64478775369	5	0.284184817554	20	2.22720960923	None	5.67333596023	None	8.29202549143	None	1.03057336489	None	0.797816420757	20	4.68390404444	None	9.78223385057	None	8.22328949522	None	0.300254098791
4_5_36_10_0.3_440	4	5	1	1	30	10	0.3	6	R1	17	G	12	S1	10	L	19	A1	20	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	2	9.93652134619	5	9.62497172613	None	8.03571944772	None	6.41746990122	2	0.971002146209	None	9.45140548683	None	6.08107857268	None	1.32154537586	None	3.97709269611	None	3.45494066129	None	2.91011928041	None	3.25204059505	None	3.17174563763	None	0.177127708607	None	5.41232545028	18	5.14853198805	None	9.31401662632	4	9.04339225107	None	2.36769130023	None	3.20858254356
4_5_37_10_0.3_450	4	5	1	1	30	10	0.3	6	R1	5	G	8	S1	7	L	2	A1	19	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.48481320554	13	8.03550663586	None	5.12431214057	None	2.18455372914	None	5.35231931726	None	4.96800913818	None	6.97819258622	None	5.71711794995	None	6.23831415597	None	5.99854433165	None	6.15863418878	None	4.20587824926	None	6.37374810508	None	6.85486861404	4	3.92271167936	None	3.54191065493	None	1.67904202604	4	7.55183494104	None	1.46764042933	None	2.50602172656
4_5_38_10_0.3_459	4	5	1	1	30	10	0.3	6	R1	10	G	19	S1	12	L	5	A1	7	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	3	4.21907743863	13	9.56200531211	17	6.58135118089	None	7.45822037096	None	0.071762032559	16	2.18455498681	None	5.30407667427	None	9.83156677834	None	4.55574226962	11	6.97036320842	3	0.556191051196	None	2.60964528383	8	6.29037252863	16	5.34463858358	None	6.58633530819	None	4.72809079069	15	2.86844953328	None	0.6900060143	None	5.87587339996	None	7.73798053502
4_5_39_10_0.3_471	4	5	1	1	30	10	0.3	6	R1	2	G	8	S1	1	L	10	A1	12	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.77360782266	None	2.40443715866	20	3.59905814985	None	9.14931805362	None	4.99592268232	11	6.27914114443	None	2.77434543312	None	0.774630030391	None	3.78448249494	None	7.94846298292	6	3.10464353336	None	0.517068938378	7	0.987065256703	None	9.67228490033	None	2.26409394742	3	4.43044007622	18	2.09659014277	None	0.173104716464	14	4.49033848837	11	5.479794284
4_5_40_10_0.3_482	4	5	1	1	30	10	0.3	6	R1	16	G	15	S1	8	L	3	A1	6	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	9.88201491527	14	3.32007919346	None	2.77096385994	None	1.97529509052	None	4.24014887441	7	1.83235871864	None	5.91430830867	7	0.603403888542	None	1.89329757572	None	1.62554072052	7	4.77274452708	None	9.54037609494	13	7.56927573095	10	1.14014936938	None	2.07128175938	None	5.18717653081	19	4.66766666869	None	4.20986406845	None	3.43031714915	None	1.69635757063
4_5_41_10_0.3_494	4	5	1	1	30	10	0.3	6	R1	8	G	19	S1	18	L	11	A1	13	A2	3	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	2.10732586136	None	6.51192843886	None	1.52942187381	None	7.83526297678	None	5.0678751086	6	1.55608293351	20	8.45222662568	None	6.83630505077	None	2.33125855842	None	9.46507645831	None	9.66577285003	None	6.23311031007	None	3.69689013843	7	5.53678808732	17	2.43923325888	None	5.10599786608	None	5.55064984804	None	7.90245391846	17	7.13955334181	None	0.51131049866
4_5_42_10_0.3_504	4	5	1	1	30	10	0.3	6	R1	9	G	11	S1	3	L	18	A1	2	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	7.12428173094	None	9.36095306097	None	3.79691434746	1	8.91524922345	None	0.00715113851786	6	1.15826994274	16	6.54874086111	None	5.11735249835	None	9.77711901932	None	9.67654792779	7	2.46981940149	None	9.94323997358	None	2.00968790536	None	3.92109881013	None	8.55277206743	None	2.64082244161	None	0.332256838358	13	3.77104681952	None	1.99250902762	None	5.73595643128
4_5_43_10_0.3_520	4	5	1	1	30	10	0.3	6	R1	5	G	8	S1	20	L	16	A1	1	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	9	3.043047316	None	2.44683466456	None	9.72941027047	None	7.48650677911	None	7.44859220218	None	0.831833416104	None	4.83156996109	None	3.26407592462	None	9.89608296984	None	9.10047893022	9	5.15996148209	None	9.46607827031	None	1.46617829821	13	5.5856093728	None	8.62718380477	11	5.37727388126	None	8.42824180075	None	0.57955110453	None	4.57001618844	2	0.870337004066
4_5_44_10_0.3_530	4	5	1	1	30	10	0.3	6	R1	19	G	12	S1	4	L	2	A1	17	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	6.78839176568	None	6.91289976596	None	8.23389837331	None	7.10309164403	None	7.57586029705	18	5.91928692457	None	2.31813830956	9	7.04412643449	None	1.23758379696	11	6.06402896104	None	7.81477744359	15	5.13198383283	None	3.12832304621	None	7.68394558494	20	4.39044783293	None	9.72923685111	None	1.70372362196	None	0.319608701312	None	4.95574717826	None	8.57430741662
4_5_45_10_0.3_548	4	5	1	1	30	10	0.3	6	R1	19	G	7	S1	3	L	12	A1	2	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	9.3627698342	None	0.706575235314	5	6.62162560132	None	1.62564884741	16	0.531939761037	None	2.00441597758	None	3.6967593981	None	3.06420954601	5	7.89206452469	13	2.48254115956	16	1.04305341448	14	4.04483205782	18	4.59748475398	None	0.428288035671	None	9.52579027431	None	1.61909627976	None	5.82162983567	None	9.90933569923	None	5.13121900659	6	6.5471293978
4_5_46_10_0.3_560	4	5	1	1	30	10	0.3	6	R1	13	G	2	S1	12	L	11	A1	20	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	10	2.71557941596	None	4.17199276364	None	9.82718369943	None	4.41817270807	18	8.23542060443	15	8.70333392063	None	1.52465789539	None	7.38295386497	None	3.66590822031	6	3.72667119076	None	3.76299205387	None	9.64708928636	5	6.63009957259	None	7.26442615154	None	4.15333642428	None	3.45539646116	None	6.68727348966	None	7.5592652476	None	0.0563332296536	None	8.39910623756
4_5_47_10_0.3_570	4	5	1	1	30	10	0.3	6	R1	4	G	17	S1	11	L	6	A1	8	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	None	7.53328663781	None	4.74316865213	None	5.49967358127	None	1.36623623101	None	0.604882865513	7	1.83063116844	None	7.03883223855	None	0.543106645609	None	3.60029244975	None	3.45148554269	20	7.28324916214	None	7.66793958349	None	6.58688457111	None	7.18171957031	None	0.720535735577	7	3.85912234559	3	1.8433904705	None	7.29345933037	None	1.3130593074	3	0.014936587707
4_5_48_10_0.3_580	4	5	1	1	30	10	0.3	6	R1	5	G	18	S1	12	L	8	A1	13	A2	17	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	20	10	7.36169621885	None	4.17028130386	1	6.8299001855	None	1.49650741878	None	5.09642664955	10	3.96867284393	19	1.96085415968	None	3.51245095401	None	0.61947298921	None	3.64349935203	15	4.07917487094	15	7.00282378783	None	9.46364308391	None	9.7270456299	None	8.19797044985	3	4.55048423245	10	0.460133825571	None	6.8168323578	None	9.88420399533	None	1.88747222368
