5_5_15_10_0.3_322	5	5	2	2	30	10	0.3	9	R1	1	G	16	S2	18	S1	6	R2	24	L	17	A1	14	A3	23	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	4.80536466706	None	4.34204132965	8	4.54503850735	12	5.09696353907	None	7.58366936666	11	0.366442478779	None	5.6165731971	None	5.14382196857	None	8.54286294183	None	4.98894317941	None	9.70146293864	8	7.17915886164	25	3.10460800221	None	9.24697235075	None	0.86480969004	21	6.11891760901	None	9.75371176695	13	9.3300955222	10	7.60314929999	None	9.41037355331	None	2.23259415815	None	3.12940880369	None	3.32643924061	21	2.35673148997	None	6.12622554828
5_5_16_10_0.3_353	5	5	2	2	30	10	0.3	9	R1	14	G	16	S2	9	S1	15	R2	12	L	24	A1	1	A3	20	A2	25	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	3.93361695097	None	0.68233754613	17	5.11877024248	8	2.58490285978	None	0.31790481307	19	6.79544405388	None	0.834865799385	None	2.80133292217	8	1.42580891085	None	7.56472941519	19	4.9129564648	19	8.20749180275	None	3.63638723705	None	0.293560984323	None	2.22160952592	None	2.46495463949	None	0.851396584437	None	2.18099840619	None	8.83243911496	None	1.14288400275	21	7.0945770952	None	1.97807497815	11	9.2496663757	None	6.09450839186	None	0.557043303809
5_5_17_10_0.3_384	5	5	2	2	30	10	0.3	9	R1	9	G	1	S2	16	S1	11	R2	7	L	6	A1	8	A3	5	A2	15	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	5.20279815429	25	0.0881635013407	2	4.02437242073	None	8.91183897034	None	9.70987176324	None	4.19345512852	None	2.93124506823	None	9.76187953778	None	1.9735389256	12	9.09642102391	None	6.64493961174	2	8.660987668	24	2.38854540453	None	7.07820052008	None	4.82600409393	None	2.57358618356	None	1.58824504816	10	0.563891033144	None	2.6597990101	21	1.95320695703	None	1.32509736012	None	1.23065025442	25	4.73266546129	None	3.50582621597	None	9.57608749508
5_5_18_10_0.3_412	5	5	2	2	30	10	0.3	9	R1	14	G	9	S2	11	S1	1	R2	20	L	24	A1	25	A3	10	A2	19	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	3	4.28861192435	15	2.11723273575	None	4.13102051847	16	6.22035707139	None	5.32925618299	None	7.83456237933	None	4.4807504198	None	9.21581109057	None	4.69740202903	None	1.06140710291	17	3.70884170161	16	2.12015752164	None	2.30986466656	None	5.06042229346	4	4.24331794131	None	4.99274693319	None	9.20878265373	None	9.70672344062	4	5.6097766841	7	9.94538433077	22	9.02489468211	None	3.87722763633	None	4.96284694033	None	3.33222326057	22	8.73288939851
5_5_19_10_0.3_447	5	5	2	2	30	10	0.3	9	R1	23	G	10	S2	25	S1	21	R2	1	L	3	A1	24	A3	11	A2	17	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	16	5.75270272901	18	0.700036011063	None	5.03961768731	None	1.15255677011	15	4.4671005942	None	3.18687268377	None	9.43791492193	None	4.80079683656	None	8.29497974439	None	3.20807446068	18	5.10891514515	None	8.75841887314	18	0.112445581033	8	5.76784587203	22	9.01903850308	None	4.30490243898	None	8.04312862598	None	5.34759568927	None	9.51395870868	None	5.44527753209	None	9.23137188067	None	7.22829371439	None	1.98410582376	None	1.90648484518	None	3.97618465221
5_5_20_10_0.3_478	5	5	2	2	30	10	0.3	9	R1	14	G	3	S2	9	S1	13	R2	17	L	25	A1	15	A3	22	A2	19	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	1.3594102777	None	5.52309804445	None	0.732025798212	None	8.96354104586	11	3.39014256765	21	3.9060080266	None	8.98268909205	20	1.28564409355	23	1.11358968713	None	7.7554371726	None	9.05008878456	None	2.88181755877	None	5.65215062289	None	4.11459852756	None	7.46534167316	16	5.06779322087	11	0.868411924937	24	2.12789157609	7	6.50756578714	None	6.51778024907	11	4.66725569682	None	6.87895176907	None	9.70454543641	6	4.44983413734	None	1.47623816466
5_5_21_10_0.3_511	5	5	2	2	30	10	0.3	9	R1	1	G	18	S2	3	S1	8	R2	14	L	10	A1	17	A3	12	A2	24	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	6.30451029448	None	9.3808892131	6	7.30379583208	None	9.49891898625	None	5.47835396769	None	7.75351171011	None	5.66453275148	9	5.23453993991	None	3.16326859606	None	3.7847526638	5	6.8486266914	15	1.03297899099	None	7.68219326383	None	7.65448734091	None	5.92831308202	None	7.32232651849	None	3.2149124886	22	6.00216210806	None	6.76611292842	9	9.24985726646	None	6.52025650149	None	6.363501924	None	9.94375465357	25	8.96661801337	None	8.14383643459
5_5_22_10_0.3_539	5	5	2	2	30	10	0.3	9	R1	13	G	11	S2	22	S1	7	R2	20	L	9	A1	6	A3	2	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	4	7.4988755277	17	7.55191640424	None	5.7772165651	3	2.47111424746	None	1.45901042407	None	1.34368851137	None	7.86345839729	None	2.44846366691	None	9.8782698245	None	9.42191169656	25	2.60283341658	None	6.09350034635	None	4.90011954377	None	6.31661109237	None	9.64308996205	15	5.11450359463	14	9.14543705257	None	0.531382630756	21	0.00206652153996	25	8.92592821004	None	2.34448187648	None	5.90083868122	None	6.62759576226	None	1.4699216867	None	6.8851151459
5_5_23_10_0.3_568	5	5	2	2	30	10	0.3	9	R1	7	G	6	S2	11	S1	15	R2	17	L	23	A1	25	A3	1	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	8	7.68668391111	None	9.58000662925	None	0.796542372457	None	9.48076645466	None	1.16522488242	18	9.40898316087	None	6.75909691844	None	8.5656559977	None	5.98390239439	14	9.91982056583	None	6.96769851911	None	6.71597367044	13	3.29912325037	None	1.69326292932	18	0.748925300503	None	9.78891775495	None	1.7961468539	None	3.10820426991	5	4.63402473423	None	0.886132347199	None	2.96049453005	None	3.07060139614	None	2.89666300473	None	6.03147341576	3	4.23609183149
5_5_24_10_0.3_596	5	5	2	2	30	10	0.3	9	R1	13	G	2	S2	1	S1	23	R2	6	L	20	A1	14	A3	12	A2	21	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	1.97281601063	None	2.63287682737	15	6.3126544076	None	8.44360310215	None	7.4097373738	16	4.11492146297	None	2.72520089621	None	6.02108507699	None	1.1908375301	None	4.59541776094	None	6.23192865291	None	9.46507733084	None	0.194902459134	None	5.72853745306	19	6.09722455008	None	2.73928828963	None	1.55145323694	None	1.69776978488	None	8.57453835374	None	6.33712011577	19	4.71654324408	11	6.36715872524	25	4.22557784754	None	3.00638925432	None	8.15178813893
5_5_25_10_0.3_623	5	5	2	2	30	10	0.3	9	R1	6	G	4	S2	15	S1	7	R2	21	L	25	A1	8	A3	11	A2	24	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	9.23048704498	18	3.37007678666	12	2.28354020117	None	9.55839048978	None	0.197100621363	None	6.23304790024	2	9.19570465957	None	1.46917678299	None	8.8672682595	1	9.04231491219	None	9.70893882057	None	3.94813240199	None	3.96082607672	None	9.77194877466	None	6.70042962806	None	5.80940399889	20	2.57096708109	None	5.01792612861	None	2.27780968083	None	4.61721890175	None	9.01688540472	None	1.1058956071	5	0.615231117561	None	8.6430009492	9	1.34646133538
5_5_26_10_0.3_651	5	5	2	2	30	10	0.3	9	R1	13	G	15	S2	11	S1	2	R2	1	L	3	A1	21	A3	8	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	4	2.94322323681	22	6.90899289821	None	2.65364260199	None	7.82383894547	None	5.22164049776	18	8.53492318203	None	3.92246218888	6	6.23637168824	None	6.39135933256	None	3.58250776023	19	1.22721533303	None	1.50714453442	24	1.03135718522	None	4.0027384075	None	2.7786862573	18	5.4224409628	None	8.68926228543	None	1.28247024664	None	1.87312232889	None	0.241640649792	None	2.73858772269	None	2.89141595763	None	7.13540131576	None	5.33073735352	None	1.56056817214
5_5_27_10_0.3_682	5	5	2	2	30	10	0.3	9	R1	14	G	3	S2	18	S1	22	R2	6	L	21	A1	13	A3	23	A2	25	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	4	7.41072219615	1	2.5231641005	None	1.61323279344	None	7.39490708079	7	1.26289854912	10	4.46480281858	None	0.108511562514	19	7.97668796056	None	5.59839764069	None	4.73627045588	None	7.64111674423	None	3.72777252793	20	8.63046107851	None	7.509327906	None	5.6204899094	None	6.06963319561	None	7.51796644207	None	4.49237664545	None	3.21915523543	None	6.19448146542	None	8.15826072042	None	4.98055259251	1	5.72172787826	None	8.22811027238	None	2.13490972991
5_5_28_10_0.3_725	5	5	2	2	30	10	0.3	9	R1	9	G	7	S2	17	S1	10	R2	22	L	5	A1	25	A3	18	A2	21	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	6	5.46713833514	1	2.16394105756	None	8.56697603602	None	8.1614504155	13	7.14341249533	14	7.80113577307	None	6.9884048614	None	9.78018345581	None	0.529592856914	None	1.52289540546	None	3.72375651933	None	9.56554484091	None	8.88892543315	None	6.95520536875	6	8.88268242157	None	7.66319375344	None	3.33816196573	13	4.33893930855	None	1.87736220499	24	0.987574422563	None	5.28728530696	None	8.60666993242	8	7.30877348949	13	4.90675806792	None	9.05785565184
5_5_29_10_0.3_743	5	5	2	2	30	10	0.3	9	R1	4	G	17	S2	25	S1	5	R2	9	L	8	A1	23	A3	18	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	1.33139760345	None	8.96682685711	None	0.430052517211	None	6.56426704727	None	1.10869217638	7	6.03638696832	11	6.3132027183	3	6.71814688707	None	3.91287435893	None	5.35208955314	None	9.58259263004	21	9.70871794226	None	0.160802501597	None	3.71644527442	None	7.97814912891	None	0.29270831324	None	4.42004196527	None	0.126355952869	None	0.460518853901	19	1.45067647774	None	4.79399824786	None	8.01629696319	24	0.645463391215	None	3.66472200793	None	2.61928369264
5_5_30_10_0.3_757	5	5	2	2	30	10	0.3	9	R1	14	G	4	S2	16	S1	12	R2	22	L	19	A1	24	A3	5	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	0.808830637984	11	4.87951982613	None	6.35963817736	None	8.98863590223	None	0.213441861382	8	7.95365120985	None	0.527885210569	None	1.29154190912	None	3.66460706645	None	0.346621152881	21	7.4853217835	7	1.10117881466	None	6.08494556835	None	7.00406832792	25	9.43147027102	None	2.3087523411	None	2.26826339237	None	8.89684986911	None	4.09292403831	None	9.57568723368	None	4.67219249727	None	1.9051614587	None	5.80394779365	18	9.51702549248	None	3.94542983909
5_5_31_10_0.3_771	5	5	2	2	30	10	0.3	9	R1	6	G	15	S2	11	S1	10	R2	9	L	20	A1	21	A3	8	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	1.83858021894	22	4.74999378312	None	0.0517523268706	5	7.94196840503	None	2.68384460126	None	2.80092991042	None	5.70987812078	None	2.81353673868	None	4.69863228404	None	8.25255022548	23	0.507155210892	None	7.30535320975	None	7.58575313426	None	0.927689259021	None	1.7009276404	None	4.46176637009	1	8.8803713093	None	0.48206146182	3	8.63248661515	None	0.328984997693	7	2.52765359259	19	9.46975437482	None	7.22901721944	None	2.91468246191	None	9.38347318831
5_5_32_10_0.3_785	5	5	2	2	30	10	0.3	9	R1	22	G	13	S2	18	S1	11	R2	19	L	25	A1	20	A3	17	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	0.120298265726	None	7.95802515917	None	8.34576108485	None	3.70575276222	None	8.65067741741	None	1.16307905214	None	4.12401425531	None	6.32987987195	24	0.0366638247346	None	6.72615222809	None	3.35705596345	None	8.30557982798	None	3.78163077574	None	6.0104109211	10	2.10198139049	12	7.00537479591	None	9.33589564078	None	6.5291245086	None	7.39225886044	None	5.27414048324	None	0.901602444572	None	5.35767342528	23	0.250983154351	None	3.69943814607	None	9.83831122738
5_5_33_10_0.3_805	5	5	2	2	30	10	0.3	9	R1	2	G	10	S2	5	S1	15	R2	8	L	18	A1	6	A3	9	A2	3	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	0.416518330701	17	4.91650344443	None	7.5127406426	None	8.93936882201	None	3.35598432211	None	3.75697542642	None	8.94797315911	None	1.43237847808	None	7.26049008548	None	8.51294644289	4	7.05670269368	None	4.75831592961	None	4.24485116212	None	9.43106821383	None	6.4749842575	25	8.25621897288	None	2.71731164149	7	4.9819261272	14	8.41097519072	11	7.21393247967	None	2.00063217364	25	5.34864463435	1	4.73542144083	23	2.84989566519	19	6.84783541675
5_5_34_10_0.3_824	5	5	2	2	30	10	0.3	9	R1	6	G	8	S2	2	S1	18	R2	12	L	25	A1	15	A3	21	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	7.91628247853	17	2.11126598961	24	6.8466027956	None	0.695014355581	19	8.18062015256	None	5.44529125507	None	6.89316196794	None	7.38366021059	None	6.25219387584	9	7.4108782016	None	2.80141797804	None	6.90932027638	None	6.17552005001	None	9.56077297001	5	4.51768328819	None	3.00094686323	None	2.94867267932	10	0.193929890347	11	0.00156310663498	10	9.22712887672	None	4.58585878645	None	6.13790460564	7	2.0882694247	19	2.60886858295	None	6.73310858612
5_5_35_10_0.3_843	5	5	2	2	30	10	0.3	9	R1	23	G	13	S2	8	S1	25	R2	14	L	6	A1	5	A3	16	A2	11	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	4.99650935879	None	5.52313411969	None	7.66615534923	None	7.3973025744	2	0.615492976571	None	7.64557738065	None	9.71933330088	None	4.85866550569	20	3.65594429128	None	2.16864261444	None	2.18850681514	22	7.26107905965	None	1.39616492535	None	7.56949888771	9	7.39426064381	None	9.61892304153	None	7.09996027277	None	5.65393213433	1	7.93046675802	None	1.10006976641	20	7.6028632835	None	8.62697409157	2	9.58461279492	None	8.56483836068	None	6.86571969706
5_5_36_10_0.3_864	5	5	2	2	30	10	0.3	9	R1	11	G	17	S2	12	S1	18	R2	25	L	21	A1	8	A3	13	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	8.39725478498	None	7.40874608607	None	1.90133335683	None	1.9706196435	None	2.14069434383	None	0.231982349648	19	2.08726487775	None	1.86329558172	7	3.25128723977	6	1.89532098883	None	7.95332401432	None	0.553646639331	None	1.72638139487	None	0.865462760794	None	9.68639524895	None	5.29019605004	9	5.71471764617	None	0.900878159729	None	4.91917457976	None	7.80752357147	None	3.77155270574	None	4.83252458688	None	0.135767369037	9	9.14220898386	None	1.36681063137
5_5_37_10_0.3_884	5	5	2	2	30	10	0.3	9	R1	13	G	25	S2	10	S1	14	R2	8	L	19	A1	3	A3	20	A2	24	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	25	None	7.79563176156	None	2.49882844983	16	0.704382951068	None	0.142483486257	None	5.4362205681	None	0.178895926326	16	8.60638545867	None	4.81483170243	None	9.47617319863	4	1.85587220053	None	7.16094272421	6	6.62374018638	None	5.62023509951	None	7.17032362132	None	3.25114868657	None	5.70670735465	None	6.58466973541	None	5.58212127392	None	3.709860777	12	8.42847791812	12	3.51639646918	None	8.83204355772	1	0.837391343927	None	5.30058040088	None	7.4731803209
