6_7_10_10_0.3_266	6	7	2	2	30	10	0.3	9	R1	11	G	21	S2	10	S1	12	R2	19	L	31	A1	24	A3	17	A2	32	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	18	0.201971358958	None	7.09344755105	30	7.6133484614	None	0.323078512606	None	9.31093131868	30	9.24546801527	None	4.41352183098	None	8.15580148284	4	0.922080654525	None	6.50923504176	None	0.184570601396	None	1.47876135769	13	5.37339797032	None	9.00248538754	None	7.7580692506	23	1.05018202311	None	1.82985680357	None	6.21491230881	None	8.45138431815	37	2.50393070898	None	1.4238875667	None	3.3471459941	29	2.08186611666	38	4.20905936382	20	9.70824069595	29	4.07561002939	None	1.91667559962	18	4.86725542637	37	6.13255089095	None	0.546724286263	37	6.81235297895	None	8.38379877536	None	0.344474254559	9	4.38081453687	None	2.490691558	None	7.6250434208	1	6.92435272476	None	1.93915982245	30	2.06656160601	None	7.5352280494	37	9.30457935811	5	7.4129246426
6_7_11_10_0.3_295	6	7	2	2	30	10	0.3	9	R1	27	G	13	S2	34	S1	35	R2	38	L	21	A1	42	A3	14	A2	30	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	8.9564544748	8	5.4187829519	39	2.55927647929	None	8.5594837394	22	6.02404883561	None	3.24047199647	None	7.47762602362	None	1.88424882151	None	5.94377672104	None	2.9860150684	23	1.15255867262	None	2.81580912991	None	2.11149383338	None	0.313523213247	31	5.66690255155	None	5.57344888005	None	4.97229549223	None	9.56120057044	None	3.95930402116	None	4.94489276939	None	2.31503833105	None	0.273943488174	None	4.60943002488	2	8.03121038064	1	8.07061711424	7	1.57419557636	41	6.81410679893	None	5.59097996633	4	4.26605565682	9	9.78433086669	12	5.04697362379	None	0.106291709406	None	0.895926932785	None	6.9729870328	32	5.96890095147	33	7.99688914741	None	1.15669466449	None	5.70388808871	25	7.85523849424	None	2.79951228396	None	8.62388463256	None	4.10320580492
6_7_12_10_0.3_324	6	7	2	2	30	10	0.3	9	R1	32	G	39	S2	16	S1	4	R2	29	L	28	A1	26	A3	3	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	4.46448617506	None	2.41692612196	None	1.34986276893	22	1.81220072142	None	5.64826511227	None	5.43804530614	None	7.83155954582	None	6.38095932351	None	5.76988145853	40	0.0708165640941	None	8.14059039132	None	8.09976923053	None	4.86409623	None	2.73251882914	None	8.39176129703	None	9.25276529793	7	1.29843022794	21	6.79311098247	35	8.84336616023	None	9.78688145226	7	9.51258651684	22	4.22256013479	None	6.02140211589	8	1.8527591466	None	7.12018424729	None	9.13477432023	None	0.462164839371	41	6.59987426255	18	7.04268376378	None	9.87707636756	41	9.22725232136	None	0.799462338038	None	1.662542476	2	2.48087455068	30	9.09943560229	None	6.32211132003	27	0.642436648814	None	9.76977748433	33	5.29134845125	None	9.64642310008	None	4.31247772791	None	4.90507289572
6_7_13_10_0.3_350	6	7	2	2	30	10	0.3	9	R1	6	G	9	S2	26	S1	38	R2	41	L	12	A1	42	A3	1	A2	33	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	34	7.94106764447	None	5.30417093978	None	9.69599310477	None	7.60799177155	None	1.84171517191	3	4.46655367498	None	9.55153308029	None	2.76499162783	None	0.748391023675	None	5.32227951736	None	8.76313540374	None	0.86955834525	None	5.04598615552	None	9.82602637088	27	6.59203612402	None	3.98531153748	None	2.62851423934	None	9.17443925753	27	5.0369687145	None	9.48294183404	7	9.0470269578	None	1.47145375362	None	9.40259804062	None	7.03411573083	None	8.87289302529	None	0.940942489434	None	8.81603719959	None	7.06712231379	None	1.86031460901	None	5.34629636024	None	1.44320819186	None	1.89454997324	None	3.72513511475	None	5.40807915193	None	7.96940235502	None	4.42561101337	None	4.92384457401	10	6.40891821794	None	2.87351519106	None	8.29723361861	None	9.58842606625	14	7.40959018714
6_7_14_10_0.3_368	6	7	2	2	30	10	0.3	9	R1	21	G	29	S2	2	S1	41	R2	11	L	34	A1	28	A3	35	A2	6	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	6.34469328478	None	7.78470551335	None	6.01875820144	None	3.75979580952	13	8.01497409981	None	2.10201603233	14	0.811216091368	None	7.41122480704	7	0.123931940459	None	8.4029956544	None	9.19562847378	31	2.70354206777	None	2.11295189207	None	6.62853623098	24	2.27116106503	None	6.53316524029	1	1.664150838	17	2.75012343979	None	8.24671363656	None	6.4809733087	None	2.59549827895	5	2.43353632747	None	2.19531158066	None	8.99670074038	None	2.18063803221	None	2.29526661306	None	5.69161298298	None	7.15223053546	None	0.205832070279	None	3.39133761615	None	4.69146444939	None	4.05014544113	9	4.33841597913	26	9.82152296713	None	2.86440535395	None	7.33243146603	19	2.46460057662	None	0.95303616037	4	5.7447879914	None	2.33037136945	5	6.06857655205	31	2.80733648008
6_7_15_10_0.3_394	6	7	2	2	30	10	0.3	9	R1	41	G	28	S2	32	S1	23	R2	36	L	20	A1	18	A3	11	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	0.168129859293	None	5.85859244949	3	9.32275544733	None	7.83077330136	None	1.35308631682	None	1.71633611862	None	0.731580121896	None	8.86066533905	None	2.81066134597	None	6.04795776867	None	8.99042681796	None	7.96341388277	40	2.86650205849	None	3.30223775188	None	8.13198116172	None	2.96373918067	24	5.29556406961	None	9.57749802402	None	9.67177528809	None	0.445698976165	None	0.609998906287	None	8.11099756135	None	7.91791228879	None	8.71480233031	None	2.98075219404	None	5.707295553	24	3.07599870348	None	3.05020250741	None	0.666193021369	25	1.99984208433	None	3.61703448632	None	0.61383663441	None	3.44378636063	22	9.22020837411	None	8.54628215049	None	9.34919309755	None	2.52743438965	None	7.74182211839	None	0.272351322768	None	7.05092428006	None	4.94230475561	17	7.61331470474
6_7_16_10_0.3_412	6	7	2	2	30	10	0.3	9	R1	13	G	8	S2	15	S1	2	R2	22	L	20	A1	14	A3	11	A2	29	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	1.64765688463	None	6.44337300246	None	7.47092900852	None	0.168358352618	None	7.96953932182	None	0.293836936154	33	3.26487491817	None	7.92904702953	None	3.9287104818	None	3.80592288714	None	1.19864599191	39	4.20194479068	None	9.41058315099	None	5.12388432033	None	0.232986617989	None	7.91382598346	None	5.87465423044	None	8.0355079249	None	0.0977329955625	19	6.56199144091	35	5.36455762649	38	4.3578217289	None	9.1420972491	None	1.09374849291	None	1.97308576453	None	7.13290661066	None	8.54673310861	27	7.14359589355	None	6.20248585892	None	0.923614481955	None	6.86244948325	None	9.35401125535	None	1.21720697444	38	3.91842833955	None	7.94195131689	None	9.32027028844	None	2.46821278036	None	1.74835124986	None	3.27374750756	28	1.05853740108	None	4.52094885943	None	1.24684938293
6_7_17_10_0.3_430	6	7	2	2	30	10	0.3	9	R1	8	G	39	S2	15	S1	20	R2	41	L	23	A1	22	A3	42	A2	35	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	32	8.47239495129	None	9.2509578863	None	8.69206982642	None	3.03709082945	None	7.38578936759	None	4.54993748864	36	2.87603089281	None	9.00293684982	None	2.63909567299	None	8.73507440438	None	6.48776579274	None	3.97027830147	18	0.700187407465	1	4.25031102242	None	0.525114010544	None	5.42294977871	12	5.09263886057	None	8.79077927314	10	4.196477507	2	4.81148937614	None	5.83020465298	None	9.48208154044	None	7.55632103692	None	9.48116408096	13	5.87529114568	None	9.9808134413	4	9.04978384687	None	2.5454607939	None	2.14437046474	None	3.42491304658	None	2.04699892993	None	6.36794346432	6	2.93704505363	None	4.13624031949	None	9.33331874642	None	5.77367777794	None	6.92008677936	31	1.86945852425	None	8.69254873454	None	3.02624939787	None	4.59377864283	None	7.19778121761
6_7_18_10_0.3_455	6	7	2	2	30	10	0.3	9	R1	9	G	39	S2	38	S1	36	R2	37	L	22	A1	31	A3	7	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	18	2.38449905121	None	4.94399636777	None	3.29191877122	None	9.13522736405	None	6.17842890722	None	4.30624267812	None	3.18442956771	None	7.13128644973	None	8.45262110661	None	4.26699627187	16	4.40825550573	28	6.99844827629	18	4.40920140911	None	5.54974499309	None	8.52984383936	11	8.154959807	None	7.64823071292	None	1.61236932744	8	1.14957490684	None	5.08294540647	None	0.780865391063	42	1.08494146316	None	6.73643653395	None	4.080622288	None	5.08900924305	None	2.70178068767	None	5.33451051459	None	9.74613147253	20	9.03034119681	16	4.29653561579	None	0.142911289799	None	0.342915381788	None	0.419826927152	None	2.73330291544	None	6.47205224922	15	3.09615093235	40	3.68959039952	None	4.09731188893	None	0.96255697982	None	8.70961085017	None	0.0127886334545	None	1.59303200754
6_7_19_10_0.3_478	6	7	2	2	30	10	0.3	9	R1	18	G	4	S2	40	S1	6	R2	11	L	8	A1	41	A3	10	A2	24	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	3.89127323759	None	6.43254953176	27	3.99683630866	None	4.50729520254	None	7.06515094103	None	4.082231446	25	8.88544640448	None	0.00433626370975	16	9.37818515897	35	4.30981087866	None	4.14646575913	None	7.19315083544	None	2.33162101576	None	5.76733213524	23	3.36074366603	None	2.29477515824	None	3.59944417941	None	5.25865811876	None	8.35441351263	17	6.07638396917	2	5.93611618527	None	0.924007644258	None	2.75298654464	7	4.71534488527	None	3.93155364016	None	2.21382663102	None	7.96809778684	None	2.13149282239	None	4.4020649692	None	0.0342857528442	20	7.16664357493	None	8.54733299305	35	5.19326147013	None	4.25957878103	None	9.29413629634	None	0.487990704919	None	4.38128010584	22	6.89196166586	None	1.75656661428	None	9.50860833247	None	1.38507531003	None	1.36127451006
6_7_20_10_0.3_500	6	7	2	2	30	10	0.3	9	R1	8	G	31	S2	41	S1	38	R2	27	L	23	A1	13	A3	32	A2	12	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	30	3.39828258054	None	1.32661348285	None	1.91304748432	None	2.60983501521	39	2.11015301124	None	6.15729041526	None	3.84438850523	None	2.5944437562	9	0.840795191195	None	8.66024878999	None	1.10142644124	9	1.73379805191	None	7.37996753003	None	0.821513817332	None	9.86581107951	None	7.92612203795	None	8.54798071751	None	7.70226385953	None	3.68919651838	11	7.04115219018	17	5.78296988569	3	3.48510837751	None	9.3125651481	None	8.74752478598	None	9.39323541246	None	1.23759015808	None	0.286998106182	None	9.59211197933	18	3.02371519647	None	0.926742589298	None	6.74434520425	None	7.9471554644	None	6.39706771412	24	7.63596273028	None	1.28824439827	None	5.9441722687	None	9.04337077462	None	4.6768351386	40	7.95766941892	None	6.19617616813	None	9.42631476463	None	2.95814549601
6_7_21_10_0.3_522	6	7	2	2	30	10	0.3	9	R1	34	G	23	S2	24	S1	22	R2	18	L	9	A1	8	A3	6	A2	39	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	4	8.68004720612	25	7.45985101658	None	9.94471616349	None	3.72696013202	5	5.09604804926	None	5.40442365177	None	7.36973553386	None	7.18682195995	None	7.3494104573	None	7.69068464655	26	8.18622162257	None	7.64276968968	None	5.92500292508	None	2.64929119738	None	6.30280032377	None	9.90165552331	None	4.17092745288	20	4.41361552034	11	6.73857913473	None	3.94898153352	26	7.66439195208	None	6.23535083193	None	0.868678851835	None	4.85142787089	None	1.74656089824	13	9.30940604747	None	2.76129572912	None	3.88074132822	35	8.36747613802	21	5.74875058399	12	2.80160224912	None	8.48201010041	None	7.71697640008	None	3.3273721638	16	4.91058839916	None	4.60581368988	None	7.42568545158	None	5.8536286234	None	2.26667814775	None	4.79676155824	None	8.77014583531	None	3.53438876898
6_7_22_10_0.3_545	6	7	2	2	30	10	0.3	9	R1	7	G	22	S2	12	S1	27	R2	19	L	28	A1	31	A3	33	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	5.53949837389	None	2.97164640675	38	1.0514468059	None	6.90883645369	None	7.43771632178	None	8.38145726064	None	6.04354935207	None	7.91821097615	34	3.10912471473	None	3.93215018704	None	0.886933973068	38	7.17757794811	None	5.54782610504	21	4.20971384573	None	6.26642922237	36	1.59620043297	None	8.51892614898	None	2.00351360962	38	0.207550928486	None	7.40772131679	None	8.561751345	None	6.38691304421	None	0.803076365687	None	1.54572812522	36	2.48293253333	20	4.07125799696	None	3.31319126677	None	9.6992945779	None	1.10787124165	None	2.46162980001	None	2.47111119527	None	9.70889468832	None	8.91384760667	3	4.73238434263	None	1.94333656631	6	7.18219568103	None	7.67674881826	None	0.119786586956	None	1.65072487273	40	6.92198098391	1	7.46887489475	None	8.03455499314
6_7_23_10_0.3_568	6	7	2	2	30	10	0.3	9	R1	37	G	28	S2	18	S1	7	R2	24	L	4	A1	32	A3	11	A2	22	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	4.34355037499	42	5.67141789052	None	5.25166736843	None	5.29219619821	None	6.32668635669	None	7.37019658177	None	8.54224853749	None	8.97621358722	None	2.84545904723	1	7.9993557255	None	3.19667190582	None	4.54028565945	None	7.30006527959	33	8.68752307839	None	9.69833022117	23	0.353760681054	38	2.60020398951	None	0.188843866554	1	3.41484064532	42	7.59671452275	5	1.92696154526	8	4.25131869566	31	2.11652308857	None	6.70266038658	None	3.16410397951	None	8.09706541433	None	1.2219405644	12	5.60596710398	None	5.72208193203	6	2.41757486707	35	5.98305627539	None	8.9307930294	5	2.99365892273	17	1.15284160568	None	8.21860921235	None	8.48012808208	None	8.27033450561	None	2.42756071001	None	7.11312588269	None	6.07727491056	39	9.60999334197	None	1.7664216161
6_7_24_10_0.3_594	6	7	2	2	30	10	0.3	9	R1	39	G	11	S2	5	S1	40	R2	7	L	27	A1	23	A3	42	A2	35	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	34	2.89412144602	None	0.19168438824	None	4.00314358195	None	7.12771907014	None	2.48784696882	None	7.1990215763	32	4.84442891553	None	4.01935717071	None	3.54888314806	19	7.48312763203	15	8.02918188496	36	9.29785675882	None	7.43542154688	None	9.08784883334	None	6.35365114476	18	4.18265270583	None	1.94394465416	2	0.387333664284	None	2.92706946864	14	7.88971229183	4	2.91025417134	None	3.17302486136	16	0.754396162903	17	4.2092874897	None	5.05160889176	None	2.43233569121	None	9.41240013736	None	7.92205486318	None	6.94467062531	6	0.946102068162	None	6.51822953075	None	4.78044831997	None	1.7791791666	None	4.02252244036	None	4.19588455222	None	9.42476333275	None	4.64079229268	None	0.390096928495	None	7.13811164136	None	7.57448012612	12	3.31825723315	None	9.67243080553
6_7_25_10_0.3_620	6	7	2	2	30	10	0.3	9	R1	31	G	6	S2	37	S1	9	R2	17	L	14	A1	8	A3	26	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	23	9.54792866905	None	6.43794170079	None	8.07162525998	None	9.64851928418	None	9.09292310808	None	9.77028977377	None	3.98270586349	None	9.56216948124	2	7.86235285123	None	0.296138657404	None	4.20891213978	None	8.77538758898	None	9.34438874458	41	0.573335848225	None	0.703843988628	None	5.43340543409	36	3.66050800455	30	5.56376573864	None	8.08015289691	None	2.55759224672	None	3.48597693102	28	1.30972065315	None	5.35826279578	None	7.34415115251	None	0.434178254343	None	6.1019586773	None	8.00817985801	None	1.91505266408	None	1.64321047098	None	0.888861524129	None	8.46698515516	None	2.26824991503	None	0.932701408531	None	7.90035731026	16	3.96808936161	None	2.57389299109	None	2.17508397436	None	4.1104438701	None	0.354009712202	None	3.48535366435	None	3.63668641001	None	0.765496367242
6_7_26_10_0.3_637	6	7	2	2	30	10	0.3	9	R1	34	G	6	S2	39	S1	33	R2	2	L	5	A1	3	A3	13	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	42	None	4.83546866687	27	5.00889799446	None	0.85707654741	24	4.66193721755	21	2.43095806582	None	3.80204075628	None	5.39166786859	None	2.36328895415	None	0.00406933940872	None	5.97885478659	11	5.74379059862	None	6.74260395494	None	7.00778176324	None	0.803415295858	None	9.31992724593	None	2.33360402639	None	1.62908959641	9	0.800771699864	None	9.55563146023	4	2.59195447855	None	2.90055610638	None	9.82397363568	24	8.49662202318	None	1.61632579251	32	5.3517673281	None	5.1119028462	None	1.78927694088	41	8.86438825565	None	2.11590586146	None	7.17692129399	None	2.17958713406	None	0.733766310394	35	9.65044276831	4	6.8394166237	None	5.86302812422	None	9.47648314636	24	6.24839272828	22	2.7979946789	None	3.55842098481	None	4.92613267126	None	9.82720076745	None	9.49025237536
