5_6_10_10_0.3_762	5	6	1	1	30	10	0.3	6	R1	2	G	7	S1	3	L	25	A1	4	A2	29	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	3.35265814735	13	5.16108560311	5	4.47647926327	None	9.58116549094	None	1.0414038103	None	1.7038295369	None	8.02065597797	None	7.07910797281	None	7.79677351218	None	7.43666402973	None	3.36554549968	None	7.47682251027	10	6.02918908564	None	5.5385640233	None	8.15286875025	None	7.23047031734	None	1.25283669383	None	8.24312888877	14	9.6385321994	None	3.85426566897	None	5.55330138447	None	5.10489632484	None	0.051916857491	30	5.61672701044	None	2.45019938169	28	7.33734028685	None	0.129393064768	None	3.41457630892	None	2.16037484767	20	7.91715385843
5_6_11_10_0.3_776	5	6	1	1	30	10	0.3	6	R1	14	G	17	S1	10	L	5	A1	24	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	2.714721523	None	7.22695155608	None	6.26987740441	18	1.55906352456	None	6.18938107306	None	6.85590335694	11	1.69146335408	None	5.40287143841	None	8.73724113758	16	9.12449424648	None	4.81674970213	None	9.37844854514	22	8.86958744141	2	8.1821245666	None	6.7829873664	None	1.59087909941	None	0.161272225625	22	7.25945090955	None	5.42853610603	None	2.62721624031	None	2.80566255568	None	1.75739100273	None	4.64380982306	None	8.3358516169	None	7.33290292117	None	4.40201190839	9	2.71989255798	None	3.12070875589	None	9.48839384711	None	8.75190903194
5_6_12_10_0.3_789	5	6	1	1	30	10	0.3	6	R1	13	G	16	S1	17	L	28	A1	8	A2	22	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	6.42498665954	None	7.19202406417	None	4.9928603097	None	8.3651625906	25	1.99531769882	None	3.97518309391	None	1.41564223306	None	7.48674471554	30	2.28416211519	1	8.52112626458	21	0.799220036169	None	4.73040627774	None	3.59285280873	None	6.56285651168	None	5.07128115953	None	8.60466891236	None	8.54496755595	None	2.99599471942	24	8.64301862806	9	5.69249091046	None	0.87540227334	9	5.86015102816	None	6.20252138432	None	4.44242228826	None	6.00420058684	None	6.9055490617	30	3.03787386419	None	5.29149313481	None	7.61729175938	None	3.53626947743
5_6_13_10_0.3_805	5	6	1	1	30	10	0.3	6	R1	22	G	3	S1	14	L	5	A1	19	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	0.0494116244737	17	9.78068363635	4	6.57744367404	None	6.28223747793	None	8.2827614994	None	1.53590171099	None	0.916710781727	None	2.96375500329	29	6.5414982124	None	6.67708066845	None	4.15629075553	1	6.96761657243	None	6.99459864847	20	1.34292925802	None	9.15840433294	15	7.87004420201	None	1.9348400518	None	5.00849225457	28	8.19692195007	None	9.08529982103	None	2.85707675247	None	0.493093690718	None	3.40741156234	None	7.39753051833	None	6.7174431077	None	0.766180335178	None	0.446741959843	9	5.05485668464	None	5.90374882537	None	5.57550211918
5_6_14_10_0.3_823	5	6	1	1	30	10	0.3	6	R1	5	G	6	S1	16	L	8	A1	27	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	2.27569122564	None	2.43803623096	30	2.22042177816	11	4.07504855493	None	0.303429845494	None	4.86795201475	None	5.26716027156	None	2.84002280887	4	7.72786952901	25	8.74738103064	None	9.25152802201	None	4.4483988088	15	0.191784131789	None	3.09885763203	None	8.99573301049	None	5.5088549364	None	2.54595933383	None	3.41349404764	26	4.3055947105	None	0.00215605746487	None	2.84723920936	23	4.76901163503	None	7.11729124975	None	3.43425431701	30	4.33940774856	14	7.91733651817	None	8.5103375274	None	4.03833168108	None	6.77829183127	None	6.60858163788
5_6_15_10_0.3_838	5	6	1	1	30	10	0.3	6	R1	19	G	21	S1	25	L	1	A1	9	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	8.37597748725	2	8.46794567869	13	5.26988951613	None	7.89006229762	None	1.04218841435	None	0.809487479007	28	6.14580677904	None	1.74244424829	None	6.64089276465	26	1.70552312289	None	7.76219386361	16	2.75898327958	None	5.04518766465	15	2.65147075726	15	1.20732299044	None	1.11784449759	None	9.31793342103	None	8.6662105124	5	4.26536790842	30	2.47393246375	None	8.95269966078	26	3.0712811811	None	4.10116823271	None	5.42385565728	None	4.01930740885	None	4.55838349658	None	4.61924307691	None	1.46486079392	8	2.94936017791	None	6.65983000264
5_6_16_10_0.3_854	5	6	1	1	30	10	0.3	6	R1	2	G	16	S1	17	L	22	A1	10	A2	21	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	5.67566928457	None	2.66936851828	None	5.72348460534	None	0.288872449528	None	8.54761977621	None	0.783965521996	None	6.15909807742	27	3.3163487476	None	4.93067854503	None	4.63398520409	None	4.59786237818	None	6.59834208991	None	8.81027016087	None	9.59802853102	7	4.63876778864	None	4.01549228657	None	4.74764025356	3	1.29832285822	None	8.81926878003	19	3.89622991747	9	3.34827838074	6	4.53847305596	14	5.31604009435	None	5.89908732192	None	0.388905386225	20	4.26030868739	None	2.42415447318	None	0.679688340613	None	4.23881762748	None	0.509442793304
5_6_17_10_0.3_872	5	6	1	1	30	10	0.3	6	R1	5	G	9	S1	8	L	23	A1	17	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	6.2038297739	None	7.37188567497	None	4.81123905882	None	0.574017701064	None	6.20181090878	None	3.71266372813	27	5.93951327535	None	3.63673199563	None	1.24124818941	24	0.833488645681	10	2.87161020055	None	2.79597838801	4	8.71296813523	None	2.44432996924	None	1.47533820901	None	4.94807731289	None	9.45040662226	None	4.31376545685	None	9.11495644117	20	3.30173028487	None	4.37523117528	None	4.74787224952	None	0.117693272705	15	7.47520023625	None	4.4731335104	None	8.08593602287	None	6.39083884242	None	5.6809523056	None	4.09771662853	None	7.14687691973
5_6_18_10_0.3_891	5	6	1	1	30	10	0.3	6	R1	26	G	22	S1	14	L	30	A1	17	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	1.22412412891	10	1.53279219522	None	9.56943809509	18	3.52337955427	10	8.57104918539	20	9.73430571991	None	5.95211255407	None	1.25543467489	None	6.63509175439	None	0.17172378838	25	0.69343355474	23	9.7916356544	25	2.640839046	12	5.76939445165	None	6.95529005132	8	5.19196883648	None	4.79915910721	None	9.41841184093	6	5.68613790407	None	6.54147999547	None	8.15200816076	None	7.40548459177	None	1.93028121925	None	4.03185655966	None	3.67467801669	None	8.30692269478	None	8.60373147256	None	7.30069742934	None	9.13349040918	None	1.21232478901
5_6_19_10_0.3_908	5	6	1	1	30	10	0.3	6	R1	10	G	9	S1	1	L	25	A1	26	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	5.95054542406	11	1.56766781272	None	6.6916638643	None	4.62353682146	None	6.25129909071	None	9.88291735723	None	2.96610241373	7	7.04492995148	None	2.22779261907	None	8.18614391223	None	9.65087865104	None	5.89567179742	None	5.14624713643	None	6.04008088001	7	5.6981171792	None	2.19702223143	None	8.60331905358	17	5.21948275373	None	8.29552757891	27	6.42625167969	None	7.80747922346	None	5.1277827264	16	0.450321445626	27	7.04315430991	29	9.08841889985	None	8.93658024505	None	8.36587002672	27	3.28560336099	None	2.95661179313	11	6.07951575804
5_6_20_10_0.3_925	5	6	1	1	30	10	0.3	6	R1	24	G	29	S1	8	L	5	A1	15	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	3	4.8883391242	None	0.841337082694	21	5.98244131721	19	5.99210402216	None	5.19659355845	None	1.38342426794	None	8.68371897866	None	0.401651307304	7	9.36496410983	None	9.01750110808	None	1.38010055138	None	7.51632851363	None	2.60058689504	None	2.44381412156	None	3.07259875559	None	1.1817612552	None	6.68998537693	None	2.5685673953	3	8.25566458085	None	8.40653825627	10	0.211454192863	None	1.45152992126	None	4.93871231311	28	8.75037546254	None	6.61535107667	None	8.02453631132	None	4.74676602219	None	4.07363582347	None	5.43808167804	None	7.01789079709
5_6_21_10_0.3_939	5	6	1	1	30	10	0.3	6	R1	11	G	28	S1	4	L	29	A1	18	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	13	6.46278101459	None	5.11386182519	None	5.47732480988	None	1.0643640845	16	2.80909919725	14	2.27319173616	None	0.682093228335	19	1.92513128433	None	6.55832190281	24	3.07912490581	None	9.67362090732	None	2.79722040375	None	6.77225984375	5	9.63800684088	None	1.74115868519	15	5.81055655196	None	2.89094843847	None	1.21060361748	3	8.41139484001	None	8.31821391718	None	4.01247669663	None	7.64126614868	3	7.17272385874	None	9.36504749468	None	6.51248590144	13	6.72827078902	None	5.61368788422	None	3.96288282407	13	7.54597875064	None	9.39140849644
5_6_22_10_0.3_955	5	6	1	1	30	10	0.3	6	R1	19	G	15	S1	28	L	26	A1	24	A2	11	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	10	1.73744591206	None	6.19055840729	None	4.87395094754	None	1.31337175795	None	2.26341634463	None	5.37018990713	None	4.14178064168	None	7.58429792109	None	8.48060523955	None	3.05599805235	7	0.522960740129	None	7.14096146279	None	1.4780607926	29	5.66341826707	None	8.59325828838	13	5.22037859738	None	5.19914613648	None	4.34826094165	None	7.76396698602	None	8.51351215005	None	8.50822348922	None	5.78654917144	None	5.50816316171	None	0.85092127009	None	0.175456971806	None	8.06906861424	None	5.98194698523	22	3.18521465426	29	2.63740049944	20	4.30092384034
5_6_23_10_0.3_970	5	6	1	1	30	10	0.3	6	R1	21	G	23	S1	15	L	20	A1	28	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	6.6977565239	3	1.32713095752	None	9.57624013313	None	1.22664623711	4	2.56809295911	None	0.147633671061	16	0.448317905048	None	4.18215843641	2	5.48554197902	None	5.4094186491	None	6.61455954827	17	8.26360078812	None	3.75458536451	None	2.26564726234	None	9.1891036073	None	1.13523075436	None	4.86936577939	10	8.83197313633	None	5.95276486671	None	8.35278085587	26	2.60401276721	19	7.57741965007	None	0.862472392084	None	9.2779014505	None	2.8178097811	None	6.83978319707	14	0.809778150853	18	6.41174342846	None	4.69607214715	None	3.00871415098
5_6_24_10_0.3_986	5	6	1	1	30	10	0.3	6	R1	27	G	12	S1	9	L	21	A1	15	A2	18	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	9.22744069644	6	1.80468548976	None	4.6229394768	20	7.07249330386	26	3.73592227373	11	8.96906073049	None	1.63717641128	None	0.511571044241	None	4.5704214069	None	2.49385761809	None	0.951714029736	None	5.73935330723	None	6.66217940597	None	2.55122625077	None	4.89983131391	None	8.75732974553	None	0.996967110415	None	6.062064339	None	1.88439033987	None	8.49692455706	5	0.992745566981	None	3.89178058076	None	9.22854159019	None	5.65639480978	26	2.0273723657	None	8.37784243713	None	9.22330960681	10	5.0004038381	8	6.31711753298	None	2.82194175784
5_6_25_10_0.3_1	5	6	1	1	30	10	0.3	6	R1	12	G	7	S1	13	L	5	A1	24	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	18	0.872111628719	27	5.04490559162	None	5.93770895714	23	2.04897170175	None	1.81139627569	None	1.6203084752	None	6.52578407038	None	2.48551136972	None	8.34887396992	23	3.59417644359	None	4.92231940903	None	5.48572390928	None	1.72485820194	None	4.13551463365	None	1.37007703311	2	9.71194744672	18	6.11393240881	None	0.224610971435	None	0.0661701615494	None	1.30777787968	None	7.59267788501	None	5.81163159404	None	5.83623430769	None	6.52656588431	None	2.55344307683	18	1.3111869229	None	9.84588747979	None	9.82574453024	None	6.47140761435	None	5.8020853626
5_6_26_10_0.3_25	5	6	1	1	30	10	0.3	6	R1	3	G	23	S1	29	L	28	A1	8	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	1.12687416434	None	7.47376006329	None	6.0941742021	None	0.186918646081	None	6.42379820584	10	7.24957350338	None	3.31668819558	None	3.74236583895	30	4.61833697238	None	5.13769244685	1	1.27035835897	None	5.97606868078	4	7.34703292454	16	6.1376646659	None	0.165183852141	None	3.41552968994	None	9.46913487583	None	1.25807006587	4	1.33638737602	27	8.58435076519	None	3.80934189597	None	1.05424224759	None	4.44974393522	10	8.65178341868	None	8.31736477468	None	3.72757583465	None	2.86957876623	None	2.17896307243	26	3.84214538706	None	6.13702972269
5_6_27_10_0.3_41	5	6	1	1	30	10	0.3	6	R1	3	G	4	S1	18	L	14	A1	16	A2	19	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	7	6.87662119986	None	5.27771218346	None	6.56334658453	17	1.46019215566	None	9.3408949755	None	6.77284844706	None	2.32637766185	None	2.77740510642	2	4.10673113385	None	2.56468867857	None	6.30089264928	None	2.44521202973	1	2.54927246847	None	0.193869232688	None	1.9760856808	None	5.29083792681	None	4.79731409741	22	4.6538594093	None	1.18945198787	6	8.50375328193	None	9.31383488854	None	1.99625318466	None	7.39073051003	None	8.79239114749	None	4.20466883431	None	4.36209971676	None	9.7388134408	None	8.2474632829	None	5.85356114083	None	5.45514794714
5_6_28_10_0.3_53	5	6	1	1	30	10	0.3	6	R1	21	G	2	S1	20	L	19	A1	13	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	15	4.15553031609	9	6.85114624705	None	4.02732382589	None	7.36419367143	None	6.34933792605	11	5.99116106292	None	5.05640660841	None	0.549316597659	None	5.12832101309	5	6.98818933533	None	2.39926738292	None	3.80851250212	None	1.66517045005	None	1.12965610325	26	4.68766606539	None	0.542293493871	None	3.27387188445	None	9.05253368047	None	5.25097160504	16	6.55111235433	None	9.75480210672	16	3.69839214816	None	6.46402016894	None	3.52620138141	27	9.17095019168	None	1.22509915358	None	0.0106248942648	None	1.33963840501	None	2.41037403554	None	3.81551827231
5_6_29_10_0.3_67	5	6	1	1	30	10	0.3	6	R1	14	G	23	S1	24	L	7	A1	21	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	4.48295601404	29	8.65035760165	None	2.20345408001	None	9.93902726582	None	1.26470578017	28	1.32704772076	None	8.28237640942	22	9.27626770584	13	7.54485651693	None	0.860931098071	None	0.498166919109	27	1.15040739328	6	6.88693898296	19	4.95508539243	None	8.09381661333	None	3.32485807854	None	6.46805062236	None	6.38417286171	None	8.91601602768	None	6.22197580835	None	7.497921731	3	6.17682646039	15	2.46043655507	None	5.58723333403	2	3.00582090565	2	9.36436176647	None	0.926376718711	None	6.45941992246	None	4.91990138367	27	3.73126816917
5_6_30_10_0.3_86	5	6	1	1	30	10	0.3	6	R1	4	G	28	S1	1	L	17	A1	30	A2	26	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	6.53929661664	None	2.99650468249	None	0.393615688181	None	3.45925091321	None	2.33108719585	None	9.19758826075	None	6.54177782354	None	5.90604933275	None	6.59114512506	None	4.73675889904	3	7.06191699737	None	5.96299203706	None	3.060873876	None	8.40887108286	None	8.65778639847	None	7.98674268161	20	6.17629856282	None	4.39109623987	25	8.02247204585	25	0.54132946904	23	2.52909024606	None	0.675048032664	None	4.77368531775	24	9.6363793433	None	4.38557915572	18	0.699763035344	None	5.59543553719	3	1.81020953739	None	1.16639941174	None	6.92494215688
5_6_31_10_0.3_102	5	6	1	1	30	10	0.3	6	R1	12	G	13	S1	22	L	2	A1	23	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	2.36492002177	None	2.03947637964	None	7.77691769721	None	3.10845550228	None	8.89275248122	None	9.56645281092	None	2.48099977455	None	2.30602217499	None	7.69759987139	None	7.16158825519	11	8.13952784085	27	2.62734839485	None	3.03145472749	None	0.347730454895	None	3.63159513223	None	5.21566266405	30	3.45888764693	19	6.96173390264	None	3.86726715234	None	3.85673112676	3	9.48272948508	None	0.818609513882	None	5.37786012735	27	3.90577628011	None	7.49505939041	None	0.102064357675	None	8.54187653064	None	3.76853075128	None	8.33855598525	None	7.88175989897
5_6_32_10_0.3_115	5	6	1	1	30	10	0.3	6	R1	17	G	8	S1	9	L	16	A1	20	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	9.97720856674	13	1.98680119883	None	5.18650154863	None	2.27533499938	None	1.59261069229	26	0.828324576502	None	4.90207992484	None	8.58920951316	23	6.82340221822	2	3.97685183331	19	1.05786910998	None	7.33414073904	None	9.79287467349	None	9.13723202449	None	0.149063552074	5	2.07089728766	None	9.55602232565	None	3.75715356713	None	2.17863831758	29	9.34587363284	None	8.06481308479	14	4.5825808278	18	7.50239500511	2	1.93860891083	None	1.11976981662	None	6.85165115848	11	9.84497685333	None	6.27431967398	None	9.99655225053	None	5.25722263086
5_6_33_10_0.3_131	5	6	1	1	30	10	0.3	6	R1	28	G	26	S1	4	L	3	A1	13	A2	27	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	11	5.90343536958	None	1.83069340172	None	9.35053722171	None	5.9800130444	None	4.58334848941	None	0.211938377405	None	5.86238735989	None	5.39277842739	None	9.37559909021	None	5.32350133812	None	1.20441513905	None	6.23782314532	None	0.690759636367	None	5.30551335753	21	1.643952774	7	5.84683551181	None	2.23987155302	None	0.029807127543	19	4.41278676967	None	4.3170896053	None	0.594705291477	None	9.02942951829	None	4.02640870469	30	4.60128585202	None	1.76610533865	None	0.550425349825	None	3.36016055688	None	5.29238627758	None	2.96238263527	None	1.40730084995
5_6_34_10_0.3_142	5	6	1	1	30	10	0.3	6	R1	3	G	30	S1	8	L	26	A1	17	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	8.72059278596	None	0.896149450979	None	5.02783347202	19	1.85296751707	20	9.63845581688	None	3.40892915042	None	2.65793673504	13	8.12815543861	None	5.40253149446	None	1.846782003	None	5.16403974729	16	5.22858145201	None	6.90074582907	None	6.63543746329	6	6.57858680434	None	2.47779180061	None	2.76977609029	7	0.916568840016	None	1.61562128567	12	3.54863146864	None	5.41941022671	None	2.23207810046	None	2.03427538054	None	2.07325852518	None	7.66651797298	None	7.93140236416	13	4.37994454873	13	7.80626672899	23	5.49760093815	None	8.04294553742
5_6_35_10_0.3_158	5	6	1	1	30	10	0.3	6	R1	24	G	29	S1	11	L	7	A1	26	A2	30	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	4.44368025693	25	8.86946861803	2	3.40441207365	None	5.87951146498	None	8.48993594081	23	2.89249113052	None	4.5897884028	None	1.42526208925	17	5.02753782143	None	5.54199484114	None	9.25213699898	8	1.41127491594	None	2.32972293953	None	2.87869343378	None	1.92999956927	None	4.54340989284	12	1.85619241283	18	4.32398793013	None	4.20055971585	None	4.25596409121	None	2.12057014145	None	5.28590165341	None	0.868881264878	None	7.19634329926	None	5.73169817134	None	8.01593357467	5	0.682265214439	27	3.21239372019	None	9.26788036494	None	3.48946814881
5_6_36_10_0.3_173	5	6	1	1	30	10	0.3	6	R1	2	G	18	S1	30	L	10	A1	24	A2	25	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	30	None	5.28016218146	None	1.29955306641	28	7.07709881522	None	5.11429389389	12	8.61569615932	None	5.47260285985	None	7.98037499851	None	4.92343471924	22	5.22852729266	26	5.4833371502	19	2.78508459755	None	3.07307056952	11	8.05574538076	None	2.24392522014	None	3.93662365698	21	7.72206650308	None	6.78894071912	None	7.7445801523	None	1.85985955346	8	6.85717305455	None	3.71618502359	None	5.90956239903	None	8.86401945058	None	8.71244755012	None	1.1331360739	None	6.18076585998	9	1.41422500921	None	8.43318614834	None	4.64163139068	None	6.31330022664
