7_8_10_10_0.3_919	7	8	1	1	30	10	0.3	6	R1	4	G	5	S1	40	L	15	A1	33	A2	52	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	2.07655730181	None	4.71869385074	22	7.50025067065	37	3.67559495886	None	7.0804447079	6	7.91388750406	None	9.06163969318	39	1.77137006182	None	8.60075988048	50	6.45145514844	None	9.67870465091	None	0.789432534979	None	4.75919441103	None	3.32964485663	9	4.06565924683	None	6.15262565791	None	3.93510746425	None	7.7517282559	None	1.93765550151	None	4.15487192486	None	7.64700420184	None	7.61084609678	None	2.28888595798	None	5.63218799428	None	3.02457652134	None	4.33627061318	28	4.55399739488	None	4.83239411971	None	0.203567352554	None	8.85209878587	None	9.51087051246	None	9.19221103156	None	6.62346373804	None	7.81130999925	None	6.93751482778	39	8.88026640678	None	6.70253975016	13	0.299510371715	45	5.56181734941	None	3.57482380973	7	5.98569417345	None	7.79875729358	None	4.3310130033	16	4.62963758556	None	3.00071344765	None	4.32655519393	None	8.29008931611	None	4.24213896769	None	2.60958785888	None	6.15974351781	None	1.24105055398	14	4.96478014097	None	3.2289163413	39	5.9375801988	None	2.82573147258	None	5.49354890497
7_8_11_10_0.3_943	7	8	1	1	30	10	0.3	6	R1	10	G	34	S1	56	L	3	A1	55	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	54	0.536450089491	None	7.21284476736	33	2.8174800771	None	6.45795870322	None	9.96739260126	None	8.25373749704	None	5.15804251463	None	6.10442401871	14	3.53418621523	31	0.0450160263329	None	4.95260287973	None	8.28628638082	None	3.11268502555	None	8.67987267762	2	3.82290507119	None	9.98144945349	None	3.10880684689	None	0.292674582315	49	0.734828250604	None	1.1660018374	None	5.62069881725	None	8.78619311941	None	2.17837441236	None	1.93917629444	None	2.70003110329	None	2.01245456908	None	2.47514915908	None	6.16737164032	43	1.02284881957	None	9.11463520223	None	5.30914975161	50	8.86423618605	None	1.96146979828	27	2.07413342126	None	2.15769653598	None	3.93896555029	None	3.05479552931	None	0.710192850584	None	0.742260049228	54	8.5617557206	37	1.86688460231	51	1.23818768626	54	3.62899490495	None	8.28435861067	2	0.742451585736	27	8.51512901006	None	4.07272307967	None	8.05862858105	None	3.90042469087	None	8.73690515333	None	9.61452537454	None	0.745516045278	4	3.79063096874	None	6.74619694814	45	9.22228919694	31	6.25125669005
7_8_12_10_0.3_972	7	8	1	1	30	10	0.3	6	R1	18	G	4	S1	34	L	42	A1	53	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	3.82829533388	None	2.9426480295	None	0.0776069104435	None	5.9916533787	None	7.94147813907	None	2.3104902961	None	1.29525969486	None	1.85944891009	19	2.88346454624	44	0.415541860006	None	1.33948810109	None	9.16091270041	None	4.41780348057	None	0.156514167525	9	0.156886148905	None	4.12946320047	None	1.54783329403	14	3.25537785516	None	0.358920220343	None	4.0191526901	40	1.17194956023	None	5.68872030237	8	0.476122400644	None	3.35310750514	43	0.487185875803	54	4.92490524573	None	7.77317217118	None	0.8863120738	None	4.52200537686	None	2.80680105164	None	9.50321066053	44	2.27401774155	None	6.29446428648	None	9.5378107576	None	6.96916636982	None	4.2432049878	None	3.35471076345	None	9.78030506425	55	8.55524427627	None	3.87815540018	None	1.8908863335	27	7.06655837382	None	0.918862067009	None	7.02297782299	9	2.63599925464	45	2.36906007386	11	9.77786492051	None	5.17525292251	None	7.0984099842	None	8.04555283094	None	1.0288172349	None	8.73469334341	None	0.166402244766	None	7.81141428991	11	5.66476793567	None	7.90989320697
7_8_13_10_0.3_997	7	8	1	1	30	10	0.3	6	R1	37	G	47	S1	48	L	45	A1	30	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	12	0.397668869948	42	1.9512965108	6	6.6749310581	None	8.44515272327	None	5.35750185353	18	4.19754240919	None	2.38753967035	18	7.03595252297	None	2.8895964485	None	5.05280352785	None	8.02349248262	None	3.7977259965	None	2.41065844165	27	5.6758739019	None	1.56893767289	None	1.89965635779	None	6.18912829724	8	4.48479989559	None	8.07510229048	None	2.96204518324	None	8.98995089595	None	6.06296938879	None	1.80296015569	9	4.5366775077	None	6.83565336281	None	6.52318306239	None	8.6099639305	None	8.25145568671	35	2.71619947038	None	1.97187407702	None	9.29766414362	None	6.19364815772	9	9.77155638051	None	5.2692375407	43	0.705714148202	None	8.34327255847	None	3.25624908925	None	2.94547878479	None	0.393140600975	None	7.88814646178	None	3.10441233011	None	7.79993013556	46	0.784492232443	None	1.16292056931	None	0.553643748928	18	2.99776847082	None	3.98548866592	None	3.42714641766	None	7.64581310971	None	6.50597054593	38	3.78265398441	None	6.75682053618	None	0.435613740981	36	6.95203218114	None	5.42960080236	None	7.97082287156
7_8_14_10_0.3_30	7	8	1	1	30	10	0.3	6	R1	49	G	19	S1	11	L	25	A1	7	A2	37	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	6.96427428956	None	8.89953456904	None	5.1563068199	32	7.86519205856	None	6.58131425627	None	7.16620471999	None	9.81325826081	None	8.12633368932	None	2.08696339772	None	2.39841730573	None	5.9675809475	12	0.577744715956	None	9.65307561079	None	8.59994824957	None	0.904743501128	None	2.27258176377	None	6.76818020016	26	2.88339108926	None	7.74523112855	33	2.27372499649	None	2.79139846221	None	2.27437339443	26	0.695003993926	None	2.55866651588	None	9.60458266184	35	7.73606202326	36	8.56178328425	35	9.37626035476	None	2.78040350272	None	3.48893925361	30	0.307529301663	None	0.352392456968	None	0.394171506223	None	3.66500975857	None	8.48123806799	5	7.48999733628	None	8.04837430642	33	3.16291077694	None	9.8291965589	None	2.5900948473	None	1.15091155044	None	9.68855234063	None	9.61991415407	None	8.39325262261	None	7.41060186888	51	0.563906286823	None	9.29702154673	None	8.52196992697	None	6.85945737046	2	8.35832785711	34	7.07353575439	None	6.78606531375	None	0.600772027207	None	1.27349822443	None	3.54471468886	52	9.46399258128
7_8_15_10_0.3_55	7	8	1	1	30	10	0.3	6	R1	28	G	42	S1	24	L	8	A1	10	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	17	0.470191570009	None	6.90739300961	None	8.26818699953	None	5.47170078481	33	6.19250241024	None	8.44442945366	None	7.72171761294	22	0.42161528633	None	1.96573480349	17	3.44369183398	None	1.53889939929	None	5.70263015876	4	6.58385579336	54	5.8996840644	None	9.48335349037	13	1.56685701711	None	2.65853284674	21	7.00817223387	None	9.49884127678	None	6.83308454238	13	9.56761407581	53	0.0913061695485	None	2.69868510596	None	8.61190536826	None	5.13518574614	None	2.34251492025	17	9.85355558544	13	5.44779296361	None	4.91150426226	None	1.90971010088	None	9.99466151047	52	7.58538942486	None	8.62287546528	51	9.1301440455	None	3.78678123481	None	9.71433134174	None	8.2567862805	49	6.07576871096	None	1.83967548266	None	2.8070223324	15	2.05123724149	None	9.09650509538	29	4.95148038966	None	6.64228802166	None	8.01406579152	5	9.12161447949	None	3.73798561703	None	1.69590484166	None	0.596835258322	None	0.477463220788	55	7.74225983671	None	7.02342772216	None	7.11821175969	None	0.399893384959	None	6.32414477622	None	8.71542668502
7_8_16_10_0.3_83	7	8	1	1	30	10	0.3	6	R1	54	G	7	S1	38	L	46	A1	56	A2	24	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	27	6.78436593464	None	7.4809168148	None	8.28941735106	16	1.49033559624	None	6.38280897465	None	7.73230413665	19	2.80789790956	None	5.62367295945	None	3.31387281072	50	9.85720520381	55	3.2935903901	18	1.82890529554	None	3.82386130147	47	6.60448207804	19	2.91041543484	None	3.54338427365	10	4.59455949847	None	1.49930927804	None	5.86806083853	None	5.12805220924	None	9.34287503067	44	9.46292160104	None	5.2121075377	37	5.19558112426	None	4.65879348522	None	7.60063789902	None	9.51342086273	None	2.81160491226	None	4.16262544723	None	7.0913802926	None	5.70448309673	None	8.61628852982	None	0.50019316871	4	1.58591886122	None	6.26269213365	2	9.32979453472	None	4.22278370184	19	7.6675002131	None	2.05190019797	39	6.19448487272	None	5.92248708194	None	3.71680263758	51	4.66659893341	None	5.18967699102	None	2.87857536906	None	4.18028244593	None	2.55669153722	None	4.2648091048	None	7.7483985664	None	6.99318254577	None	8.00089429591	None	8.16103342697	None	0.292321995648	None	1.67696130882	None	3.51040273257	None	7.67075034197
7_8_17_10_0.3_112	7	8	1	1	30	10	0.3	6	R1	15	G	51	S1	46	L	47	A1	39	A2	41	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	2.67408808784	None	5.01186184817	18	7.28984480482	None	0.131534556676	None	3.76362071129	None	9.47503144257	None	3.54246681202	None	6.20912300524	None	0.798574377124	None	2.23939674008	28	2.97879611542	None	3.46668833855	None	8.84994155503	None	5.46346586956	None	4.98042686249	None	3.93824849545	None	9.29337745998	49	8.00586756553	None	4.36023645823	None	6.42424641867	None	8.40045587529	None	6.08269763175	None	6.8823570043	None	6.59749563402	None	5.18106177854	None	1.18179239397	None	7.09511107495	None	1.01509697745	None	3.53197029411	None	0.56602276618	None	3.58284012346	None	2.27542205226	None	7.71840419262	19	8.41371241597	None	3.3128490222	None	7.78603593641	None	6.48765698907	54	1.73150094373	28	8.80571441204	None	8.78605444957	None	3.13135527995	20	7.54535691209	None	4.26454926237	44	0.16183334214	None	9.69964267756	None	3.03953276377	None	9.43317901867	None	7.59887229983	17	4.22746520064	12	1.75605610678	None	9.33913834719	None	7.81838657308	54	6.15107557231	None	4.18689547016	None	2.66159689868	None	8.84389311404
7_8_18_10_0.3_136	7	8	1	1	30	10	0.3	6	R1	26	G	31	S1	6	L	47	A1	45	A2	39	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	49	4.44441884355	None	8.57810228151	None	6.57106838125	36	0.0372799062728	None	8.34306407041	None	0.998465900948	52	6.95351118819	None	5.28996756906	None	5.78955370954	17	8.44966703338	15	0.699414390104	None	8.3425514161	None	0.726274024259	None	1.87452311383	27	5.14022085735	None	8.51931692832	None	9.55551126284	None	4.76093162015	None	9.1892704506	None	3.7602673634	None	3.2989263277	None	5.32588660108	None	7.21777865326	None	4.87812658875	44	9.86003295103	None	2.07083642267	37	2.77784269127	None	9.00192703806	None	7.4958652397	None	8.68212064361	None	1.92735071392	None	1.40465933122	49	3.18443877193	None	6.9179011342	23	3.32654997584	None	2.60220767275	None	1.5416444196	None	3.90713207814	None	2.40674617369	None	8.45646053993	None	7.83494062576	37	7.98359728666	35	7.58551654296	None	9.06359645597	None	6.97592919317	None	9.09040788303	None	0.646361184338	None	3.28163747247	17	4.37277809157	None	2.88499769906	51	6.94453593124	None	9.2499933428	49	4.86207967501	None	9.57477244344	None	6.28601211671	None	8.00540776898
7_8_19_10_0.3_161	7	8	1	1	30	10	0.3	6	R1	21	G	47	S1	22	L	48	A1	15	A2	35	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	0.163906435954	None	2.21160828232	None	7.12105468481	32	9.57414236602	49	1.2961242453	30	8.02795600686	6	1.9289682073	24	5.65654800417	8	1.6261316707	None	2.92182231794	None	1.9789134466	None	6.96185763734	None	4.61713087783	52	9.64774055212	31	8.69033635583	None	5.77757389594	None	1.63991028156	None	1.53851848416	40	2.88861332227	None	8.95425793835	None	6.04769168108	38	6.33624799707	None	2.05221456975	None	9.49075411338	None	1.49663191071	None	3.13706593915	27	7.49519560281	None	3.16947340297	None	4.35234731852	None	4.84843692039	40	8.64502564126	None	3.42756466767	53	3.1976571812	None	3.17201981147	40	2.29018665627	None	0.0438949050374	None	2.74282458949	40	5.92491157626	None	0.738085539979	None	9.69773995562	9	7.46505466932	None	9.68483352472	None	9.25239283843	None	2.9444091789	None	5.79552086762	40	9.27896550069	None	9.52520867323	None	7.10333180374	None	7.51212639081	None	8.19203286144	None	6.40632263436	None	8.388072715	13	2.32221091124	None	1.76111688851	None	1.98408157787	5	6.34303381639
7_8_20_10_0.3_190	7	8	1	1	30	10	0.3	6	R1	11	G	25	S1	7	L	31	A1	56	A2	48	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	8.85913702856	None	7.92520540396	None	7.35118264237	None	0.246295235883	None	2.36064269994	None	0.435690858968	None	6.72691965579	28	5.57809638687	52	9.04212965548	None	0.684821637396	None	0.188552439277	54	4.74628855314	None	5.80595874508	None	6.43734072197	10	0.754239582694	None	2.8744178682	None	9.30780471927	None	2.19207421909	2	8.6349427524	None	6.65951134184	18	1.93388262435	None	9.83343112876	None	6.65505465877	None	1.62416427137	None	4.45430066216	41	5.94110778378	43	2.92212820799	None	3.34614999888	20	7.19323271206	32	5.70232829646	33	7.20610656171	None	4.50973698551	32	1.34386449313	None	9.78251582951	8	8.93420752497	17	1.44571259333	None	0.805776077705	None	7.17476185766	50	1.82851946086	51	1.84090597607	None	1.78997420518	None	4.64486383817	None	7.869701316	None	0.551639174411	None	3.96061141171	None	4.81983713386	None	7.32950859625	None	5.01478812571	None	3.86901861238	None	7.38088385808	54	2.20460431794	None	9.95718077101	8	7.69848514543	None	9.32488016015	29	5.85737646368	None	2.16290958653
7_8_21_10_0.3_223	7	8	1	1	30	10	0.3	6	R1	54	G	31	S1	19	L	9	A1	13	A2	42	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	0.807142657388	None	9.59641707433	None	6.87621976704	None	3.46072836038	36	2.31455687568	11	4.39139621229	None	9.26453146749	None	9.39597155886	None	4.32035269151	32	9.42082891072	None	9.59998506161	48	5.97508179251	None	6.3385098209	None	9.60765808909	8	9.84775984332	None	1.16952817792	None	1.95310898138	None	6.37323738234	24	2.31649902061	56	5.59606726262	33	5.95333497757	None	2.43475388099	50	0.938714939402	26	4.16587024529	None	8.07331845308	None	3.22964408982	None	5.3825032403	None	7.1720848161	45	7.67527685788	36	9.03075900548	1	4.25117211841	50	9.38166024714	None	7.38961415296	None	3.31358466483	4	3.68628313796	26	3.37638068419	None	6.20102562395	None	1.44285383759	2	9.16034664954	28	6.42831602228	None	7.14200526755	None	3.83897169887	None	8.23442313246	None	3.10976127999	None	6.03376539565	None	1.39879334129	34	9.29744720619	None	9.32052533201	None	2.64639778151	None	6.03478502271	49	0.629647481365	None	2.98476263946	None	3.96292696452	None	8.16058052087	None	2.93219997289	None	2.81279692403
7_8_22_10_0.3_252	7	8	1	1	30	10	0.3	6	R1	38	G	41	S1	31	L	12	A1	42	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	56	None	8.6812646698	49	5.83586858671	5	4.04218480194	18	4.06391894434	53	6.65857184529	None	9.80557885741	None	9.98978183271	None	1.6729324888	46	2.95166935639	None	5.3906332291	None	6.09900260513	None	7.92415151899	None	5.68472922314	None	8.79955999719	None	0.431249405597	None	0.940244006973	None	8.76442513749	None	1.65037407448	48	5.19753087198	54	2.61292273821	None	7.01642377163	None	9.14876082149	None	9.91027084712	None	4.281085714	25	2.38088310594	52	9.37356434076	None	3.87844284274	28	6.79851669267	None	8.03684678841	None	8.66178327218	None	9.18671146311	None	5.71258759631	7	9.69213509601	None	0.249908793027	20	9.78389784358	None	0.257070859839	None	2.57790829066	None	0.50264940046	None	4.96659851148	None	9.74372721912	7	0.477968914333	None	6.59009712406	None	9.21753469487	None	2.81628566068	None	6.19733176214	None	2.7645064719	None	7.73627326245	None	0.0992903969619	None	3.22807174085	None	9.79862436351	None	7.62328324612	None	3.23025369927	5	2.3981195577	9	1.11871821519	None	8.54124450688	None	6.15329687373
