7_7_10_10_0.3_608	7	7	2	2	30	10	0.3	9	R1	40	G	4	S2	47	S1	39	R2	16	L	14	A1	7	A3	9	A2	41	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	9.86731573292	49	2.05988822923	None	4.79498402792	None	6.17675785869	None	4.86214054311	49	8.0733141271	None	0.427779783397	38	2.29567553506	None	6.97089507685	34	4.46668553489	None	9.16936319237	30	3.79874983783	None	2.7218409083	8	8.21933989692	42	2.38969060058	None	3.6901461916	None	7.40864225012	35	6.40333658788	26	4.31043546763	None	9.93025399632	8	0.0500100629077	None	4.60290502796	None	7.1255140776	None	2.10251928527	None	9.57913008134	None	9.05283974125	None	4.91512091368	None	9.54974017915	None	4.88513049041	18	7.91807580302	None	6.88508139411	12	3.08984451568	46	4.62863950132	None	0.227967904656	45	3.98643002603	None	4.90979458977	22	6.20083110172	19	7.9975848145	None	8.0479865497	18	8.01349857434	23	8.78157244281	10	4.50360383798	None	4.63473783789	None	9.16719619936	32	3.0868618321	None	9.02950616998	None	8.73401925755	None	1.22828600201	None	6.63790398556
7_7_11_10_0.3_642	7	7	2	2	30	10	0.3	9	R1	2	G	6	S2	24	S1	39	R2	26	L	27	A1	13	A3	15	A2	36	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	37	2.92457898008	None	0.988608204527	8	6.11443435843	32	8.05019342249	None	1.20358297604	None	3.10430705961	None	2.82460540001	None	4.65005886113	23	4.39965645265	None	3.22590408557	None	8.6355373156	20	2.19329318134	None	9.4051671793	None	2.65785732655	None	1.13973337187	None	0.908330013634	47	2.75388904168	None	1.06815482879	None	0.083366018267	None	8.75450074659	None	3.45599941844	None	8.32675742779	40	2.29881470624	None	8.62520624819	None	6.64915272506	None	8.82043261161	None	3.75995450877	20	7.18166375815	22	3.65651010664	None	9.47069366452	None	6.28944051011	5	1.49544730689	43	3.44752962016	None	3.32539483725	None	9.40101280554	44	9.96494013066	None	2.52608298804	None	4.69378773962	None	6.95398352605	4	3.99089709444	None	5.29638425794	None	3.47713622247	5	9.80217827174	None	3.32503234091	None	5.96916437017	None	7.88229803318	None	9.32413295571	None	4.20871227536	47	0.348744166211
7_7_12_10_0.3_669	7	7	2	2	30	10	0.3	9	R1	25	G	42	S2	3	S1	30	R2	41	L	17	A1	18	A3	16	A2	5	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	6.29493807174	26	0.935202279024	1	1.08851649077	None	5.27682222182	48	7.71918549049	None	2.13462642233	None	9.03759992972	None	8.78860918023	34	5.2981014163	None	4.93493954679	None	6.67412137532	None	3.95746522341	None	6.99942716729	27	5.04501622295	None	1.78639738545	None	8.97007462053	14	6.51920077249	23	7.67549245075	None	8.86391594663	None	1.96754662905	None	9.71992959605	None	2.38732104334	None	3.23219656196	None	2.8988106399	None	6.33442361984	None	4.40282834238	None	7.40419686121	None	7.83438221325	None	6.00711058285	None	3.7536384053	None	4.10730893874	47	0.44133918706	None	7.80591678454	11	9.59784657569	None	8.90804842335	19	6.68637946457	None	7.84562700666	None	3.55451245034	13	0.0132941638161	None	8.36450931973	None	0.720244747264	None	2.51637001683	None	8.78729881719	None	4.02408719477	None	4.59354254898	None	3.42379896507	None	0.879701816328	None	6.85330467453	35	7.04880099754
7_7_13_10_0.3_693	7	7	2	2	30	10	0.3	9	R1	7	G	29	S2	14	S1	9	R2	23	L	21	A1	48	A3	41	A2	28	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	49	3.02810407114	None	5.49965774689	None	5.83537242059	None	2.48585581908	None	1.6076413127	None	1.34878456286	36	6.022063964	None	2.59044846412	None	6.67477077339	None	0.564771787755	1	3.72929468434	37	4.7514122149	None	1.80489607732	None	5.26818760587	None	1.03634608775	None	0.438458331434	None	1.10788727374	None	7.02764695487	None	9.70842720314	None	5.44068523408	None	8.18921865023	None	5.4106804639	42	1.64104482618	4	9.54184778004	None	3.65074737827	None	2.29756751631	None	4.28852990753	None	3.81498586209	19	5.32788543712	None	6.65832507239	None	3.56619754543	None	8.49957311001	None	1.75324003122	None	7.6796921762	None	4.57783200117	None	9.86990669986	1	1.04853663365	None	1.73453835982	None	9.87119285535	26	6.65270180036	None	8.60358647112	None	8.51651899168	None	1.98414177395	None	4.09161578658	None	3.00331622607	None	9.78905170727	40	2.05768925943	None	8.41787252658	None	2.4671501428
7_7_14_10_0.3_715	7	7	2	2	30	10	0.3	9	R1	2	G	47	S2	4	S1	31	R2	32	L	3	A1	17	A3	9	A2	34	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	6.66769466292	None	8.19356262543	None	6.84475342801	None	5.63152044677	18	9.25013537233	None	1.53937304453	15	3.4532219537	None	7.58498814989	None	7.25107216206	None	4.95406439223	21	5.48562298683	None	4.66957892938	None	5.62190304324	None	0.901069762163	19	4.84437296028	None	7.09699599414	None	8.8531230287	None	1.23069122988	48	5.85069623293	15	1.4468416253	None	7.92994319462	None	1.77185583457	1	4.28363320269	24	4.79191294643	None	2.34726706471	None	9.21487904237	None	2.96322090283	33	5.9804674563	None	2.88937818657	None	6.65405946714	None	3.52766736282	None	6.63263881637	22	4.37708625767	None	7.09216809203	None	8.45353087971	None	9.08836016476	None	5.94006575782	None	0.430784691607	1	7.86164225875	1	6.78108751608	None	5.06261829483	None	6.04846522626	48	4.82957671119	None	7.20447414789	None	1.34937461571	None	6.83880146655	None	5.5785409083	None	0.855241003451	None	8.16028272562
7_7_15_10_0.3_740	7	7	2	2	30	10	0.3	9	R1	8	G	47	S2	41	S1	6	R2	20	L	7	A1	9	A3	18	A2	16	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	3.73992899683	None	2.86797826024	None	5.25044549634	None	8.46011822081	45	0.6584030582	None	6.04338800112	None	6.19922257919	None	2.86721034008	None	3.83181587514	21	5.34972770785	None	1.98825939247	None	4.7255774281	None	5.45054728188	None	8.56579150189	17	4.86239001656	None	5.74172977531	29	2.21723249123	None	3.89685214066	39	5.1174216216	28	8.6477393182	None	9.34509953194	None	5.29870047745	44	9.89503597871	None	4.4383650419	None	4.54431279428	None	7.82639345771	None	2.7185319587	None	9.56111157664	None	9.14662026025	None	8.6266672035	None	5.35645062558	None	9.57027540518	None	8.12871983631	None	2.34373265883	29	1.62525559657	23	0.877769233803	None	9.97182035762	4	8.94609988131	None	4.16184361438	None	1.089716893	None	6.25939449744	None	1.22943043996	None	4.77901320214	None	9.48134630963	None	1.91236221318	None	2.00906631051	44	2.59340173681	None	3.85352670731	None	6.72684212649
7_7_16_10_0.3_762	7	7	2	2	30	10	0.3	9	R1	2	G	13	S2	34	S1	33	R2	14	L	46	A1	18	A3	12	A2	40	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	26	5.02851407096	3	4.30303513369	None	1.30621791537	None	7.68277716531	None	9.98662859142	8	3.12574679838	None	8.66978124246	41	1.45282426946	None	1.81015819674	None	9.72968555739	7	1.88710288309	None	4.48636455343	None	4.98142073346	None	8.26044913521	None	7.36447135506	None	9.33801274758	None	5.69143029447	37	6.1012097512	None	0.0516354291888	None	8.26378518026	None	6.94224666608	None	8.79429608269	None	8.41803894619	None	6.66729218928	None	7.0374787218	31	1.82414409345	22	6.51606669679	None	7.18562653427	None	3.66021946411	None	4.83626317913	None	9.51728865171	None	5.28703636353	None	3.03825702072	None	4.65024063653	None	5.06678965411	21	3.79574852359	None	7.17026663526	None	2.03844204715	32	5.0629175843	None	9.46640439826	None	3.05451210977	None	9.78471263609	None	8.24420244598	None	5.83538371582	21	9.47363330721	26	5.03184777259	None	6.68638483198	28	3.10300929188	None	0.75885529408
7_7_17_10_0.3_796	7	7	2	2	30	10	0.3	9	R1	48	G	19	S2	25	S1	24	R2	38	L	31	A1	46	A3	2	A2	33	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	17	1.81963458707	37	4.73791995793	None	9.77400699209	None	1.0723549625	44	8.42718446535	None	8.49241832278	None	1.02680554019	None	7.09084590776	None	2.5619524575	None	4.99720764809	None	6.45485367107	22	1.29861171192	None	6.95131892659	None	1.76548741231	None	0.6378493552	None	4.27613004082	None	6.73450908952	9	6.04753614125	None	1.69306029728	None	4.34473493803	None	8.59472408438	18	9.60277529278	None	9.6634805452	36	1.14531797358	None	9.85364440228	None	4.24954518813	None	4.38661193041	None	9.95463552073	12	4.34790379504	None	9.84197817587	None	6.16019508085	45	6.15576192354	None	2.72297227866	None	3.99305137517	None	9.9775173798	None	1.85202814219	None	3.18204946136	None	7.6966347215	None	4.35592190557	49	7.46999136827	None	6.67135812778	None	1.4093922263	5	2.15642461469	None	3.96685817495	None	2.71785300188	3	7.17447016575	None	9.84682407113	37	9.70636290729	None	1.99729791587
7_7_18_10_0.3_824	7	7	2	2	30	10	0.3	9	R1	22	G	49	S2	34	S1	7	R2	35	L	39	A1	41	A3	27	A2	6	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	9.33547570706	None	5.51295355379	None	3.35806491906	29	9.88499338901	None	6.10808295183	None	0.942984429345	None	8.96404202442	None	9.46202670103	48	0.982049771549	None	5.89246137781	None	0.66413400607	None	8.03939563784	None	5.02110869065	21	7.6527071789	None	8.85711171538	44	2.68043173126	33	7.71747868141	14	7.87680014399	None	3.65193856048	None	9.00882924809	None	7.3765871147	None	6.63145700561	None	8.45072383001	13	8.43131524402	None	1.72478523569	None	9.57906844569	None	3.77046662218	None	1.01711121368	None	0.212332908371	None	1.06397765066	None	5.12274423959	None	0.461391003577	None	2.12024085464	None	7.8219896343	None	3.38255720512	47	5.22032940377	None	7.94874483794	None	8.08146933169	37	9.05863361085	None	7.67416845593	12	9.286027974	None	6.36908851682	44	8.7661472316	None	8.94203334725	45	7.37938538769	5	0.352104624492	None	8.70503264597	17	7.50759383547	None	7.58022878097
7_7_19_10_0.3_852	7	7	2	2	30	10	0.3	9	R1	22	G	15	S2	39	S1	18	R2	38	L	5	A1	32	A3	10	A2	44	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	3	1.23707615751	1	0.835778243513	None	0.884420189959	None	5.40503884069	28	1.51067217352	None	7.71534947511	None	5.36839305084	None	9.73440163868	43	9.78864921309	None	5.0925024212	None	3.0426055039	None	8.34187193092	7	6.6940592141	None	6.75885836153	35	6.72988052337	None	8.02653372935	None	5.84872412031	None	2.18064775607	None	4.40103926075	None	0.648244231108	46	2.89898832815	None	0.721890232431	None	5.84430260603	26	2.6639580015	None	8.28633519173	None	0.229638876593	9	9.92176746889	None	9.77566371319	48	4.62573591596	None	7.00089465416	None	1.90703659251	None	6.08878788549	26	8.00918882939	None	7.41225055208	26	5.95073395882	None	3.34294089859	None	1.77312348584	None	6.8361325558	None	7.51281866708	None	9.39134498831	None	6.32632242425	None	9.35406915794	8	9.36249335206	None	7.68502605269	None	4.53674554457	None	7.52502144952	None	5.73196028909	None	2.58112841052	None	3.34909489505
7_7_20_10_0.3_878	7	7	2	2	30	10	0.3	9	R1	24	G	4	S2	7	S1	33	R2	1	L	37	A1	8	A3	49	A2	32	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	3.05396120752	None	6.06505149413	None	4.87522548091	None	5.39931045865	None	9.03070069201	None	4.50993001253	None	1.82059814559	None	3.96902708165	42	1.61782997182	44	5.42594383292	None	0.681727396325	None	2.62269674711	None	9.22969495425	None	5.78676259161	None	5.38396877125	30	4.73695469967	18	5.71786229925	None	6.64791586685	23	5.77110391339	15	3.96848698439	18	9.15847703481	30	8.96080935462	None	2.40177155925	16	6.65171753118	None	4.50717228453	None	8.78300332369	None	6.42725397015	None	4.29459165987	None	3.73890233079	None	8.78031649568	None	3.20750822374	None	0.567079140489	None	7.88713000916	None	9.37194340072	None	1.3571138596	None	9.88785459414	None	2.45713982445	31	9.66701221955	27	0.399046574595	None	9.12268624013	26	7.6095146127	None	7.00885510974	None	9.84517743735	10	7.78039765718	None	2.64469808761	None	7.24601432486	None	9.97806851206	None	1.21804325203	28	5.14837376654
7_7_21_10_0.3_904	7	7	2	2	30	10	0.3	9	R1	14	G	8	S2	22	S1	40	R2	33	L	7	A1	13	A3	29	A2	39	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	6.92045897602	None	0.369025569531	None	9.77901376289	None	1.58016501783	None	7.26736794056	None	1.45015123752	43	1.07149494586	46	5.29143953998	43	8.89145434851	None	3.1855305231	None	2.78534334783	None	6.89468607169	None	6.60059415023	4	6.75312445892	None	6.27526381988	None	3.83211727998	None	1.39274366888	2	0.257827643192	19	8.23439138003	6	9.10843354172	None	0.499084119456	None	6.41488595095	44	3.99075320817	11	2.87975305349	None	0.446285822939	None	9.91807052542	41	7.00662369573	5	7.3812625044	None	1.55866734211	None	5.16830780873	None	0.859272032755	None	4.3226740241	None	2.42514474281	None	1.44176353842	12	5.60191163414	None	5.99475606012	None	0.274243558133	None	7.90516787178	24	5.5857741846	None	1.47278158241	None	6.72922475785	2	6.03553863569	None	8.22149797178	None	4.98831956833	None	6.66000719052	None	2.59156671648	9	2.99643526521	None	2.68830107413	None	3.25565793212
7_7_22_10_0.3_932	7	7	2	2	30	10	0.3	9	R1	34	G	8	S2	24	S1	47	R2	12	L	30	A1	10	A3	25	A2	4	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	3.21037810736	None	6.52309475027	5	9.92417744538	None	6.24395094392	49	2.71578106599	19	5.86081108302	None	6.26881480007	None	9.52177411049	None	7.72676450999	None	9.79952515865	None	3.17162615398	None	8.83583484117	None	1.96349608468	None	2.35922003667	None	9.19306242735	None	6.16559632867	None	2.3161419718	None	7.43596368959	None	5.44483102128	None	8.99983033303	36	4.76911368506	38	1.07733597883	None	7.94207113289	None	7.19816341276	45	0.651501159698	None	0.334719630546	None	4.60633668414	None	3.00197140498	None	6.37238411549	5	2.26171877406	None	0.500109246661	None	6.89052214713	None	3.69755229301	28	6.58566479592	None	6.11651370739	14	1.27696182696	26	5.79956732548	None	3.23862892102	15	2.48053643212	None	6.39496796776	None	4.87925640755	None	1.65016910771	None	6.75753459394	None	9.14080056528	31	4.86435384966	None	2.65164284361	None	0.608541165257	None	6.36996577694	None	2.48035610524
7_7_23_10_0.3_956	7	7	2	2	30	10	0.3	9	R1	27	G	2	S2	6	S1	9	R2	7	L	5	A1	1	A3	35	A2	31	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	49	None	0.420961763641	15	3.38309580849	None	4.2311734694	None	4.74731007576	None	4.61978264084	23	5.65124223595	None	8.79222167839	None	2.80706595206	None	6.22956618448	None	5.44395378558	None	2.00549410007	None	0.262930842697	None	6.63168996768	None	8.21350491094	None	7.19746807321	None	7.21045114459	None	3.88942194763	None	5.48753298248	None	3.56168064153	None	9.75599326668	None	2.18348824005	None	0.579373735041	33	6.55836637965	48	7.83860206686	None	5.42370236808	None	5.2625002907	None	0.757510426966	None	0.0408552854758	None	3.55691950997	None	0.417613130732	None	9.26202694978	None	5.44007938924	None	4.54757409158	None	2.07297647832	None	2.21022927468	28	3.13081519077	None	0.331790208785	None	3.80566834353	None	9.58019235825	None	6.09750025145	None	0.873066912631	None	2.07368035697	None	3.93355652656	None	3.44690713731	47	9.47950274645	None	6.92985980329	None	4.62272463614	37	2.24439119308	None	7.25200829239
